,0,1,2,3,4,5,6,Stock
14,Employee Benefit Expenses,655.23,398.95,301.86,358.52,286.81,,trent
15,Finance Costs,369.22,304.74,248.65,245.80,36.75,,trent
16,Depreciation And Amortisation Expenses,493.69,310.82,257.30,247.24,51.67,,trent
17,Other Expenses,1793.40,1043.66,585.20,701.75,804.27,,trent
18,Total Expenses,8031.28,4539.71,2927.01,3435.06,2490.94,,trent
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",471.66,133.52,-132.45,195.42,180.12,,trent
20,Exceptional Items,-3.00,-27.44,-1.01,0.00,0.00,,trent
21,Profit/Loss Before Tax,468.66,106.08,-133.46,195.42,180.12,,trent
22,Tax Expenses-Continued Operations,,,,,,,trent
23,Current Tax,170.44,89.14,0.89,64.50,70.03,,trent
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,trent
25,Deferred Tax,-11.83,-12.43,-15.97,-2.62,6.29,,trent
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,trent
27,Total Tax Expenses,158.44,76.62,-23.69,59.01,73.61,,trent
28,Profit/Loss After Tax And Before ExtraOrdinary Items,310.22,29.46,-109.77,136.41,106.51,,trent
29,Profit/Loss From Continuing Operations,310.22,29.46,-109.77,136.41,106.49,,trent
30,Profit/Loss For The Period,310.22,29.46,-109.77,136.41,106.49,,trent
31,Minority Interest,51.00,71.23,34.96,16.80,2.12,,trent
32,Consolidated Profit/Loss After MI And Associates,444.69,105.83,-146.17,122.78,96.96,,trent
33,OTHER ADDITIONAL INFORMATION,,,,,,,trent
34,EARNINGS PER SHARE,,,,,,,trent
35,Basic EPS (Rs.),13.00,3.00,-4.00,4.00,3.00,,trent
36,Diluted EPS (Rs.),13.00,3.00,-4.00,4.00,3.00,,trent
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,trent
38,Equity Share Dividend,39.10,42.66,35.55,52.08,46.07,,trent
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,trent
0,Profit & Loss account of UPL (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,upl
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,upl
2,INCOME,,,,,,,upl
3,Revenue From Operations [Gross],53134.00,45971.00,38418.00,35478.00,21609.00,,upl
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,upl
5,Revenue From Operations [Net],53134.00,45971.00,38418.00,35478.00,21609.00,,upl
6,Total Operating Revenues,53576.00,46240.00,38694.00,35755.00,21837.00,,upl
7,Other Income,477.00,281.00,258.00,104.00,240.00,,upl
8,Total Revenue,54053.00,46521.00,38952.00,35859.00,22077.00,,upl
9,EXPENSES,,,,,,,upl
10,Cost Of Materials Consumed,27281.00,22072.00,19096.00,18743.00,10904.00,,upl
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,upl
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,upl
13,Changes In Inventories Of FGWIP And Stock In Trade,0.00,0.00,0.00,0.00,0.00,,upl
14,Employee Benefit Expenses,5056.00,4622.00,3712.00,3391.00,2095.00,,upl
15,Finance Costs,2963.00,2295.00,2060.00,1481.00,963.00,,upl
16,Depreciation And Amortisation Expenses,2547.00,2359.00,2173.00,2012.00,880.00,,upl
17,Other Expenses,11043.00,9396.00,7454.00,6799.00,5056.00,,upl
18,Total Expenses,48890.00,41365.00,34575.00,32475.00,19867.00,,upl
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",5163.00,5156.00,4377.00,3384.00,2210.00,,upl
20,Exceptional Items,-170.00,-324.00,-238.00,-623.00,-451.00,,upl
21,Profit/Loss Before Tax,4993.00,4832.00,4139.00,2761.00,1759.00,,upl
22,Tax Expenses-Continued Operations,,,,,,,upl
23,Current Tax,1566.00,1048.00,936.00,759.00,442.00,,upl
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,upl
25,Deferred Tax,-770.00,-567.00,-145.00,-181.00,-240.00,,upl
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,upl
27,Total Tax Expenses,736.00,529.00,686.00,586.00,198.00,,upl
28,Profit/Loss After Tax And Before ExtraOrdinary Items,4257.00,4303.00,3453.00,2175.00,1561.00,,upl
29,Profit/Loss From Continuing Operations,4257.00,4303.00,3453.00,2175.00,1561.00,,upl
30,Profit/Loss For The Period,4257.00,4303.00,3453.00,2175.00,1561.00,,upl
31,Minority Interest,-844.00,-811.00,-624.00,-402.00,-84.00,,upl
32,Consolidated Profit/Loss After MI And Associates,3570.00,3626.00,2871.00,1776.00,1491.00,,upl
33,OTHER ADDITIONAL INFORMATION,,,,,,,upl
34,EARNINGS PER SHARE,,,,,,,upl
35,Basic EPS (Rs.),46.00,46.00,36.00,23.00,20.00,,upl
36,Diluted EPS (Rs.),46.00,46.00,36.00,23.00,20.00,,upl
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,upl
38,Equity Share Dividend,751.00,764.00,458.00,328.00,407.00,,upl
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,upl
0,Profit & Loss account of UltraTech Cement (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,ultratechcement
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,ultratechcement
2,INCOME,,,,,,,ultratechcement
3,Revenue From Operations [Gross],62337.60,51707.85,44239.33,41780.55,40903.81,,ultratechcement
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,ultratechcement
5,Revenue From Operations [Net],62337.60,51707.85,44239.33,41780.55,40903.81,,ultratechcement
6,Total Operating Revenues,63239.98,52598.83,44725.80,42429.89,41608.81,,ultratechcement
7,Other Income,503.08,507.81,734.17,651.06,463.44,,ultratechcement
8,Total Revenue,63743.06,53106.64,45459.97,43080.95,42072.25,,ultratechcement
9,EXPENSES,,,,,,,ultratechcement
10,Cost Of Materials Consumed,8933.49,7096.49,5793.67,5727.98,5698.20,,ultratechcement
11,Purchase Of Stock-In Trade,1299.68,1251.66,841.99,1147.91,1238.54,,ultratechcement
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,ultratechcement
13,Changes In Inventories Of FGWIP And Stock In Trade,-518.21,-383.16,450.15,-357.83,46.35,,ultratechcement
14,Employee Benefit Expenses,2738.97,2534.68,2353.02,2519.86,2291.07,,ultratechcement
15,Finance Costs,822.72,944.71,1485.65,1991.65,1777.86,,ultratechcement
16,Depreciation And Amortisation Expenses,2887.99,2714.75,2700.23,2722.66,2450.73,,ultratechcement
17,Other Expenses,40166.20,30584.81,23742.47,24159.07,25011.86,,ultratechcement
18,Total Expenses,56330.84,44743.94,37343.77,37897.00,38490.46,,ultratechcement
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",7412.22,8362.70,8116.20,5183.95,3581.79,,ultratechcement
20,Exceptional Items,0.00,0.00,-260.74,0.00,-113.88,,ultratechcement
21,Profit/Loss Before Tax,7412.22,8362.70,7855.46,5183.95,3467.91,,ultratechcement
22,Tax Expenses-Continued Operations,,,,,,,ultratechcement
23,Current Tax,2070.77,1516.37,1415.05,917.08,720.28,,ultratechcement
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,ultratechcement
25,Deferred Tax,272.08,-21.16,1123.65,-1488.49,351.48,,ultratechcement
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,ultratechcement
27,Total Tax Expenses,2342.85,1190.06,2538.70,-568.16,1068.07,,ultratechcement
28,Profit/Loss After Tax And Before ExtraOrdinary Items,5069.37,7172.64,5316.76,5752.11,2399.84,,ultratechcement
29,Profit/Loss From Continuing Operations,5069.37,7265.14,5316.76,5752.11,2399.84,,ultratechcement
30,Profit/Loss For The Period,5069.37,7332.56,5459.67,5752.11,2399.84,,ultratechcement
31,Minority Interest,-9.44,10.05,1.25,4.38,3.13,,ultratechcement
32,Consolidated Profit/Loss After MI And Associates,5063.96,7344.31,5463.10,5755.26,2403.51,,ultratechcement
33,OTHER ADDITIONAL INFORMATION,,,,,,,ultratechcement
34,EARNINGS PER SHARE,,,,,,,ultratechcement
35,Basic EPS (Rs.),176.00,255.00,189.00,200.00,84.00,,ultratechcement
36,Diluted EPS (Rs.),176.00,255.00,189.00,199.00,84.00,,ultratechcement
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,ultratechcement
38,Equity Share Dividend,1092.70,1067.03,374.95,380.56,347.63,,ultratechcement
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,ultratechcement
0,Profit & Loss account of United Breweries (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,unitedbreweries
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,unitedbreweries
2,INCOME,,,,,,,unitedbreweries
3,Revenue From Operations [Gross],16481.77,12890.47,10001.25,14401.75,13879.44,,unitedbreweries
4,Less: Excise/Sevice Tax/Other Levies,9151.17,7285.48,5942.67,8141.91,7664.39,,unitedbreweries
5,Revenue From Operations [Net],7330.60,5604.99,4058.58,6259.84,6215.05,,unitedbreweries
6,Total Operating Revenues,7499.92,5838.44,4243.09,6509.24,6475.43,,unitedbreweries
7,Other Income,49.43,29.79,50.25,9.30,32.01,,unitedbreweries
8,Total Revenue,7549.35,5868.23,4293.34,6518.54,6507.44,,unitedbreweries
9,EXPENSES,,,,,,,unitedbreweries
10,Cost Of Materials Consumed,4224.76,2707.29,1965.16,2966.05,2917.31,,unitedbreweries
11,Purchase Of Stock-In Trade,92.47,195.82,73.71,194.97,164.77,,unitedbreweries
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,unitedbreweries
13,Changes In Inventories Of FGWIP And Stock In Trade,-51.87,23.01,-9.50,-9.89,-74.42,,unitedbreweries
14,Employee Benefit Expenses,595.51,523.12,485.49,504.12,448.43,,unitedbreweries
15,Finance Costs,4.64,14.78,22.67,31.12,31.20,,unitedbreweries
16,Depreciation And Amortisation Expenses,210.59,217.19,232.01,285.10,259.86,,unitedbreweries
17,Other Expenses,2022.82,1692.58,1347.17,1978.15,1880.98,,unitedbreweries
18,Total Expenses,7098.92,5373.79,4116.71,5949.62,5628.13,,unitedbreweries
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",450.43,494.44,176.63,568.92,879.31,,unitedbreweries
20,Exceptional Items,-33.12,0.00,-7.22,0.00,0.00,,unitedbreweries
21,Profit/Loss Before Tax,417.31,494.44,169.41,568.92,879.31,,unitedbreweries
22,Tax Expenses-Continued Operations,,,,,,,unitedbreweries
23,Current Tax,120.35,132.03,67.79,175.97,322.61,,unitedbreweries
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,unitedbreweries
25,Deferred Tax,-7.72,-3.67,-12.21,-35.34,-6.61,,unitedbreweries
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,unitedbreweries
27,Total Tax Expenses,112.63,128.36,55.58,140.63,316.00,,unitedbreweries
28,Profit/Loss After Tax And Before ExtraOrdinary Items,304.68,366.08,113.83,428.29,563.31,,unitedbreweries
29,Profit/Loss From Continuing Operations,304.68,366.08,113.83,428.29,563.31,,unitedbreweries
30,Profit/Loss For The Period,304.68,366.08,113.83,428.29,563.31,,unitedbreweries
31,Minority Interest,-0.70,-0.62,-0.61,-0.56,-0.37,,unitedbreweries
32,Consolidated Profit/Loss After MI And Associates,303.98,365.46,113.22,427.73,562.94,,unitedbreweries
33,OTHER ADDITIONAL INFORMATION,,,,,,,unitedbreweries
34,EARNINGS PER SHARE,,,,,,,unitedbreweries
35,Basic EPS (Rs.),12.00,14.00,4.00,16.00,21.00,,unitedbreweries
36,Diluted EPS (Rs.),12.00,14.00,4.00,16.00,21.00,,unitedbreweries
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,unitedbreweries
38,Equity Share Dividend,277.63,13.22,66.10,66.10,52.88,,unitedbreweries
39,Tax On Dividend,0.00,0.00,0.00,13.63,10.91,,unitedbreweries
0,Profit & Loss account of United Spirits (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,unitedspirits
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,unitedspirits
2,INCOME,,,,,,,unitedspirits
3,Revenue From Operations [Gross],27758.00,31004.10,27385.10,28776.20,28813.80,,unitedspirits
4,Less: Excise/Sevice Tax/Other Levies,17203.80,21349.40,19287.20,19498.30,19531.70,,unitedspirits
5,Revenue From Operations [Net],10554.20,9654.70,8097.90,9277.90,9282.10,,unitedspirits
6,Total Operating Revenues,10611.60,9712.40,8131.30,9325.40,9340.80,,unitedspirits
7,Other Income,73.10,35.50,39.60,22.00,69.20,,unitedspirits
8,Total Revenue,10684.70,9747.90,8170.90,9347.40,9410.00,,unitedspirits
9,EXPENSES,,,,,,,unitedspirits
10,Cost Of Materials Consumed,5337.00,4796.90,3973.10,4639.80,4254.50,,unitedspirits
11,Purchase Of Stock-In Trade,864.20,577.30,349.40,290.70,283.20,,unitedspirits
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,unitedspirits
13,Changes In Inventories Of FGWIP And Stock In Trade,-137.10,-82.70,133.10,98.40,65.70,,unitedspirits
14,Employee Benefit Expenses,610.00,653.10,556.40,530.00,689.80,,unitedspirits
15,Finance Costs,103.90,88.00,187.60,212.00,237.20,,unitedspirits
16,Depreciation And Amortisation Expenses,282.50,303.80,299.10,285.30,214.70,,unitedspirits
17,Other Expenses,2520.60,2159.70,2066.60,2194.20,2654.00,,unitedspirits
18,Total Expenses,9581.10,8496.10,7565.30,8250.40,8399.10,,unitedspirits
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1103.60,1251.80,605.60,1097.00,1010.90,,unitedspirits
20,Exceptional Items,176.40,-165.20,-64.30,66.60,2.60,,unitedspirits
21,Profit/Loss Before Tax,1280.00,1086.60,541.30,1163.60,1013.50,,unitedspirits
22,Tax Expenses-Continued Operations,,,,,,,unitedspirits
23,Current Tax,281.40,259.30,176.40,306.30,446.70,,unitedspirits
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,-10.40,11.60,,unitedspirits
25,Deferred Tax,-12.70,41.40,4.60,137.30,-107.00,,unitedspirits
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,unitedspirits
27,Total Tax Expenses,152.80,276.00,177.90,539.70,328.10,,unitedspirits
28,Profit/Loss After Tax And Before ExtraOrdinary Items,1127.20,810.60,363.40,623.90,685.40,,unitedspirits
29,Profit/Loss From Continuing Operations,1127.20,810.60,363.40,623.90,685.40,,unitedspirits
30,Profit/Loss For The Period,1127.20,810.60,363.40,623.90,685.40,,unitedspirits
31,Minority Interest,10.50,18.00,21.50,38.30,16.60,,unitedspirits
32,Consolidated Profit/Loss After MI And Associates,1136.30,828.60,383.60,658.90,700.20,,unitedspirits
33,OTHER ADDITIONAL INFORMATION,,,,,,,unitedspirits
34,EARNINGS PER SHARE,,,,,,,unitedspirits
35,Basic EPS (Rs.),16.00,12.00,5.00,9.00,10.00,,unitedspirits
36,Diluted EPS (Rs.),16.00,12.00,5.00,9.00,10.00,,unitedspirits
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,unitedspirits
38,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,,unitedspirits
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,unitedspirits
0,Profit & Loss account of Vedanta (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,vedanta
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,vedanta
2,INCOME,,,,,,,vedanta
3,Revenue From Operations [Gross],145404.00,131192.00,86863.00,83545.00,90901.00,,vedanta
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,vedanta
5,Revenue From Operations [Net],145404.00,131192.00,86863.00,83545.00,90901.00,,vedanta
6,Total Operating Revenues,147308.00,132732.00,88021.00,84447.00,92048.00,,vedanta
7,Other Income,2851.00,2600.00,3421.00,2510.00,4018.00,,vedanta
8,Total Revenue,150159.00,135332.00,91442.00,86957.00,96066.00,,vedanta
9,EXPENSES,,,,,,,vedanta
10,Cost Of Materials Consumed,44470.00,37172.00,22849.00,21261.00,25490.00,,vedanta
11,Purchase Of Stock-In Trade,57.00,133.00,41.00,225.00,588.00,,vedanta
12,Operating And Direct Expenses,30950.00,21164.00,13674.00,16606.00,18144.00,,vedanta
13,Changes In Inventories Of FGWIP And Stock In Trade,-377.00,-2049.00,792.00,1017.00,72.00,,vedanta
14,Employee Benefit Expenses,3098.00,2811.00,2861.00,2672.00,3023.00,,vedanta
15,Finance Costs,6225.00,4797.00,5210.00,4977.00,5689.00,,vedanta
16,Depreciation And Amortisation Expenses,10555.00,8895.00,7638.00,9093.00,8192.00,,vedanta
17,Other Expenses,34688.00,28677.00,20486.00,21979.00,21628.00,,vedanta
18,Total Expenses,129666.00,101600.00,73551.00,77830.00,82826.00,,vedanta
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",20493.00,33732.00,17891.00,9127.00,13240.00,,vedanta
20,Exceptional Items,-217.00,-768.00,-678.00,-17386.00,320.00,,vedanta
21,Profit/Loss Before Tax,20276.00,32964.00,17213.00,-8259.00,13560.00,,vedanta
22,Tax Expenses-Continued Operations,,,,,,,vedanta
23,Current Tax,7624.00,6889.00,2066.00,1788.00,2677.00,,vedanta
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,vedanta
25,Deferred Tax,-1854.00,2366.00,268.00,1217.00,1185.00,,vedanta
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,vedanta
27,Total Tax Expenses,5770.00,9255.00,2180.00,-3516.00,3862.00,,vedanta
28,Profit/Loss After Tax And Before ExtraOrdinary Items,14506.00,23709.00,15033.00,-4743.00,9698.00,,vedanta
29,Profit/Loss From Continuing Operations,14506.00,23709.00,15033.00,-4743.00,9698.00,,vedanta
30,Profit/Loss For The Period,14506.00,23709.00,15033.00,-4743.00,9698.00,,vedanta
31,Minority Interest,-3929.00,-4908.00,-3430.00,-1920.00,-2633.00,,vedanta
32,Consolidated Profit/Loss After MI And Associates,10574.00,18802.00,11602.00,-6664.00,7065.00,,vedanta
33,OTHER ADDITIONAL INFORMATION,,,,,,,vedanta
34,EARNINGS PER SHARE,,,,,,,vedanta
35,Basic EPS (Rs.),29.00,51.00,31.00,-18.00,19.00,,vedanta
36,Diluted EPS (Rs.),29.00,51.00,31.00,-18.00,19.00,,vedanta
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,vedanta
38,Equity Share Dividend,37572.00,16681.00,3519.00,1696.00,8411.00,,vedanta
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,vedanta
0,Profit & Loss account of Vodafone Idea Limited (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,vodafoneidealimited
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,vodafoneidealimited
2,INCOME,,,,,,,vodafoneidealimited
3,Revenue From Operations [Gross],42142.60,38498.40,41938.20,44916.70,37005.60,,vodafoneidealimited
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
5,Revenue From Operations [Net],42142.60,38498.40,41938.20,44916.70,37005.60,,vodafoneidealimited
6,Total Operating Revenues,42177.20,38515.50,41952.20,44957.50,37092.50,,vodafoneidealimited
7,Other Income,311.30,129.40,174.20,1039.30,731.10,,vodafoneidealimited
8,Total Revenue,42488.50,38644.90,42126.40,45996.80,37823.60,,vodafoneidealimited
9,EXPENSES,,,,,,,vodafoneidealimited
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
11,Purchase Of Stock-In Trade,7.80,7.00,3.00,12.90,26.00,,vodafoneidealimited
12,Operating And Direct Expenses,21657.50,18903.60,20781.60,24766.50,28951.90,,vodafoneidealimited
13,Changes In Inventories Of FGWIP And Stock In Trade,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
14,Employee Benefit Expenses,1866.30,1735.10,2030.00,2164.30,2294.40,,vodafoneidealimited
15,Finance Costs,23354.30,20980.80,17998.10,15392.00,9462.80,,vodafoneidealimited
16,Depreciation And Amortisation Expenses,23049.70,23584.30,23638.50,24356.40,14535.60,,vodafoneidealimited
17,Other Expenses,1828.60,1833.70,2191.90,3101.30,1777.20,,vodafoneidealimited
18,Total Expenses,71764.20,67044.50,66643.10,69793.40,57047.90,,vodafoneidealimited
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-29275.70,-28399.60,-24516.70,-23796.60,-19224.30,,vodafoneidealimited
20,Exceptional Items,-22.40,164.30,-19968.10,-38355.70,852.10,,vodafoneidealimited
21,Profit/Loss Before Tax,-29298.10,-28235.30,-44484.80,-62152.30,-18372.20,,vodafoneidealimited
22,Tax Expenses-Continued Operations,,,,,,,vodafoneidealimited
23,Current Tax,11.50,17.30,-18.00,0.40,18.20,,vodafoneidealimited
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
25,Deferred Tax,-8.00,-6.00,-2.30,12080.70,-3589.70,,vodafoneidealimited
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
27,Total Tax Expenses,3.50,11.30,-20.30,12081.10,-3571.50,,vodafoneidealimited
28,Profit/Loss After Tax And Before ExtraOrdinary Items,-29301.60,-28246.60,-44464.50,-74233.40,-14800.70,,vodafoneidealimited
29,Profit/Loss From Continuing Operations,-29301.60,-28246.60,-44464.50,-74233.40,-14800.70,,vodafoneidealimited
30,Profit/Loss For The Period,-29301.60,-28246.60,-44464.50,-74233.40,-14800.70,,vodafoneidealimited
31,Minority Interest,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
32,Consolidated Profit/Loss After MI And Associates,-29301.10,-28245.40,-44233.10,-73878.10,-14603.90,,vodafoneidealimited
33,OTHER ADDITIONAL INFORMATION,,,,,,,vodafoneidealimited
34,EARNINGS PER SHARE,,,,,,,vodafoneidealimited
35,Basic EPS (Rs.),-8.00,-10.00,-15.00,-27.00,-21.00,,vodafoneidealimited
36,Diluted EPS (Rs.),-8.00,-10.00,-15.00,-27.00,-21.00,,vodafoneidealimited
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,vodafoneidealimited
38,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,vodafoneidealimited
0,Profit & Loss account of Voltas (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,voltas
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,voltas
2,INCOME,,,,,,,voltas
3,Revenue From Operations [Gross],9399.37,7841.07,7456.55,7627.15,7084.59,,voltas
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,voltas
5,Revenue From Operations [Net],9399.37,7841.07,7456.55,7627.15,7084.59,,voltas
6,Total Operating Revenues,9498.77,7934.45,7555.78,7658.08,7124.07,,voltas
7,Other Income,168.45,189.19,188.86,230.60,186.25,,voltas
8,Total Revenue,9667.22,8123.64,7744.64,7888.68,7310.32,,voltas
9,EXPENSES,,,,,,,voltas
10,Cost Of Materials Consumed,4808.34,4032.16,3436.90,3288.96,3556.79,,voltas
11,Purchase Of Stock-In Trade,2296.28,2042.75,1862.26,2568.27,1984.99,,voltas
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,voltas
13,Changes In Inventories Of FGWIP And Stock In Trade,273.56,-178.25,279.30,-302.29,-279.55,,voltas
14,Employee Benefit Expenses,667.21,617.62,601.68,671.72,641.86,,voltas
