,Value,Num,Stock
3,Value (Lacs),87591.23,tataconsultancyservices
4,i  VWAP,3625.71,tataconsultancyservices
5,Beta,,tataconsultancyservices
0,High,3650.0,tataconsultancyservices
1,Low,3605.0,tataconsultancyservices
2,UC Limit,3991.75,tataconsultancyservices
3,LC Limit,3266.05,tataconsultancyservices
4,52 Week High,3679.0,tataconsultancyservices
5,52 Week Low,3005.0,tataconsultancyservices
0,TTM EPS See historical trend,119.55  (+10.48% YoY),tataconsultancyservices
1,TTM PE See historical trend,30.20  (Average PE),tataconsultancyservices
2,P/B See historical trend,14.61 (High P/B),tataconsultancyservices
3,Face Value,1.00,tataconsultancyservices
0,Mkt Cap (Rs. Cr.),1320881,tataconsultancyservices
1,Dividend Yield,3.19,tataconsultancyservices
2,20D Avg Volume,2199998,tataconsultancyservices
3,20D Avg Delivery(%),--,tataconsultancyservices
4,Sector PE,32.03,tataconsultancyservices
5,Book Value Per Share,247.12,tataconsultancyservices
0,Open,- -,tataconsultancyservices
1,Previous Close,- -,tataconsultancyservices
2,Volume,- -,tataconsultancyservices
3,Value(lacs),- -,tataconsultancyservices
0,High,- -,tataconsultancyservices
1,Low,- -,tataconsultancyservices
2,ATP,- -,tataconsultancyservices
3,Spot,- -,tataconsultancyservices
0,Open,895.0,tataconsumerproducts
1,Previous Close,888.75,tataconsumerproducts
2,Volume,1062565.0,tataconsumerproducts
3,Value (Lacs),9439.83,tataconsumerproducts
4,i  VWAP,892.66,tataconsumerproducts
5,Beta,,tataconsumerproducts
0,High,897.2,tataconsumerproducts
1,Low,886.2,tataconsumerproducts
2,UC Limit,977.6,tataconsumerproducts
3,LC Limit,799.9,tataconsumerproducts
4,52 Week High,909.9,tataconsumerproducts
5,52 Week Low,686.6,tataconsumerproducts
0,TTM EPS See historical trend,13.62  (+24.76% YoY),tataconsumerproducts
1,TTM PE See historical trend,65.23  (Low PE),tataconsumerproducts
2,P/B See historical trend,5.08 (High P/B),tataconsumerproducts
3,Face Value,1.00,tataconsumerproducts
0,Mkt Cap (Rs. Cr.),82533,tataconsumerproducts
1,Dividend Yield,0.95,tataconsumerproducts
2,20D Avg Volume,1392826,tataconsumerproducts
3,20D Avg Delivery(%),--,tataconsumerproducts
4,Sector PE,73.97,tataconsumerproducts
5,Book Value Per Share,174.97,tataconsumerproducts
0,Open,- -,tataconsumerproducts
1,Previous Close,- -,tataconsumerproducts
2,Volume,- -,tataconsumerproducts
3,Value(lacs),- -,tataconsumerproducts
0,High,- -,tataconsumerproducts
1,Low,- -,tataconsumerproducts
2,ATP,- -,tataconsumerproducts
3,Spot,- -,tataconsumerproducts
0,Open,633.0,tatamotors
1,Previous Close,630.55,tatamotors
2,Volume,7701931.0,tatamotors
3,Value (Lacs),48830.24,tatamotors
4,i  VWAP,635.09,tatamotors
5,Beta,,tatamotors
0,High,637.8,tatamotors
1,Low,632.6,tatamotors
2,UC Limit,693.6,tatamotors
3,LC Limit,567.5,tatamotors
4,52 Week High,665.4,tatamotors
5,52 Week Low,375.2,tatamotors
0,TTM EPS See historical trend,31.98  (+202.08% YoY),tatamotors
1,TTM PE See historical trend,19.82  (High PE),tatamotors
2,P/B See historical trend,4.66 (High P/B),tatamotors
3,Face Value,2.00,tatamotors
0,Mkt Cap (Rs. Cr.),210635,tatamotors
1,Dividend Yield,0.32,tatamotors
2,20D Avg Volume,8627672,tatamotors
3,20D Avg Delivery(%),--,tatamotors
4,Sector PE,53.32,tatamotors
5,Book Value Per Share,136.11,tatamotors
0,Open,- -,tatamotors
1,Previous Close,- -,tatamotors
2,Volume,- -,tatamotors
3,Value(lacs),- -,tatamotors
0,High,- -,tatamotors
1,Low,- -,tatamotors
2,ATP,- -,tatamotors
3,Spot,- -,tatamotors
0,Open,255.2,thetatapowercompany
1,Previous Close,253.9,thetatapowercompany
2,Volume,6245802.0,thetatapowercompany
3,Value (Lacs),15861.21,thetatapowercompany
4,i  VWAP,254.64,thetatapowercompany
5,Beta,,thetatapowercompany
0,High,256.4,thetatapowercompany
1,Low,253.1,thetatapowercompany
2,UC Limit,279.25,thetatapowercompany
3,LC Limit,228.55,thetatapowercompany
4,52 Week High,276.5,thetatapowercompany
5,52 Week Low,182.35,thetatapowercompany
0,TTM EPS See historical trend,11.00  (+63.88% YoY),thetatapowercompany
1,TTM PE See historical trend,23.09  (Low PE),thetatapowercompany
2,P/B See historical trend,2.82 (High P/B),thetatapowercompany
3,Face Value,1.00,thetatapowercompany
0,Mkt Cap (Rs. Cr.),81146,thetatapowercompany
1,Dividend Yield,0.79,thetatapowercompany
2,20D Avg Volume,0,thetatapowercompany
3,20D Avg Delivery(%),--,thetatapowercompany
4,Sector PE,16.39,thetatapowercompany
5,Book Value Per Share,90.09,thetatapowercompany
0,Open,- -,thetatapowercompany
1,Previous Close,- -,thetatapowercompany
2,Volume,- -,thetatapowercompany
3,Value(lacs),- -,thetatapowercompany
0,High,- -,thetatapowercompany
1,Low,- -,thetatapowercompany
2,ATP,- -,thetatapowercompany
3,Spot,- -,thetatapowercompany
0,Open,126.0,tatasteel
1,Previous Close,125.3,tatasteel
2,Volume,24455932.0,tatasteel
3,Value (Lacs),30557.69,tatasteel
4,i  VWAP,125.47,tatasteel
5,Beta,,tatasteel
0,High,126.3,tatasteel
1,Low,124.7,tatasteel
2,UC Limit,137.8,tatasteel
3,LC Limit,112.8,tatasteel
4,52 Week High,135.0,tatasteel
5,52 Week Low,98.1,tatasteel
0,TTM EPS See historical trend,1.33  (-95.84% YoY),tatasteel
1,TTM PE See historical trend,93.95  (High PE),tatasteel
2,P/B See historical trend,1.49 (Average P/B),tatasteel
3,Face Value,1.00,tatasteel
0,Mkt Cap (Rs. Cr.),152708,tatasteel
1,Dividend Yield,2.88,tatasteel
2,20D Avg Volume,36187948,tatasteel
3,20D Avg Delivery(%),--,tatasteel
4,Sector PE,17.44,tatasteel
5,Book Value Per Share,84.35,tatasteel
0,Open,- -,tatasteel
1,Previous Close,- -,tatasteel
2,Volume,- -,tatasteel
3,Value(lacs),- -,tatasteel
0,High,- -,tatasteel
1,Low,- -,tatasteel
2,ATP,- -,tatasteel
3,Spot,- -,tatasteel
0,Open,1230.1,techmahindra
1,Previous Close,1227.75,techmahindra
2,Volume,1622663.0,techmahindra
3,Value (Lacs),19984.72,techmahindra
4,i  VWAP,1231.55,techmahindra
5,Beta,,techmahindra
0,High,1238.9,techmahindra
1,Low,1222.0,techmahindra
2,UC Limit,1350.5,techmahindra
3,LC Limit,1105.0,techmahindra
4,52 Week High,1320.0,techmahindra
5,52 Week Low,981.05,techmahindra
0,TTM EPS See historical trend,45.02  (-26.01% YoY),techmahindra
1,TTM PE See historical trend,27.36  (High PE),techmahindra
2,P/B See historical trend,4.30 (Average P/B),techmahindra
3,Face Value,5.00,techmahindra
0,Mkt Cap (Rs. Cr.),120143,techmahindra
1,Dividend Yield,4.06,techmahindra
2,20D Avg Volume,0,techmahindra
3,20D Avg Delivery(%),--,techmahindra
4,Sector PE,32.03,techmahindra
5,Book Value Per Share,286.75,techmahindra
0,Open,- -,techmahindra
1,Previous Close,- -,techmahindra
2,Volume,- -,techmahindra
3,Value(lacs),- -,techmahindra
0,High,- -,techmahindra
1,Low,- -,techmahindra
2,ATP,- -,techmahindra
3,Spot,- -,techmahindra
0,Open,950.05,theramcocements
1,Previous Close,947.3,theramcocements
2,Volume,1911654.0,theramcocements
3,Value (Lacs),18799.21,theramcocements
4,i  VWAP,982.21,theramcocements
5,Beta,,theramcocements
0,High,994.8,theramcocements
1,Low,948.2,theramcocements
2,UC Limit,1042.0,theramcocements
3,LC Limit,852.6,theramcocements
4,52 Week High,994.8,theramcocements
5,52 Week Low,634.05,theramcocements
0,TTM EPS See historical trend,11.85  (-65.81% YoY),theramcocements
1,TTM PE See historical trend,82.99  (High PE),theramcocements
2,P/B See historical trend,3.39 (Average P/B),theramcocements
3,Face Value,1.00,theramcocements
0,Mkt Cap (Rs. Cr.),23237,theramcocements
1,Dividend Yield,0.20,theramcocements
2,20D Avg Volume,614180,theramcocements
3,20D Avg Delivery(%),--,theramcocements
4,Sector PE,46.92,theramcocements
5,Book Value Per Share,290.36,theramcocements
0,Open,- -,theramcocements
1,Previous Close,- -,theramcocements
2,Volume,- -,theramcocements
3,Value(lacs),- -,theramcocements
0,High,- -,theramcocements
1,Low,- -,theramcocements
2,ATP,- -,theramcocements
3,Spot,- -,theramcocements
0,Open,3289.7,titancompany
1,Previous Close,3269.2,titancompany
2,Volume,546575.0,titancompany
3,Value (Lacs),17930.39,titancompany
4,i  VWAP,3280.2,titancompany
5,Beta,,titancompany
0,High,3296.0,titancompany
1,Low,3264.0,titancompany
2,UC Limit,3596.1,titancompany
3,LC Limit,2942.3,titancompany
4,52 Week High,3352.0,titancompany
5,52 Week Low,2269.6,titancompany
0,TTM EPS See historical trend,36.25  (+9.81% YoY),titancompany
1,TTM PE See historical trend,90.50  (Average PE),titancompany
2,P/B See historical trend,24.59 (High P/B),titancompany
3,Face Value,1.00,titancompany
0,Mkt Cap (Rs. Cr.),291238,titancompany
1,Dividend Yield,0.30,titancompany
2,20D Avg Volume,1006037,titancompany
3,20D Avg Delivery(%),--,titancompany
4,Sector PE,79.01,titancompany
5,Book Value Per Share,133.41,titancompany
0,Open,- -,titancompany
1,Previous Close,- -,titancompany
2,Volume,- -,titancompany
3,Value(lacs),- -,titancompany
0,High,- -,titancompany
1,Low,- -,titancompany
2,ATP,- -,titancompany
3,Spot,- -,titancompany
0,Open,1875.45,torrentpharmaceuticals
1,Previous Close,1868.25,torrentpharmaceuticals
2,Volume,267605.0,torrentpharmaceuticals
3,Value (Lacs),5045.69,torrentpharmaceuticals
4,i  VWAP,1894.16,torrentpharmaceuticals
5,Beta,,torrentpharmaceuticals
0,High,1908.55,torrentpharmaceuticals
1,Low,1872.1,torrentpharmaceuticals
2,UC Limit,2055.05,torrentpharmaceuticals
3,LC Limit,1681.45,torrentpharmaceuticals
4,52 Week High,2094.55,torrentpharmaceuticals
5,52 Week Low,1445.55,torrentpharmaceuticals
0,TTM EPS See historical trend,37.23  (-21.34% YoY),torrentpharmaceuticals
1,TTM PE See historical trend,50.64  (Average PE),torrentpharmaceuticals
2,P/B See historical trend,10.73 (High P/B),torrentpharmaceuticals
3,Face Value,5.00,torrentpharmaceuticals
0,Mkt Cap (Rs. Cr.),63814,torrentpharmaceuticals
1,Dividend Yield,1.17,torrentpharmaceuticals
2,20D Avg Volume,395771,torrentpharmaceuticals
3,20D Avg Delivery(%),--,torrentpharmaceuticals
4,Sector PE,43.70,torrentpharmaceuticals
5,Book Value Per Share,175.88,torrentpharmaceuticals
0,Open,- -,torrentpharmaceuticals
1,Previous Close,- -,torrentpharmaceuticals
2,Volume,- -,torrentpharmaceuticals
3,Value(lacs),- -,torrentpharmaceuticals
0,High,- -,torrentpharmaceuticals
1,Low,- -,torrentpharmaceuticals
2,ATP,- -,torrentpharmaceuticals
3,Spot,- -,torrentpharmaceuticals
0,Open,2058.45,trent
1,Previous Close,2050.8,trent
2,Volume,729470.0,trent
3,Value (Lacs),15328.35,trent
4,i  VWAP,2089.81,trent
5,Beta,,trent
0,High,2114.8,trent
1,Low,2055.0,trent
2,UC Limit,2255.85,trent
3,LC Limit,1845.75,trent
4,52 Week High,2185.0,trent
5,52 Week Low,1155.0,trent
0,TTM EPS See historical trend,13.72  (+34.39% YoY),trent
1,TTM PE See historical trend,153.16  (Average PE),trent
2,P/B See historical trend,28.79 (High P/B),trent
3,Face Value,1.00,trent
0,Mkt Cap (Rs. Cr.),74699,trent
1,Dividend Yield,0.10,trent
2,20D Avg Volume,741322,trent
3,20D Avg Delivery(%),--,trent
4,Sector PE,102.74,trent
5,Book Value Per Share,73.01,trent
0,Open,- -,trent
1,Previous Close,- -,trent
2,Volume,- -,trent
3,Value(lacs),- -,trent
0,High,- -,trent
1,Low,- -,trent
2,ATP,- -,trent
3,Spot,- -,trent
0,Open,625.9,upl
1,Previous Close,621.8,upl
2,Volume,2053212.0,upl
3,Value (Lacs),12889.04,upl
4,i  VWAP,626.84,upl
5,Beta,,upl
0,High,629.6,upl
1,Low,623.9,upl
2,UC Limit,683.95,upl
3,LC Limit,559.65,upl
4,52 Week High,807.0,upl
5,52 Week Low,576.95,upl
0,TTM EPS See historical trend,38.09  (-25.33% YoY),upl
1,TTM PE See historical trend,16.48  (Average PE),upl
2,P/B See historical trend,1.76 (Low P/B),upl
3,Face Value,2.00,upl
0,Mkt Cap (Rs. Cr.),47119,upl
1,Dividend Yield,1.59,upl
2,20D Avg Volume,2743545,upl
3,20D Avg Delivery(%),--,upl
4,Sector PE,36.63,upl
5,Book Value Per Share,357.82,upl
0,Open,- -,upl
1,Previous Close,- -,upl
2,Volume,- -,upl
3,Value(lacs),- -,upl
0,High,- -,upl
1,Low,- -,upl
2,ATP,- -,upl
3,Spot,- -,upl
0,Open,8195.95,ultratechcement
1,Previous Close,8158.3,ultratechcement
2,Volume,439622.0,ultratechcement
3,Value (Lacs),36677.66,ultratechcement
4,i  VWAP,8319.77,ultratechcement
5,Beta,,ultratechcement
0,High,8390.0,ultratechcement
1,Low,8179.2,ultratechcement
2,UC Limit,8974.1,ultratechcement
3,LC Limit,7342.5,ultratechcement
4,52 Week High,8750.95,ultratechcement
5,52 Week Low,6057.8,ultratechcement
0,TTM EPS See historical trend,179.03  (-28.45% YoY),ultratechcement
1,TTM PE See historical trend,46.60  (High PE),ultratechcement
2,P/B See historical trend,4.78 (High P/B),ultratechcement
3,Face Value,10.00,ultratechcement
0,Mkt Cap (Rs. Cr.),240851,ultratechcement
1,Dividend Yield,0.46,ultratechcement
2,20D Avg Volume,359340,ultratechcement
3,20D Avg Delivery(%),--,ultratechcement
4,Sector PE,46.92,ultratechcement
5,Book Value Per Share,1747.06,ultratechcement
0,Open,- -,ultratechcement
1,Previous Close,- -,ultratechcement
2,Volume,- -,ultratechcement
3,Value(lacs),- -,ultratechcement
0,High,- -,ultratechcement
1,Low,- -,ultratechcement
2,ATP,- -,ultratechcement
3,Spot,- -,ultratechcement
0,Open,1593.65,unitedbreweries
1,Previous Close,1581.95,unitedbreweries
2,Volume,147625.0,unitedbreweries
3,Value (Lacs),2332.48,unitedbreweries
4,i  VWAP,1583.92,unitedbreweries
5,Beta,,unitedbreweries
0,High,1601.9,unitedbreweries
1,Low,1571.95,unitedbreweries
2,UC Limit,1740.1,unitedbreweries
3,LC Limit,1423.75,unitedbreweries
4,52 Week High,1806.45,unitedbreweries
5,52 Week Low,1353.5,unitedbreweries
0,TTM EPS See historical trend,10.52  (-44.00% YoY),unitedbreweries
1,TTM PE See historical trend,150.19  (Average PE),unitedbreweries
2,P/B See historical trend,10.54 (Average P/B),unitedbreweries
3,Face Value,1.00,unitedbreweries
0,Mkt Cap (Rs. Cr.),41776,unitedbreweries
1,Dividend Yield,0.47,unitedbreweries
2,20D Avg Volume,171003,unitedbreweries
3,20D Avg Delivery(%),--,unitedbreweries
4,Sector PE,67.99,unitedbreweries
5,Book Value Per Share,149.96,unitedbreweries
0,Open,- -,unitedbreweries
1,Previous Close,- -,unitedbreweries
2,Volume,- -,unitedbreweries
3,Value(lacs),- -,unitedbreweries
0,High,- -,unitedbreweries
1,Low,- -,unitedbreweries
2,ATP,- -,unitedbreweries
3,Spot,- -,unitedbreweries
0,Open,1036.7,unitedspirits
1,Previous Close,1024.8,unitedspirits
2,Volume,1406477.0,unitedspirits
3,Value (Lacs),14772.93,unitedspirits
4,i  VWAP,1044.48,unitedspirits
5,Beta,,unitedspirits
0,High,1054.0,unitedspirits
1,Low,1032.75,unitedspirits
2,UC Limit,1127.25,unitedspirits
3,LC Limit,922.35,unitedspirits
4,52 Week High,1074.95,unitedspirits
5,52 Week Low,730.55,unitedspirits
0,TTM EPS See historical trend,18.52  (+29.46% YoY),unitedspirits
1,TTM PE See historical trend,56.71  (Average PE),unitedspirits
2,P/B See historical trend,12.74 (Average P/B),unitedspirits
3,Face Value,2.00,unitedspirits
0,Mkt Cap (Rs. Cr.),76397,unitedspirits
1,Dividend Yield,0.00,unitedspirits
2,20D Avg Volume,771376,unitedspirits
3,20D Avg Delivery(%),--,unitedspirits
4,Sector PE,67.99,unitedspirits
5,Book Value Per Share,82.48,unitedspirits
0,Open,- -,unitedspirits
1,Previous Close,- -,unitedspirits
2,Volume,- -,unitedspirits
3,Value(lacs),- -,unitedspirits
0,High,- -,unitedspirits
1,Low,- -,unitedspirits
2,ATP,- -,unitedspirits
3,Spot,- -,unitedspirits
0,Open,222.4,vedanta
1,Previous Close,222.15,vedanta
2,Volume,12216514.0,vedanta
3,Value (Lacs),27810.89,vedanta
4,i  VWAP,227.23,vedanta
5,Beta,,vedanta
0,High,229.95,vedanta
1,Low,222.15,vedanta
2,UC Limit,244.35,vedanta
3,LC Limit,199.95,vedanta
4,52 Week High,340.75,vedanta
5,52 Week Low,208.0,vedanta
0,TTM EPS See historical trend,23.65  (-53.69% YoY),vedanta
1,TTM PE See historical trend,9.63  (High PE),vedanta
2,P/B See historical trend,2.15 (High P/B),vedanta
3,Face Value,1.00,vedanta
0,Mkt Cap (Rs. Cr.),84622,vedanta
1,Dividend Yield,44.59,vedanta
2,20D Avg Volume,13188081,vedanta
3,20D Avg Delivery(%),--,vedanta
4,Sector PE,6.87,vedanta
5,Book Value Per Share,106.05,vedanta
0,Open,- -,vedanta
1,Previous Close,- -,vedanta
2,Volume,- -,vedanta
3,Value(lacs),- -,vedanta
0,High,- -,vedanta
1,Low,- -,vedanta
2,ATP,- -,vedanta
3,Spot,- -,vedanta
0,Open,11.2,vodafoneidealimited
1,Previous Close,11.05,vodafoneidealimited
2,Volume,379122405.0,vodafoneidealimited
3,Value (Lacs),44926.0,vodafoneidealimited
4,i  VWAP,11.69,vodafoneidealimited
5,Beta,,vodafoneidealimited
0,High,12.0,vodafoneidealimited
1,Low,11.15,vodafoneidealimited
2,UC Limit,12.15,vodafoneidealimited
3,LC Limit,9.95,vodafoneidealimited
4,52 Week High,12.5,vodafoneidealimited
5,52 Week Low,5.7,vodafoneidealimited
0,TTM EPS See historical trend,-6.13,vodafoneidealimited
1,TTM PE See historical trend,--  (Low PE),vodafoneidealimited
2,P/B See historical trend,0.00,vodafoneidealimited
3,Face Value,10.00,vodafoneidealimited
0,Mkt Cap (Rs. Cr.),57685,vodafoneidealimited
1,Dividend Yield,0.00,vodafoneidealimited
2,20D Avg Volume,0,vodafoneidealimited
3,20D Avg Delivery(%),--,vodafoneidealimited
4,Sector PE,84.24,vodafoneidealimited
5,Book Value Per Share,-3.53,vodafoneidealimited
0,Open,- -,vodafoneidealimited
1,Previous Close,- -,vodafoneidealimited
2,Volume,- -,vodafoneidealimited
3,Value(lacs),- -,vodafoneidealimited
0,High,- -,vodafoneidealimited
1,Low,- -,vodafoneidealimited
2,ATP,- -,vodafoneidealimited
3,Spot,- -,vodafoneidealimited
0,Open,856.15,voltas
1,Previous Close,855.3,voltas
2,Volume,507986.0,voltas
3,Value (Lacs),4382.4,voltas
4,i  VWAP,864.82,voltas
5,Beta,,voltas
0,High,870.9,voltas
1,Low,856.15,voltas
2,UC Limit,940.8,voltas
3,LC Limit,769.8,voltas
4,52 Week High,934.0,voltas
5,52 Week Low,737.2,voltas
0,TTM EPS See historical trend,4.70  (-68.35% YoY),voltas
1,TTM PE See historical trend,183.55  (High PE),voltas
2,P/B See historical trend,5.24 (Average P/B),voltas
3,Face Value,1.00,voltas
0,Mkt Cap (Rs. Cr.),28545,voltas
1,Dividend Yield,0.49,voltas
2,20D Avg Volume,881230,voltas
3,20D Avg Delivery(%),--,voltas
4,Sector PE,29.62,voltas
5,Book Value Per Share,164.77,voltas
0,Open,- -,voltas
1,Previous Close,- -,voltas
2,Volume,- -,voltas
3,Value(lacs),- -,voltas
0,High,- -,voltas
1,Low,- -,voltas
2,ATP,- -,voltas
3,Spot,- -,voltas
0,Open,409.0,wipro
1,Previous Close,407.75,wipro
2,Volume,9546114.0,wipro
3,Value (Lacs),40203.46,wipro
4,i  VWAP,419.91,wipro
5,Beta,,wipro
0,High,423.95,wipro
1,Low,409.0,wipro
2,UC Limit,448.5,wipro
3,LC Limit,367.0,wipro
4,52 Week High,443.75,wipro
5,52 Week Low,352.0,wipro
0,TTM EPS See historical trend,22.32  (+5.94% YoY),wipro
1,TTM PE See historical trend,18.87  (Low PE),wipro
2,P/B See historical trend,2.84 (Low P/B),wipro
3,Face Value,2.00,wipro
0,Mkt Cap (Rs. Cr.),219919,wipro
1,Dividend Yield,0.24,wipro
2,20D Avg Volume,0,wipro
3,20D Avg Delivery(%),--,wipro
4,Sector PE,32.03,wipro
5,Book Value Per Share,148.64,wipro
0,Open,- -,wipro
1,Previous Close,- -,wipro
2,Volume,- -,wipro
3,Value(lacs),- -,wipro
0,High,- -,wipro
1,Low,- -,wipro
2,ATP,- -,wipro
3,Spot,- -,wipro
0,Open,262.0,zeeentertainmententerprises
1,Previous Close,259.1,zeeentertainmententerprises
2,Volume,6393152.0,zeeentertainmententerprises
3,Value (Lacs),16599.82,zeeentertainmententerprises
4,i  VWAP,260.92,zeeentertainmententerprises
5,Beta,,zeeentertainmententerprises
0,High,263.65,zeeentertainmententerprises
1,Low,258.75,zeeentertainmententerprises
2,UC Limit,285.0,zeeentertainmententerprises
3,LC Limit,233.2,zeeentertainmententerprises
4,52 Week High,290.7,zeeentertainmententerprises
5,52 Week Low,170.1,zeeentertainmententerprises
0,TTM EPS See historical trend,-1.17,zeeentertainmententerprises
1,TTM PE See historical trend,--  (Low PE),zeeentertainmententerprises
2,P/B See historical trend,2.33 (Average P/B),zeeentertainmententerprises
3,Face Value,1.00,zeeentertainmententerprises
0,Mkt Cap (Rs. Cr.),24940,zeeentertainmententerprises
1,Dividend Yield,0.00,zeeentertainmententerprises
2,20D Avg Volume,0,zeeentertainmententerprises
3,20D Avg Delivery(%),--,zeeentertainmententerprises
