,0,1,2,3,4,5,6,Year,Stock
50,Non-Current Investments Unquoted Book Value,47648.50,40612.50,33426.60,35650.00,31457.20,,2022,marutisuzukiindia
51,CURRENT INVESTMENTS,,,,,,,2022,marutisuzukiindia
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2022,marutisuzukiindia
53,Current Investments Unquoted Book Value,0.00,4100.10,8415.70,1218.80,5045.50,,2022,marutisuzukiindia
0,Balance Sheet of Maruti Suzuki India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2023,marutisuzukiindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2023,marutisuzukiindia
2,EQUITIES AND LIABILITIES,,,,,,,2023,marutisuzukiindia
3,SHAREHOLDER'S FUNDS,,,,,,,2023,marutisuzukiindia
4,Equity Share Capital,151.00,151.00,151.00,151.00,151.00,,2023,marutisuzukiindia
5,Total Share Capital,151.00,151.00,151.00,151.00,151.00,,2023,marutisuzukiindia
6,Reserves and Surplus,61640.30,55182.50,52349.60,49262.00,46941.10,,2023,marutisuzukiindia
7,Total Reserves and Surplus,61640.30,55182.50,52349.60,49262.00,46941.10,,2023,marutisuzukiindia
8,Total Shareholders Funds,61791.30,55333.50,52500.60,49413.00,47092.10,,2023,marutisuzukiindia
9,Minority Interest,0.00,0.00,0.00,19.20,17.60,,2023,marutisuzukiindia
10,NON-CURRENT LIABILITIES,,,,,,,2023,marutisuzukiindia
11,Long Term Borrowings,0.00,0.00,2.80,5.40,8.00,,2023,marutisuzukiindia
12,Deferred Tax Liabilities [Net],0.00,0.00,445.40,657.50,613.90,,2023,marutisuzukiindia
13,Other Long Term Liabilities,2609.90,2214.10,2168.70,2175.60,2037.10,,2023,marutisuzukiindia
14,Long Term Provisions,88.40,84.40,44.70,51.60,39.50,,2023,marutisuzukiindia
15,Total Non-Current Liabilities,2698.30,2298.50,2661.60,2890.10,2698.50,,2023,marutisuzukiindia
16,CURRENT LIABILITIES,,,,,,,2023,marutisuzukiindia
17,Short Term Borrowings,1215.80,381.90,488.80,106.30,149.60,,2023,marutisuzukiindia
18,Trade Payables,11785.50,9765.20,10168.10,7498.80,9637.70,,2023,marutisuzukiindia
19,Other Current Liabilities,6143.60,6015.10,4720.80,3019.60,3747.80,,2023,marutisuzukiindia
20,Short Term Provisions,962.40,861.30,742.80,680.70,625.40,,2023,marutisuzukiindia
21,Total Current Liabilities,20107.30,17023.50,16120.50,11305.40,14160.50,,2023,marutisuzukiindia
22,Total Capital And Liabilities,84596.90,74655.50,71282.70,63627.70,63968.70,,2023,marutisuzukiindia
23,ASSETS,,,,,,,2023,marutisuzukiindia
24,NON-CURRENT ASSETS,,,,,,,2023,marutisuzukiindia
25,Tangible Assets,17282.50,13397.30,14764.50,15408.60,14986.20,,2023,marutisuzukiindia
26,Intangible Assets,547.90,349.90,224.20,335.80,451.10,,2023,marutisuzukiindia
27,Capital Work-In-Progress,2815.20,2646.20,1199.30,1344.30,1606.90,,2023,marutisuzukiindia
28,Fixed Assets,20734.50,16683.70,16485.50,17159.60,17044.20,,2023,marutisuzukiindia
29,Non-Current Investments,49184.30,37934.60,34529.10,36269.20,32458.10,,2023,marutisuzukiindia
30,Deferred Tax Assets [Net],279.40,141.10,0.00,0.00,0.00,,2023,marutisuzukiindia
31,Long Term Loans And Advances,0.20,0.20,0.20,0.20,0.20,,2023,marutisuzukiindia
32,Other Non-Current Assets,2782.90,3102.50,1723.60,1758.10,2093.50,,2023,marutisuzukiindia
33,Total Non-Current Assets,72981.30,57862.10,52738.40,55187.10,51596.00,,2023,marutisuzukiindia
34,CURRENT ASSETS,,,,,,,2023,marutisuzukiindia
35,Current Investments,0.00,4100.10,8415.70,1218.80,5045.50,,2023,marutisuzukiindia
36,Inventories,4283.50,3532.30,3049.00,3213.90,3322.60,,2023,marutisuzukiindia
37,Trade Receivables,3301.40,2034.50,1279.90,1977.70,2312.80,,2023,marutisuzukiindia
38,Cash And Cash Equivalents,41.60,3042.20,3047.10,29.00,187.80,,2023,marutisuzukiindia
39,Short Term Loans And Advances,29.70,30.50,23.00,17.00,16.10,,2023,marutisuzukiindia
40,OtherCurrentAssets,3959.40,4053.80,2729.60,1984.20,1487.90,,2023,marutisuzukiindia
41,Total Current Assets,11615.60,16793.40,18544.30,8440.60,12372.70,,2023,marutisuzukiindia
42,Total Assets,84596.90,74655.50,71282.70,63627.70,63968.70,,2023,marutisuzukiindia
43,OTHER ADDITIONAL INFORMATION,,,,,,,2023,marutisuzukiindia
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,2023,marutisuzukiindia
45,Contingent Liabilities,34446.00,21354.40,15704.30,11232.80,11948.60,,2023,marutisuzukiindia
46,BONUS DETAILS,,,,,,,2023,marutisuzukiindia
47,Bonus Equity Share Capital,0.00,0.00,0.00,0.00,0.00,,2023,marutisuzukiindia
48,NON-CURRENT INVESTMENTS,,,,,,,2023,marutisuzukiindia
49,Non-Current Investments Quoted Market Value,1580.00,1484.10,1132.30,559.80,1077.30,,2023,marutisuzukiindia
50,Non-Current Investments Unquoted Book Value,47648.50,40612.50,33426.60,35650.00,31457.20,,2023,marutisuzukiindia
51,CURRENT INVESTMENTS,,,,,,,2023,marutisuzukiindia
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2023,marutisuzukiindia
53,Current Investments Unquoted Book Value,0.00,4100.10,8415.70,1218.80,5045.50,,2023,marutisuzukiindia
0,Balance Sheet of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2018,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2018,maxfinancialservices
2,EQUITIES AND LIABILITIES,,,,,,,2018,maxfinancialservices
3,SHAREHOLDER'S FUNDS,,,,,,,2018,maxfinancialservices
4,Equity Share Capital,68.72,69.02,69.02,53.90,53.88,,2018,maxfinancialservices
5,Total Share Capital,68.72,69.02,69.02,53.90,53.88,,2018,maxfinancialservices
6,Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2018,maxfinancialservices
7,Total Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2018,maxfinancialservices
8,Total Shareholders Funds,3518.24,3934.61,3342.96,2146.52,2059.03,,2018,maxfinancialservices
9,Minority Interest,450.26,550.30,262.08,672.33,774.06,,2018,maxfinancialservices
10,NON-CURRENT LIABILITIES,,,,,,,2018,maxfinancialservices
11,Long Term Borrowings,520.66,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
12,Deferred Tax Liabilities [Net],0.01,3.82,56.70,0.00,56.51,,2018,maxfinancialservices
13,Other Long Term Liabilities,832.06,830.22,3.32,126.20,62015.66,,2018,maxfinancialservices
14,Long Term Provisions,10.64,12.05,13.16,11.91,2.87,,2018,maxfinancialservices
15,Total Non-Current Liabilities,1363.38,846.09,73.17,138.11,62075.04,,2018,maxfinancialservices
16,CURRENT LIABILITIES,,,,,,,2018,maxfinancialservices
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
18,Trade Payables,32.50,35.97,39.93,22.77,27.52,,2018,maxfinancialservices
19,Other Current Liabilities,126459.40,112381.58,5.19,353.75,2275.08,,2018,maxfinancialservices
20,Short Term Provisions,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
21,Total Current Liabilities,126491.90,112417.55,45.11,376.52,2302.60,,2018,maxfinancialservices
22,Total Capital And Liabilities,131823.78,117748.55,98131.61,74526.22,67210.74,,2018,maxfinancialservices
23,ASSETS,,,,,,,2018,maxfinancialservices
24,NON-CURRENT ASSETS,,,,,,,2018,maxfinancialservices
25,Tangible Assets,89.19,91.18,113.51,115.42,30.36,,2018,maxfinancialservices
26,Intangible Assets,0.00,0.00,0.00,0.00,0.09,,2018,maxfinancialservices
27,Capital Work-In-Progress,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
28,Fixed Assets,89.19,91.18,113.51,115.42,30.45,,2018,maxfinancialservices
29,Non-Current Investments,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
30,Deferred Tax Assets [Net],3.86,1.30,8.84,9.94,0.00,,2018,maxfinancialservices
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
32,Other Non-Current Assets,1593.28,1356.93,2326.34,2536.32,1240.98,,2018,maxfinancialservices
33,Total Non-Current Assets,2211.58,1974.66,2973.95,3186.93,1796.69,,2018,maxfinancialservices
34,CURRENT ASSETS,,,,,,,2018,maxfinancialservices
35,Current Investments,5430.88,6020.93,4063.05,3372.39,3492.80,,2018,maxfinancialservices
36,Inventories,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
37,Trade Receivables,0.00,0.00,2.56,3.16,5.50,,2018,maxfinancialservices
38,Cash And Cash Equivalents,1044.46,599.55,508.41,449.11,508.41,,2018,maxfinancialservices
39,Short Term Loans And Advances,0.00,0.00,0.00,0.01,0.07,,2018,maxfinancialservices
40,OtherCurrentAssets,123136.87,109153.41,90583.63,67514.62,61407.26,,2018,maxfinancialservices
41,Total Current Assets,129612.20,115773.89,95157.66,71339.29,65414.05,,2018,maxfinancialservices
42,Total Assets,131823.78,117748.55,98131.61,74526.22,67210.74,,2018,maxfinancialservices
43,OTHER ADDITIONAL INFORMATION,,,,,,,2018,maxfinancialservices
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,2018,maxfinancialservices
45,Contingent Liabilities,788.06,329.10,334.31,163.98,164.99,,2018,maxfinancialservices
46,BONUS DETAILS,,,,,,,2018,maxfinancialservices
47,Bonus Equity Share Capital,11.53,11.53,11.53,11.53,11.53,,2018,maxfinancialservices
48,NON-CURRENT INVESTMENTS,,,,,,,2018,maxfinancialservices
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
51,CURRENT INVESTMENTS,,,,,,,2018,maxfinancialservices
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2018,maxfinancialservices
53,Current Investments Unquoted Book Value,5430.88,6020.93,4063.05,3372.39,0.00,,2018,maxfinancialservices
0,Balance Sheet of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2019,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2019,maxfinancialservices
2,EQUITIES AND LIABILITIES,,,,,,,2019,maxfinancialservices
3,SHAREHOLDER'S FUNDS,,,,,,,2019,maxfinancialservices
4,Equity Share Capital,68.72,69.02,69.02,53.90,53.88,,2019,maxfinancialservices
5,Total Share Capital,68.72,69.02,69.02,53.90,53.88,,2019,maxfinancialservices
6,Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2019,maxfinancialservices
7,Total Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2019,maxfinancialservices
8,Total Shareholders Funds,3518.24,3934.61,3342.96,2146.52,2059.03,,2019,maxfinancialservices
9,Minority Interest,450.26,550.30,262.08,672.33,774.06,,2019,maxfinancialservices
10,NON-CURRENT LIABILITIES,,,,,,,2019,maxfinancialservices
11,Long Term Borrowings,520.66,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
12,Deferred Tax Liabilities [Net],0.01,3.82,56.70,0.00,56.51,,2019,maxfinancialservices
13,Other Long Term Liabilities,832.06,830.22,3.32,126.20,62015.66,,2019,maxfinancialservices
14,Long Term Provisions,10.64,12.05,13.16,11.91,2.87,,2019,maxfinancialservices
15,Total Non-Current Liabilities,1363.38,846.09,73.17,138.11,62075.04,,2019,maxfinancialservices
16,CURRENT LIABILITIES,,,,,,,2019,maxfinancialservices
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
18,Trade Payables,32.50,35.97,39.93,22.77,27.52,,2019,maxfinancialservices
19,Other Current Liabilities,126459.40,112381.58,5.19,353.75,2275.08,,2019,maxfinancialservices
20,Short Term Provisions,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
21,Total Current Liabilities,126491.90,112417.55,45.11,376.52,2302.60,,2019,maxfinancialservices
22,Total Capital And Liabilities,131823.78,117748.55,98131.61,74526.22,67210.74,,2019,maxfinancialservices
23,ASSETS,,,,,,,2019,maxfinancialservices
24,NON-CURRENT ASSETS,,,,,,,2019,maxfinancialservices
25,Tangible Assets,89.19,91.18,113.51,115.42,30.36,,2019,maxfinancialservices
26,Intangible Assets,0.00,0.00,0.00,0.00,0.09,,2019,maxfinancialservices
27,Capital Work-In-Progress,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
28,Fixed Assets,89.19,91.18,113.51,115.42,30.45,,2019,maxfinancialservices
29,Non-Current Investments,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
30,Deferred Tax Assets [Net],3.86,1.30,8.84,9.94,0.00,,2019,maxfinancialservices
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
32,Other Non-Current Assets,1593.28,1356.93,2326.34,2536.32,1240.98,,2019,maxfinancialservices
33,Total Non-Current Assets,2211.58,1974.66,2973.95,3186.93,1796.69,,2019,maxfinancialservices
34,CURRENT ASSETS,,,,,,,2019,maxfinancialservices
35,Current Investments,5430.88,6020.93,4063.05,3372.39,3492.80,,2019,maxfinancialservices
36,Inventories,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
37,Trade Receivables,0.00,0.00,2.56,3.16,5.50,,2019,maxfinancialservices
38,Cash And Cash Equivalents,1044.46,599.55,508.41,449.11,508.41,,2019,maxfinancialservices
39,Short Term Loans And Advances,0.00,0.00,0.00,0.01,0.07,,2019,maxfinancialservices
40,OtherCurrentAssets,123136.87,109153.41,90583.63,67514.62,61407.26,,2019,maxfinancialservices
41,Total Current Assets,129612.20,115773.89,95157.66,71339.29,65414.05,,2019,maxfinancialservices
42,Total Assets,131823.78,117748.55,98131.61,74526.22,67210.74,,2019,maxfinancialservices
43,OTHER ADDITIONAL INFORMATION,,,,,,,2019,maxfinancialservices
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,2019,maxfinancialservices
45,Contingent Liabilities,788.06,329.10,334.31,163.98,164.99,,2019,maxfinancialservices
46,BONUS DETAILS,,,,,,,2019,maxfinancialservices
47,Bonus Equity Share Capital,11.53,11.53,11.53,11.53,11.53,,2019,maxfinancialservices
48,NON-CURRENT INVESTMENTS,,,,,,,2019,maxfinancialservices
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
51,CURRENT INVESTMENTS,,,,,,,2019,maxfinancialservices
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2019,maxfinancialservices
53,Current Investments Unquoted Book Value,5430.88,6020.93,4063.05,3372.39,0.00,,2019,maxfinancialservices
0,Balance Sheet of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2020,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2020,maxfinancialservices
2,EQUITIES AND LIABILITIES,,,,,,,2020,maxfinancialservices
3,SHAREHOLDER'S FUNDS,,,,,,,2020,maxfinancialservices
4,Equity Share Capital,68.72,69.02,69.02,53.90,53.88,,2020,maxfinancialservices
5,Total Share Capital,68.72,69.02,69.02,53.90,53.88,,2020,maxfinancialservices
6,Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2020,maxfinancialservices
7,Total Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2020,maxfinancialservices
8,Total Shareholders Funds,3518.24,3934.61,3342.96,2146.52,2059.03,,2020,maxfinancialservices
9,Minority Interest,450.26,550.30,262.08,672.33,774.06,,2020,maxfinancialservices
10,NON-CURRENT LIABILITIES,,,,,,,2020,maxfinancialservices
11,Long Term Borrowings,520.66,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
12,Deferred Tax Liabilities [Net],0.01,3.82,56.70,0.00,56.51,,2020,maxfinancialservices
13,Other Long Term Liabilities,832.06,830.22,3.32,126.20,62015.66,,2020,maxfinancialservices
14,Long Term Provisions,10.64,12.05,13.16,11.91,2.87,,2020,maxfinancialservices
15,Total Non-Current Liabilities,1363.38,846.09,73.17,138.11,62075.04,,2020,maxfinancialservices
16,CURRENT LIABILITIES,,,,,,,2020,maxfinancialservices
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
18,Trade Payables,32.50,35.97,39.93,22.77,27.52,,2020,maxfinancialservices
19,Other Current Liabilities,126459.40,112381.58,5.19,353.75,2275.08,,2020,maxfinancialservices
20,Short Term Provisions,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
21,Total Current Liabilities,126491.90,112417.55,45.11,376.52,2302.60,,2020,maxfinancialservices
22,Total Capital And Liabilities,131823.78,117748.55,98131.61,74526.22,67210.74,,2020,maxfinancialservices
23,ASSETS,,,,,,,2020,maxfinancialservices
24,NON-CURRENT ASSETS,,,,,,,2020,maxfinancialservices
25,Tangible Assets,89.19,91.18,113.51,115.42,30.36,,2020,maxfinancialservices
26,Intangible Assets,0.00,0.00,0.00,0.00,0.09,,2020,maxfinancialservices
27,Capital Work-In-Progress,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
28,Fixed Assets,89.19,91.18,113.51,115.42,30.45,,2020,maxfinancialservices
29,Non-Current Investments,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
30,Deferred Tax Assets [Net],3.86,1.30,8.84,9.94,0.00,,2020,maxfinancialservices
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
32,Other Non-Current Assets,1593.28,1356.93,2326.34,2536.32,1240.98,,2020,maxfinancialservices
33,Total Non-Current Assets,2211.58,1974.66,2973.95,3186.93,1796.69,,2020,maxfinancialservices
34,CURRENT ASSETS,,,,,,,2020,maxfinancialservices
35,Current Investments,5430.88,6020.93,4063.05,3372.39,3492.80,,2020,maxfinancialservices
36,Inventories,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
37,Trade Receivables,0.00,0.00,2.56,3.16,5.50,,2020,maxfinancialservices
38,Cash And Cash Equivalents,1044.46,599.55,508.41,449.11,508.41,,2020,maxfinancialservices
39,Short Term Loans And Advances,0.00,0.00,0.00,0.01,0.07,,2020,maxfinancialservices
40,OtherCurrentAssets,123136.87,109153.41,90583.63,67514.62,61407.26,,2020,maxfinancialservices
41,Total Current Assets,129612.20,115773.89,95157.66,71339.29,65414.05,,2020,maxfinancialservices
42,Total Assets,131823.78,117748.55,98131.61,74526.22,67210.74,,2020,maxfinancialservices
43,OTHER ADDITIONAL INFORMATION,,,,,,,2020,maxfinancialservices
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,2020,maxfinancialservices
45,Contingent Liabilities,788.06,329.10,334.31,163.98,164.99,,2020,maxfinancialservices
46,BONUS DETAILS,,,,,,,2020,maxfinancialservices
47,Bonus Equity Share Capital,11.53,11.53,11.53,11.53,11.53,,2020,maxfinancialservices
48,NON-CURRENT INVESTMENTS,,,,,,,2020,maxfinancialservices
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
51,CURRENT INVESTMENTS,,,,,,,2020,maxfinancialservices
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,2020,maxfinancialservices
53,Current Investments Unquoted Book Value,5430.88,6020.93,4063.05,3372.39,0.00,,2020,maxfinancialservices
0,Balance Sheet of Max Financial Services (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,2021,maxfinancialservices
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,2021,maxfinancialservices
2,EQUITIES AND LIABILITIES,,,,,,,2021,maxfinancialservices
3,SHAREHOLDER'S FUNDS,,,,,,,2021,maxfinancialservices
4,Equity Share Capital,68.72,69.02,69.02,53.90,53.88,,2021,maxfinancialservices
5,Total Share Capital,68.72,69.02,69.02,53.90,53.88,,2021,maxfinancialservices
6,Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2021,maxfinancialservices
7,Total Reserves and Surplus,3445.88,3865.59,3273.13,2088.38,2005.16,,2021,maxfinancialservices
8,Total Shareholders Funds,3518.24,3934.61,3342.96,2146.52,2059.03,,2021,maxfinancialservices
9,Minority Interest,450.26,550.30,262.08,672.33,774.06,,2021,maxfinancialservices
10,NON-CURRENT LIABILITIES,,,,,,,2021,maxfinancialservices
11,Long Term Borrowings,520.66,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
12,Deferred Tax Liabilities [Net],0.01,3.82,56.70,0.00,56.51,,2021,maxfinancialservices
13,Other Long Term Liabilities,832.06,830.22,3.32,126.20,62015.66,,2021,maxfinancialservices
14,Long Term Provisions,10.64,12.05,13.16,11.91,2.87,,2021,maxfinancialservices
15,Total Non-Current Liabilities,1363.38,846.09,73.17,138.11,62075.04,,2021,maxfinancialservices
16,CURRENT LIABILITIES,,,,,,,2021,maxfinancialservices
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
18,Trade Payables,32.50,35.97,39.93,22.77,27.52,,2021,maxfinancialservices
19,Other Current Liabilities,126459.40,112381.58,5.19,353.75,2275.08,,2021,maxfinancialservices
20,Short Term Provisions,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
21,Total Current Liabilities,126491.90,112417.55,45.11,376.52,2302.60,,2021,maxfinancialservices
22,Total Capital And Liabilities,131823.78,117748.55,98131.61,74526.22,67210.74,,2021,maxfinancialservices
23,ASSETS,,,,,,,2021,maxfinancialservices
24,NON-CURRENT ASSETS,,,,,,,2021,maxfinancialservices
25,Tangible Assets,89.19,91.18,113.51,115.42,30.36,,2021,maxfinancialservices
26,Intangible Assets,0.00,0.00,0.00,0.00,0.09,,2021,maxfinancialservices
27,Capital Work-In-Progress,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
28,Fixed Assets,89.19,91.18,113.51,115.42,30.45,,2021,maxfinancialservices
29,Non-Current Investments,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
30,Deferred Tax Assets [Net],3.86,1.30,8.84,9.94,0.00,,2021,maxfinancialservices
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
32,Other Non-Current Assets,1593.28,1356.93,2326.34,2536.32,1240.98,,2021,maxfinancialservices
33,Total Non-Current Assets,2211.58,1974.66,2973.95,3186.93,1796.69,,2021,maxfinancialservices
34,CURRENT ASSETS,,,,,,,2021,maxfinancialservices
35,Current Investments,5430.88,6020.93,4063.05,3372.39,3492.80,,2021,maxfinancialservices
36,Inventories,0.00,0.00,0.00,0.00,0.00,,2021,maxfinancialservices
37,Trade Receivables,0.00,0.00,2.56,3.16,5.50,,2021,maxfinancialservices
38,Cash And Cash Equivalents,1044.46,599.55,508.41,449.11,508.41,,2021,maxfinancialservices
