,Value,Num,Stock
0,TTM EPS See historical trend,12.03  (+23.07% YoY),syngeneinternational
1,TTM PE See historical trend,66.25  (High PE),syngeneinternational
2,P/B See historical trend,9.70 (High P/B),syngeneinternational
3,Face Value,10.00,syngeneinternational
0,Mkt Cap (Rs. Cr.),32039,syngeneinternational
1,Dividend Yield,0.06,syngeneinternational
2,20D Avg Volume,0,syngeneinternational
3,20D Avg Delivery(%),--,syngeneinternational
4,Sector PE,78.86,syngeneinternational
5,Book Value Per Share,82.16,syngeneinternational
0,Open,- -,syngeneinternational
1,Previous Close,- -,syngeneinternational
2,Volume,- -,syngeneinternational
3,Value(lacs),- -,syngeneinternational
0,High,- -,syngeneinternational
1,Low,- -,syngeneinternational
2,ATP,- -,syngeneinternational
3,Spot,- -,syngeneinternational
0,Open,1524.5,tvsmotorcompany
1,Previous Close,1525.95,tvsmotorcompany
2,Volume,537988.0,tvsmotorcompany
3,Value (Lacs),8134.92,tvsmotorcompany
4,i  VWAP,1518.52,tvsmotorcompany
5,Beta,,tvsmotorcompany
0,High,1533.4,tvsmotorcompany
1,Low,1508.95,tvsmotorcompany
2,UC Limit,1678.5,tvsmotorcompany
3,LC Limit,1373.35,tvsmotorcompany
4,52 Week High,1533.4,tvsmotorcompany
5,52 Week Low,665.8,tvsmotorcompany
0,TTM EPS See historical trend,30.68  (+35.88% YoY),tvsmotorcompany
1,TTM PE See historical trend,49.29  (Average PE),tvsmotorcompany
2,P/B See historical trend,14.22 (High P/B),tvsmotorcompany
3,Face Value,1.00,tvsmotorcompany
0,Mkt Cap (Rs. Cr.),71838,tvsmotorcompany
1,Dividend Yield,0.33,tvsmotorcompany
2,20D Avg Volume,0,tvsmotorcompany
3,20D Avg Delivery(%),--,tvsmotorcompany
4,Sector PE,28.28,tvsmotorcompany
5,Book Value Per Share,106.36,tvsmotorcompany
0,Open,- -,tvsmotorcompany
1,Previous Close,- -,tvsmotorcompany
2,Volume,- -,tvsmotorcompany
3,Value(lacs),- -,tvsmotorcompany
0,High,- -,tvsmotorcompany
1,Low,- -,tvsmotorcompany
2,ATP,- -,tvsmotorcompany
3,Spot,- -,tvsmotorcompany
0,Open,1056.15,tatachemicals
1,Previous Close,1057.9,tatachemicals
2,Volume,591699.0,tatachemicals
3,Value (Lacs),6199.82,tatachemicals
4,i  VWAP,1045.95,tatachemicals
5,Beta,,tatachemicals
0,High,1056.15,tatachemicals
1,Low,1039.3,tatachemicals
2,UC Limit,1163.65,tatachemicals
3,LC Limit,952.15,tatachemicals
4,52 Week High,1214.9,tatachemicals
5,52 Week Low,773.35,tatachemicals
0,TTM EPS See historical trend,88.71  (+45.13% YoY),tatachemicals
1,TTM PE See historical trend,11.81  (Average PE),tatachemicals
2,P/B See historical trend,1.39 (Average P/B),tatachemicals
3,Face Value,10.00,tatachemicals
0,Mkt Cap (Rs. Cr.),26693,tatachemicals
1,Dividend Yield,1.67,tatachemicals
2,20D Avg Volume,0,tatachemicals
3,20D Avg Delivery(%),--,tatachemicals
4,Sector PE,12.32,tatachemicals
5,Book Value Per Share,751.99,tatachemicals
0,Open,- -,tatachemicals
1,Previous Close,- -,tatachemicals
2,Volume,- -,tatachemicals
3,Value(lacs),- -,tatachemicals
0,High,- -,tatachemicals
1,Low,- -,tatachemicals
2,ATP,- -,tatachemicals
3,Spot,- -,tatachemicals
0,Open,1885.05,tatacommunications
1,Previous Close,1898.15,tatacommunications
2,Volume,466556.0,tatacommunications
3,Value (Lacs),8797.85,tatacommunications
4,i  VWAP,1893.34,tatacommunications
5,Beta,,tatacommunications
0,High,1912.0,tatacommunications
1,Low,1879.0,tatacommunications
2,UC Limit,2087.95,tatacommunications
3,LC Limit,1708.35,tatacommunications
4,52 Week High,1957.35,tatacommunications
5,52 Week Low,856.25,tatacommunications
0,TTM EPS See historical trend,57.33  (-5.52% YoY),tatacommunications
1,TTM PE See historical trend,32.89  (High PE),tatacommunications
2,P/B See historical trend,56.21 (Average P/B),tatacommunications
3,Face Value,10.00,tatacommunications
0,Mkt Cap (Rs. Cr.),53742,tatacommunications
1,Dividend Yield,1.11,tatacommunications
2,20D Avg Volume,0,tatacommunications
3,20D Avg Delivery(%),--,tatacommunications
4,Sector PE,81.30,tatacommunications
5,Book Value Per Share,33.55,tatacommunications
0,Open,- -,tatacommunications
1,Previous Close,- -,tatacommunications
2,Volume,- -,tatacommunications
3,Value(lacs),- -,tatacommunications
0,High,- -,tatacommunications
1,Low,- -,tatacommunications
2,ATP,- -,tatacommunications
3,Spot,- -,tatacommunications
0,Open,3580.0,tataconsultancyservices
1,Previous Close,3606.15,tataconsultancyservices
2,Volume,1649396.0,tataconsultancyservices
3,Value (Lacs),59478.04,tataconsultancyservices
4,i  VWAP,3612.14,tataconsultancyservices
5,Beta,,tataconsultancyservices
0,High,3625.0,tataconsultancyservices
1,Low,3580.0,tataconsultancyservices
2,UC Limit,3966.75,tataconsultancyservices
3,LC Limit,3245.55,tataconsultancyservices
4,52 Week High,3625.0,tataconsultancyservices
5,52 Week Low,2926.1,tataconsultancyservices
0,TTM EPS See historical trend,119.55  (+12.78% YoY),tataconsultancyservices
1,TTM PE See historical trend,30.16  (Low PE),tataconsultancyservices
2,P/B See historical trend,14.69 (High P/B),tataconsultancyservices
3,Face Value,1.00,tataconsultancyservices
0,Mkt Cap (Rs. Cr.),1319472,tataconsultancyservices
1,Dividend Yield,3.19,tataconsultancyservices
2,20D Avg Volume,0,tataconsultancyservices
3,20D Avg Delivery(%),--,tataconsultancyservices
4,Sector PE,32.25,tataconsultancyservices
5,Book Value Per Share,245.54,tataconsultancyservices
0,Open,- -,tataconsultancyservices
1,Previous Close,- -,tataconsultancyservices
2,Volume,- -,tataconsultancyservices
3,Value(lacs),- -,tataconsultancyservices
0,High,- -,tataconsultancyservices
1,Low,- -,tataconsultancyservices
2,ATP,- -,tataconsultancyservices
3,Spot,- -,tataconsultancyservices
0,Open,880.8,tataconsumerproducts
1,Previous Close,880.95,tataconsumerproducts
2,Volume,924868.0,tataconsumerproducts
3,Value (Lacs),8043.58,tataconsumerproducts
4,i  VWAP,870.63,tataconsumerproducts
5,Beta,,tataconsumerproducts
0,High,880.9,tataconsumerproducts
1,Low,865.0,tataconsumerproducts
2,UC Limit,969.0,tataconsumerproducts
3,LC Limit,792.85,tataconsumerproducts
4,52 Week High,897.7,tataconsumerproducts
5,52 Week Low,686.6,tataconsumerproducts
0,TTM EPS See historical trend,13.62  (+24.76% YoY),tataconsumerproducts
1,TTM PE See historical trend,63.85  (Low PE),tataconsumerproducts
2,P/B See historical trend,4.93 (High P/B),tataconsumerproducts
3,Face Value,1.00,tataconsumerproducts
0,Mkt Cap (Rs. Cr.),80796,tataconsumerproducts
1,Dividend Yield,0.97,tataconsumerproducts
2,20D Avg Volume,0,tataconsumerproducts
3,20D Avg Delivery(%),--,tataconsumerproducts
4,Sector PE,73.20,tataconsumerproducts
5,Book Value Per Share,176.57,tataconsumerproducts
0,Open,- -,tataconsumerproducts
1,Previous Close,- -,tataconsumerproducts
2,Volume,- -,tataconsumerproducts
3,Value(lacs),- -,tataconsumerproducts
0,High,- -,tataconsumerproducts
1,Low,- -,tataconsumerproducts
2,ATP,- -,tataconsumerproducts
3,Spot,- -,tataconsumerproducts
0,Open,640.7,tatamotors
1,Previous Close,640.65,tatamotors
2,Volume,11777925.0,tatamotors
3,Value (Lacs),75202.05,tatamotors
4,i  VWAP,642.83,tatamotors
5,Beta,,tatamotors
0,High,647.0,tatamotors
1,Low,637.0,tatamotors
2,UC Limit,704.7,tatamotors
3,LC Limit,576.6,tatamotors
4,52 Week High,665.4,tatamotors
5,52 Week Low,375.2,tatamotors
0,TTM EPS See historical trend,31.98  (+202.08% YoY),tatamotors
1,TTM PE See historical trend,19.97  (High PE),tatamotors
2,P/B See historical trend,0.74 (Low P/B),tatamotors
3,Face Value,2.00,tatamotors
0,Mkt Cap (Rs. Cr.),212130,tatamotors
1,Dividend Yield,0.31,tatamotors
2,20D Avg Volume,0,tatamotors
3,20D Avg Delivery(%),--,tatamotors
4,Sector PE,54.13,tatamotors
5,Book Value Per Share,863.26,tatamotors
0,Open,- -,tatamotors
1,Previous Close,- -,tatamotors
2,Volume,- -,tatamotors
3,Value(lacs),- -,tatamotors
0,High,- -,tatamotors
1,Low,- -,tatamotors
2,ATP,- -,tatamotors
3,Spot,- -,tatamotors
0,Open,265.35,thetatapowercompany
1,Previous Close,265.55,thetatapowercompany
2,Volume,9016803.0,thetatapowercompany
3,Value (Lacs),23624.02,thetatapowercompany
4,i  VWAP,263.34,thetatapowercompany
5,Beta,,thetatapowercompany
0,High,267.0,thetatapowercompany
1,Low,261.0,thetatapowercompany
2,UC Limit,292.1,thetatapowercompany
3,LC Limit,239.0,thetatapowercompany
4,52 Week High,276.5,thetatapowercompany
5,52 Week Low,182.35,thetatapowercompany
0,TTM EPS See historical trend,11.00  (+63.88% YoY),thetatapowercompany
1,TTM PE See historical trend,23.82  (Average PE),thetatapowercompany
2,P/B See historical trend,3.22 (High P/B),thetatapowercompany
3,Face Value,1.00,thetatapowercompany
0,Mkt Cap (Rs. Cr.),83718,thetatapowercompany
1,Dividend Yield,0.76,thetatapowercompany
2,20D Avg Volume,0,thetatapowercompany
3,20D Avg Delivery(%),--,thetatapowercompany
4,Sector PE,16.86,thetatapowercompany
5,Book Value Per Share,81.46,thetatapowercompany
0,Open,- -,thetatapowercompany
1,Previous Close,- -,thetatapowercompany
2,Volume,- -,thetatapowercompany
3,Value(lacs),- -,thetatapowercompany
0,High,- -,thetatapowercompany
1,Low,- -,thetatapowercompany
2,ATP,- -,thetatapowercompany
3,Spot,- -,thetatapowercompany
0,Open,130.45,tatasteel
1,Previous Close,130.45,tatasteel
2,Volume,43627379.0,tatasteel
3,Value (Lacs),55973.93,tatasteel
4,i  VWAP,129.55,tatasteel
5,Beta,,tatasteel
0,High,131.8,tatasteel
1,Low,128.0,tatasteel
2,UC Limit,143.45,tatasteel
3,LC Limit,117.4,tatasteel
4,52 Week High,135.0,tatasteel
5,52 Week Low,82.7,tatasteel
0,TTM EPS See historical trend,1.33  (-95.84% YoY),tatasteel
1,TTM PE See historical trend,96.47  (High PE),tatasteel
2,P/B See historical trend,0.13,tatasteel
3,Face Value,1.00,tatasteel
0,Mkt Cap (Rs. Cr.),156802,tatasteel
1,Dividend Yield,2.81,tatasteel
2,20D Avg Volume,0,tatasteel
3,20D Avg Delivery(%),--,tatasteel
4,Sector PE,4.87,tatasteel
5,Book Value Per Share,958.50,tatasteel
0,Open,- -,tatasteel
1,Previous Close,- -,tatasteel
2,Volume,- -,tatasteel
3,Value(lacs),- -,tatasteel
0,High,- -,tatasteel
1,Low,- -,tatasteel
2,ATP,- -,tatasteel
3,Spot,- -,tatasteel
0,Open,1282.0,techmahindra
1,Previous Close,1289.8,techmahindra
2,Volume,2843560.0,techmahindra
3,Value (Lacs),36236.91,techmahindra
4,i  VWAP,1277.09,techmahindra
5,Beta,,techmahindra
0,High,1289.15,techmahindra
1,Low,1269.05,techmahindra
2,UC Limit,1418.75,techmahindra
3,LC Limit,1160.85,techmahindra
4,52 Week High,1303.7,techmahindra
5,52 Week Low,943.7,techmahindra
0,TTM EPS See historical trend,45.05  (-25.96% YoY),techmahindra
1,TTM PE See historical trend,28.29  (High PE),techmahindra
2,P/B See historical trend,4.88 (High P/B),techmahindra
3,Face Value,5.00,techmahindra
0,Mkt Cap (Rs. Cr.),124251,techmahindra
1,Dividend Yield,3.92,techmahindra
2,20D Avg Volume,0,techmahindra
3,20D Avg Delivery(%),--,techmahindra
4,Sector PE,32.25,techmahindra
5,Book Value Per Share,261.27,techmahindra
0,Open,- -,techmahindra
1,Previous Close,- -,techmahindra
2,Volume,- -,techmahindra
3,Value(lacs),- -,techmahindra
0,High,- -,techmahindra
1,Low,- -,techmahindra
2,ATP,- -,techmahindra
3,Spot,- -,techmahindra
0,Open,884.3,theramcocements
1,Previous Close,886.4,theramcocements
2,Volume,500228.0,theramcocements
3,Value (Lacs),4374.49,theramcocements
4,i  VWAP,875.31,theramcocements
5,Beta,,theramcocements
0,High,887.7,theramcocements
1,Low,866.6,theramcocements
2,UC Limit,975.0,theramcocements
3,LC Limit,797.8,theramcocements
4,52 Week High,953.0,theramcocements
5,52 Week Low,634.05,theramcocements
0,TTM EPS See historical trend,11.85  (-65.81% YoY),theramcocements
1,TTM PE See historical trend,73.80  (High PE),theramcocements
2,P/B See historical trend,3.12 (Average P/B),theramcocements
3,Face Value,1.00,theramcocements
0,Mkt Cap (Rs. Cr.),20664,theramcocements
1,Dividend Yield,0.23,theramcocements
2,20D Avg Volume,311809,theramcocements
3,20D Avg Delivery(%),--,theramcocements
4,Sector PE,48.24,theramcocements
5,Book Value Per Share,280.39,theramcocements
0,Open,- -,theramcocements
1,Previous Close,- -,theramcocements
2,Volume,- -,theramcocements
3,Value(lacs),- -,theramcocements
0,High,- -,theramcocements
1,Low,- -,theramcocements
2,ATP,- -,theramcocements
3,Spot,- -,theramcocements
0,Open,3314.0,titancompany
1,Previous Close,3339.5,titancompany
2,Volume,1201025.0,titancompany
3,Value (Lacs),39713.69,titancompany
4,i  VWAP,3324.19,titancompany
5,Beta,,titancompany
0,High,3349.0,titancompany
1,Low,3300.05,titancompany
2,UC Limit,3673.45,titancompany
3,LC Limit,3005.55,titancompany
4,52 Week High,3352.0,titancompany
5,52 Week Low,1825.05,titancompany
0,TTM EPS See historical trend,36.25  (+9.81% YoY),titancompany
1,TTM PE See historical trend,91.22  (Average PE),titancompany
2,P/B See historical trend,31.47 (High P/B),titancompany
3,Face Value,1.00,titancompany
0,Mkt Cap (Rs. Cr.),293560,titancompany
1,Dividend Yield,0.30,titancompany
2,20D Avg Volume,0,titancompany
3,20D Avg Delivery(%),--,titancompany
4,Sector PE,79.32,titancompany
5,Book Value Per Share,105.06,titancompany
0,Open,- -,titancompany
1,Previous Close,- -,titancompany
2,Volume,- -,titancompany
3,Value(lacs),- -,titancompany
0,High,- -,titancompany
1,Low,- -,titancompany
2,ATP,- -,titancompany
3,Spot,- -,titancompany
0,Open,1887.4,torrentpharmaceuticals
1,Previous Close,1884.45,torrentpharmaceuticals
2,Volume,318131.0,torrentpharmaceuticals
3,Value (Lacs),5994.07,torrentpharmaceuticals
4,i  VWAP,1882.18,torrentpharmaceuticals
5,Beta,,torrentpharmaceuticals
0,High,1892.95,torrentpharmaceuticals
1,Low,1871.15,torrentpharmaceuticals
2,UC Limit,2072.85,torrentpharmaceuticals
3,LC Limit,1696.0,torrentpharmaceuticals
4,52 Week High,2094.55,torrentpharmaceuticals
5,52 Week Low,1275.0,torrentpharmaceuticals
0,TTM EPS See historical trend,37.23  (-21.34% YoY),torrentpharmaceuticals
1,TTM PE See historical trend,50.61  (Average PE),torrentpharmaceuticals
2,P/B See historical trend,10.71 (High P/B),torrentpharmaceuticals
3,Face Value,5.00,torrentpharmaceuticals
0,Mkt Cap (Rs. Cr.),63768,torrentpharmaceuticals
1,Dividend Yield,1.17,torrentpharmaceuticals
2,20D Avg Volume,0,torrentpharmaceuticals
3,20D Avg Delivery(%),--,torrentpharmaceuticals
4,Sector PE,44.47,torrentpharmaceuticals
5,Book Value Per Share,175.88,torrentpharmaceuticals
0,Open,- -,torrentpharmaceuticals
1,Previous Close,- -,torrentpharmaceuticals
2,Volume,- -,torrentpharmaceuticals
3,Value(lacs),- -,torrentpharmaceuticals
0,High,- -,torrentpharmaceuticals
1,Low,- -,torrentpharmaceuticals
2,ATP,- -,torrentpharmaceuticals
3,Spot,- -,torrentpharmaceuticals
0,Open,2052.0,trent
1,Previous Close,2055.35,trent
2,Volume,451829.0,trent
3,Value (Lacs),9314.91,trent
4,i  VWAP,2062.13,trent
5,Beta,,trent
0,High,2088.2,trent
1,Low,2022.45,trent
2,UC Limit,2260.85,trent
3,LC Limit,1849.85,trent
4,52 Week High,2131.55,trent
5,52 Week Low,1155.0,trent
0,TTM EPS See historical trend,13.72  (+34.39% YoY),trent
1,TTM PE See historical trend,150.26  (Average PE),trent
2,P/B See historical trend,30.41 (High P/B),trent
3,Face Value,1.00,trent
0,Mkt Cap (Rs. Cr.),73287,trent
1,Dividend Yield,0.11,trent
2,20D Avg Volume,544268,trent
3,20D Avg Delivery(%),--,trent
4,Sector PE,103.71,trent
5,Book Value Per Share,67.79,trent
0,Open,- -,trent
1,Previous Close,- -,trent
2,Volume,- -,trent
3,Value(lacs),- -,trent
0,High,- -,trent
1,Low,- -,trent
2,ATP,- -,trent
3,Spot,- -,trent
0,Open,625.05,upl
1,Previous Close,630.1,upl
2,Volume,2474148.0,upl
3,Value (Lacs),15401.57,upl
4,i  VWAP,623.6,upl
5,Beta,,upl
0,High,628.3,upl
1,Low,620.5,upl
2,UC Limit,693.1,upl
3,LC Limit,567.1,upl
4,52 Week High,828.0,upl
5,52 Week Low,576.95,upl
0,TTM EPS See historical trend,38.09  (-25.33% YoY),upl
1,TTM PE See historical trend,16.34  (Average PE),upl
2,P/B See historical trend,1.62 (Low P/B),upl
3,Face Value,2.00,upl
0,Mkt Cap (Rs. Cr.),46725,upl
1,Dividend Yield,1.61,upl
2,20D Avg Volume,0,upl
3,20D Avg Delivery(%),--,upl
4,Sector PE,37.33,upl
5,Book Value Per Share,383.59,upl
0,Open,- -,upl
1,Previous Close,- -,upl
2,Volume,- -,upl
3,Value(lacs),- -,upl
0,High,- -,upl
1,Low,- -,upl
2,ATP,- -,upl
3,Spot,- -,upl
0,Open,8590.0,ultratechcement
1,Previous Close,8628.0,ultratechcement
2,Volume,317399.0,ultratechcement
3,Value (Lacs),26846.08,ultratechcement
4,i  VWAP,8501.82,ultratechcement
5,Beta,,ultratechcement
0,High,8623.5,ultratechcement
1,Low,8441.05,ultratechcement
2,UC Limit,9490.8,ultratechcement
3,LC Limit,7765.2,ultratechcement
4,52 Week High,8750.95,ultratechcement
5,52 Week Low,5157.05,ultratechcement
0,TTM EPS See historical trend,179.03  (-28.45% YoY),ultratechcement
1,TTM PE See historical trend,47.24  (High PE),ultratechcement
2,P/B See historical trend,4.84 (High P/B),ultratechcement
3,Face Value,10.00,ultratechcement
0,Mkt Cap (Rs. Cr.),244175,ultratechcement
1,Dividend Yield,0.45,ultratechcement
2,20D Avg Volume,0,ultratechcement
3,20D Avg Delivery(%),--,ultratechcement
4,Sector PE,48.24,ultratechcement
5,Book Value Per Share,1747.05,ultratechcement
0,Open,- -,ultratechcement
1,Previous Close,- -,ultratechcement
2,Volume,- -,ultratechcement
3,Value(lacs),- -,ultratechcement
0,High,- -,ultratechcement
1,Low,- -,ultratechcement
2,ATP,- -,ultratechcement
3,Spot,- -,ultratechcement
0,Open,1601.0,unitedbreweries
1,Previous Close,1613.1,unitedbreweries
2,Volume,116657.0,unitedbreweries
3,Value (Lacs),1866.4,unitedbreweries
4,i  VWAP,1599.23,unitedbreweries
5,Beta,,unitedbreweries
0,High,1609.4,unitedbreweries
1,Low,1590.3,unitedbreweries
2,UC Limit,1774.4,unitedbreweries
3,LC Limit,1451.8,unitedbreweries
4,52 Week High,1806.45,unitedbreweries
5,52 Week Low,1353.5,unitedbreweries
0,TTM EPS See historical trend,10.52  (-44.00% YoY),unitedbreweries
1,TTM PE See historical trend,152.08  (Average PE),unitedbreweries
2,P/B See historical trend,10.74 (Average P/B),unitedbreweries
3,Face Value,1.00,unitedbreweries
0,Mkt Cap (Rs. Cr.),42302,unitedbreweries
1,Dividend Yield,0.47,unitedbreweries
2,20D Avg Volume,0,unitedbreweries
3,20D Avg Delivery(%),--,unitedbreweries
4,Sector PE,69.14,unitedbreweries
5,Book Value Per Share,148.99,unitedbreweries
0,Open,- -,unitedbreweries
1,Previous Close,- -,unitedbreweries
2,Volume,- -,unitedbreweries
3,Value(lacs),- -,unitedbreweries
0,High,- -,unitedbreweries
1,Low,- -,unitedbreweries
2,ATP,- -,unitedbreweries
3,Spot,- -,unitedbreweries
0,Open,1039.95,unitedspirits
1,Previous Close,1044.55,unitedspirits
2,Volume,416251.0,unitedspirits
3,Value (Lacs),4323.6,unitedspirits
4,i  VWAP,1037.09,unitedspirits
5,Beta,,unitedspirits
0,High,1045.6,unitedspirits
1,Low,1025.0,unitedspirits
2,UC Limit,1149.0,unitedspirits
3,LC Limit,940.1,unitedspirits
4,52 Week High,1074.95,unitedspirits
5,52 Week Low,730.55,unitedspirits
0,TTM EPS See historical trend,18.52  (+29.46% YoY),unitedspirits
1,TTM PE See historical trend,56.09  (Low PE),unitedspirits
2,P/B See historical trend,15.48 (High P/B),unitedspirits
3,Face Value,2.00,unitedspirits
0,Mkt Cap (Rs. Cr.),75550,unitedspirits
1,Dividend Yield,0.00,unitedspirits
2,20D Avg Volume,863020,unitedspirits
3,20D Avg Delivery(%),--,unitedspirits
4,Sector PE,69.14,unitedspirits
5,Book Value Per Share,67.09,unitedspirits
0,Open,- -,unitedspirits
1,Previous Close,- -,unitedspirits
2,Volume,- -,unitedspirits
3,Value(lacs),- -,unitedspirits
0,High,- -,unitedspirits
1,Low,- -,unitedspirits
2,ATP,- -,unitedspirits
3,Spot,- -,unitedspirits
0,Open,235.0,vedanta
1,Previous Close,236.5,vedanta
2,Volume,8778511.0,vedanta
3,Value (Lacs),20348.59,vedanta
4,i  VWAP,232.96,vedanta
5,Beta,,vedanta
0,High,235.95,vedanta
1,Low,231.25,vedanta
2,UC Limit,260.15,vedanta
3,LC Limit,212.85,vedanta
4,52 Week High,340.75,vedanta
5,52 Week Low,206.0,vedanta
0,TTM EPS See historical trend,23.65  (-53.69% YoY),vedanta
1,TTM PE See historical trend,9.80  (High PE),vedanta
2,P/B See historical trend,1.04 (Average P/B),vedanta
3,Face Value,1.00,vedanta
