,0,1,2,3,4,5,6,Stock
11,Excise Duty,--,--,--,--,--,,srf
12,Admin. And Selling Expenses,--,--,--,--,--,,srf
13,R & D Expenses,--,--,--,--,--,,srf
14,Provisions And Contingencies,--,--,--,--,--,,srf
15,Exp. Capitalised,--,--,--,--,--,,srf
16,Other Expenses,1661.49,1275.25,897.17,853.03,833.29,,srf
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",2953.88,2658.68,1692.11,1066.33,988.35,,srf
18,Other Income,74.93,42.80,54.49,49.05,40.14,,srf
19,"P/L Before Int., Excpt. Items & Tax",3028.81,2701.48,1746.60,1115.38,1028.49,,srf
20,Interest,204.82,115.93,133.95,200.68,201.60,,srf
21,P/L Before Exceptional Items & Tax,2823.99,2585.55,1612.65,914.70,826.89,,srf
22,Exceptional Items,--,--,--,--,--,,srf
23,P/L Before Tax,2823.99,2585.55,1612.65,914.70,826.89,,srf
24,Tax,661.65,696.63,414.40,-1.20,185.26,,srf
25,P/L After Tax from Ordinary Activities,2162.34,1888.92,1198.25,915.90,641.63,,srf
26,Prior Year Adjustments,--,--,--,--,--,,srf
27,Extra Ordinary Items,--,--,-0.31,103.19,--,,srf
28,Net Profit/(Loss) For the Period,2162.34,1888.92,1197.94,1019.09,641.63,,srf
29,Minority Interest,--,--,--,--,--,,srf
30,Share Of P/L Of Associates,--,--,--,--,--,,srf
31,Net P/L After M.I & Associates,2162.34,1888.92,1197.94,1019.09,641.63,,srf
32,Equity Share Capital,296.42,296.42,59.25,57.48,57.48,,srf
33,Reserves Excluding Revaluation Reserves,10029.61,8267.92,6796.16,4874.82,4070.77,,srf
34,Equity Dividend Rate (%),--,--,--,--,--,,srf
35,EPS Before Extra Ordinary,,,,,,,srf
36,Basic EPS,72.95,63.75,205.54,177.29,111.66,,srf
37,Diluted EPS,72.95,63.75,205.54,177.29,111.66,,srf
38,EPS After Extra Ordinary,,,,,,,srf
39,Basic EPS.,72.95,63.75,205.54,177.29,111.66,,srf
40,Diluted EPS.,72.95,63.75,205.54,177.29,111.66,,srf
41,Public Share Holding,,,,,,,srf
42,No Of Shares (Crores),--,--,--,--,--,,srf
43,Share Holding (%),--,--,--,--,--,,srf
44,Promoters and Promoter Group Shareholding,,,,,,,srf
45,a) Pledged/Encumbered,,,,,,,srf
46,- Number of shares (Crores),--,--,--,--,--,,srf
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,srf
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,srf
49,b) Non-encumbered,,,,,,,srf
50,- Number of shares (Crores).,--,--,--,--,--,,srf
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,srf
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,srf
0,Yearly Results of Samvardhana Motherson International (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,samvardhanamothersoninternational
1,Net Sales/Income from operations,77870.65,62831.65,56951.31,62573.10,62571.58,,samvardhanamothersoninternational
2,Other Operating Income,830.02,704.34,418.60,963.77,951.30,,samvardhanamothersoninternational
3,Total Income From Operations,78700.67,63535.99,57369.91,63536.87,63522.88,,samvardhanamothersoninternational
4,EXPENDITURE,,,,,,,samvardhanamothersoninternational
5,Consumption of Raw Materials,45175.46,36804.92,32675.78,35546.95,36369.44,,samvardhanamothersoninternational
6,Purchase of Traded Goods,465.42,182.76,103.29,710.00,534.01,,samvardhanamothersoninternational
7,Increase/Decrease in Stocks,-323.52,-251.36,-181.19,14.51,-165.13,,samvardhanamothersoninternational
8,Power & Fuel,--,--,--,--,--,,samvardhanamothersoninternational
9,Employees Cost,17931.40,15374.57,14099.57,15076.88,14169.43,,samvardhanamothersoninternational
10,Depreciation,3135.84,2958.20,2926.06,2778.02,2058.21,,samvardhanamothersoninternational
11,Excise Duty,--,--,--,--,--,,samvardhanamothersoninternational
12,Admin. And Selling Expenses,--,--,--,--,--,,samvardhanamothersoninternational
13,R & D Expenses,--,--,--,--,--,,samvardhanamothersoninternational
14,Provisions And Contingencies,--,--,--,--,--,,samvardhanamothersoninternational
15,Exp. Capitalised,--,--,--,--,--,,samvardhanamothersoninternational
16,Other Expenses,9244.17,6963.74,6313.49,6987.15,7266.76,,samvardhanamothersoninternational
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",3071.90,1503.16,1432.91,2423.36,3290.16,,samvardhanamothersoninternational
18,Other Income,257.04,495.67,229.33,230.67,220.18,,samvardhanamothersoninternational
19,"P/L Before Int., Excpt. Items & Tax",3328.94,1998.83,1662.24,2654.03,3510.34,,samvardhanamothersoninternational
20,Interest,780.94,542.59,511.47,598.63,423.15,,samvardhanamothersoninternational
21,P/L Before Exceptional Items & Tax,2548.00,1456.24,1150.77,2055.40,3087.19,,samvardhanamothersoninternational
22,Exceptional Items,-99.47,-48.05,-62.27,--,--,,samvardhanamothersoninternational
23,P/L Before Tax,2448.53,1408.19,1088.50,2055.40,3087.19,,samvardhanamothersoninternational
24,Tax,735.15,606.84,-69.34,818.42,1102.15,,samvardhanamothersoninternational
25,P/L After Tax from Ordinary Activities,1713.38,801.35,1157.84,1236.98,1985.04,,samvardhanamothersoninternational
26,Prior Year Adjustments,--,--,--,--,--,,samvardhanamothersoninternational
27,Extra Ordinary Items,--,364.24,326.68,--,--,,samvardhanamothersoninternational
28,Net Profit/(Loss) For the Period,1713.38,1165.59,1484.52,1236.98,1985.04,,samvardhanamothersoninternational
29,Minority Interest,-174.04,-307.72,-530.24,-124.40,-484.97,,samvardhanamothersoninternational
30,Share Of P/L Of Associates,-43.75,15.98,84.85,57.46,113.09,,samvardhanamothersoninternational
31,Net P/L After M.I & Associates,1495.59,873.85,1039.13,1170.04,1613.16,,samvardhanamothersoninternational
32,Equity Share Capital,677.64,451.76,315.79,315.79,315.79,,samvardhanamothersoninternational
33,Reserves Excluding Revaluation Reserves,21773.90,20136.50,12244.80,10945.10,10646.90,,samvardhanamothersoninternational
34,Equity Dividend Rate (%),--,--,--,--,--,,samvardhanamothersoninternational
35,EPS Before Extra Ordinary,,,,,,,samvardhanamothersoninternational
36,Basic EPS,2.21,2.50,3.29,3.71,5.11,,samvardhanamothersoninternational
37,Diluted EPS,2.21,2.50,3.29,3.71,5.11,,samvardhanamothersoninternational
38,EPS After Extra Ordinary,,,,,,,samvardhanamothersoninternational
39,Basic EPS.,2.21,2.50,3.29,3.71,5.11,,samvardhanamothersoninternational
40,Diluted EPS.,2.21,2.50,3.29,3.71,5.11,,samvardhanamothersoninternational
41,Public Share Holding,,,,,,,samvardhanamothersoninternational
42,No Of Shares (Crores),--,--,--,--,--,,samvardhanamothersoninternational
43,Share Holding (%),--,--,--,--,--,,samvardhanamothersoninternational
44,Promoters and Promoter Group Shareholding,,,,,,,samvardhanamothersoninternational
45,a) Pledged/Encumbered,,,,,,,samvardhanamothersoninternational
46,- Number of shares (Crores),--,--,--,--,--,,samvardhanamothersoninternational
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,samvardhanamothersoninternational
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,samvardhanamothersoninternational
49,b) Non-encumbered,,,,,,,samvardhanamothersoninternational
50,- Number of shares (Crores).,--,--,--,--,--,,samvardhanamothersoninternational
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,samvardhanamothersoninternational
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,samvardhanamothersoninternational
0,Yearly Results of Shree Cements (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,shreecements
1,Net Sales/Income from operations,17852.33,15009.56,13476.33,12868.39,12554.65,,shreecements
2,Other Operating Income,--,--,--,--,--,,shreecements
3,Total Income From Operations,17852.33,15009.56,13476.33,12868.39,12554.65,,shreecements
4,EXPENDITURE,,,,,,,shreecements
5,Consumption of Raw Materials,1417.72,1129.89,976.37,922.39,1029.74,,shreecements
6,Purchase of Traded Goods,90.04,87.51,43.66,30.93,25.64,,shreecements
7,Increase/Decrease in Stocks,-75.32,-179.21,49.60,37.17,-39.94,,shreecements
8,Power & Fuel,6080.66,3620.18,2348.80,2702.65,3092.63,,shreecements
9,Employees Cost,977.77,913.46,869.22,853.99,767.18,,shreecements
10,Depreciation,1660.67,1145.88,1262.34,1807.81,1471.81,,shreecements
11,Excise Duty,--,--,--,--,--,,shreecements
12,Admin. And Selling Expenses,--,--,--,--,--,,shreecements
13,R & D Expenses,--,--,--,--,--,,shreecements
14,Provisions And Contingencies,--,--,--,--,--,,shreecements
15,Exp. Capitalised,--,--,--,--,--,,shreecements
16,Other Expenses,6401.96,5729.80,5137.30,4562.16,4885.72,,shreecements
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1298.83,2562.05,2789.04,1951.29,1321.87,,shreecements
18,Other Income,459.08,545.89,466.33,274.40,249.76,,shreecements
19,"P/L Before Int., Excpt. Items & Tax",1757.91,3107.94,3255.37,2225.69,1571.63,,shreecements
20,Interest,262.87,216.12,251.29,291.43,247.86,,shreecements
21,P/L Before Exceptional Items & Tax,1495.04,2891.82,3004.08,1934.26,1323.77,,shreecements
22,Exceptional Items,--,--,--,--,-178.13,,shreecements
23,P/L Before Tax,1495.04,2891.82,3004.08,1934.26,1145.64,,shreecements
24,Tax,225.90,555.21,714.49,390.20,130.59,,shreecements
25,P/L After Tax from Ordinary Activities,1269.14,2336.61,2289.59,1544.06,1015.05,,shreecements
26,Prior Year Adjustments,--,--,--,--,--,,shreecements
27,Extra Ordinary Items,--,--,--,--,--,,shreecements
28,Net Profit/(Loss) For the Period,1269.14,2336.61,2289.59,1544.06,1015.05,,shreecements
29,Minority Interest,1.56,-4.67,-3.72,-8.21,-8.66,,shreecements
30,Share Of P/L Of Associates,--,--,--,--,--,,shreecements
31,Net P/L After M.I & Associates,1270.70,2331.94,2285.87,1535.85,1006.39,,shreecements
32,Equity Share Capital,36.08,36.08,36.08,36.08,34.84,,shreecements
33,Reserves Excluding Revaluation Reserves,18600.32,17424.20,15361.33,13133.35,9635.91,,shreecements
34,Equity Dividend Rate (%),--,--,--,--,--,,shreecements
35,EPS Before Extra Ordinary,,,,,,,shreecements
36,Basic EPS,352.18,646.31,633.54,435.35,288.88,,shreecements
37,Diluted EPS,352.18,646.31,633.54,435.35,288.88,,shreecements
38,EPS After Extra Ordinary,,,,,,,shreecements
39,Basic EPS.,352.18,646.31,633.54,435.35,288.88,,shreecements
40,Diluted EPS.,352.18,646.31,633.54,435.35,288.88,,shreecements
41,Public Share Holding,,,,,,,shreecements
42,No Of Shares (Crores),--,--,--,--,--,,shreecements
43,Share Holding (%),--,--,--,--,--,,shreecements
44,Promoters and Promoter Group Shareholding,,,,,,,shreecements
45,a) Pledged/Encumbered,,,,,,,shreecements
46,- Number of shares (Crores),--,--,--,--,--,,shreecements
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,shreecements
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,shreecements
49,b) Non-encumbered,,,,,,,shreecements
50,- Number of shares (Crores).,--,--,--,--,--,,shreecements
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,shreecements
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,shreecements
0,Yearly Results of Shriram Finance (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,shriramfinance
1,Net Sales/Income from operations,30476.78,19255.17,17420.45,16562.36,15522.44,,shriramfinance
2,Other Operating Income,--,--,--,--,--,,shriramfinance
3,Total Income From Operations,30476.78,19255.17,17420.45,16562.36,15522.44,,shriramfinance
4,EXPENDITURE,,,,,,,shriramfinance
5,Consumption of Raw Materials,--,--,--,--,--,,shriramfinance
6,Purchase of Traded Goods,--,--,--,--,--,,shriramfinance
7,Increase/Decrease in Stocks,--,--,--,--,--,,shriramfinance
8,Power & Fuel,--,--,--,--,--,,shriramfinance
9,Employees Cost,2636.42,997.09,906.25,1010.82,883.06,,shriramfinance
10,Depreciation,600.69,135.37,137.36,141.05,42.97,,shriramfinance
11,Excise Duty,--,--,--,--,--,,shriramfinance
12,Admin. And Selling Expenses,--,--,--,--,--,,shriramfinance
13,R & D Expenses,--,--,--,--,--,,shriramfinance
14,Provisions And Contingencies,4169.06,3860.86,3118.40,2794.88,--,,shriramfinance
15,Exp. Capitalised,--,--,--,--,--,,shriramfinance
16,Other Expenses,1957.23,997.35,942.12,926.95,3330.14,,shriramfinance
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",21113.38,13264.50,12316.32,11688.66,11266.27,,shriramfinance
18,Other Income,31.61,19.06,15.95,20.27,23.26,,shriramfinance
19,"P/L Before Int., Excpt. Items & Tax",21144.99,13283.56,12332.27,11708.93,11289.53,,shriramfinance
20,Interest,12931.27,9734.31,9054.26,8270.26,7511.26,,shriramfinance
21,P/L Before Exceptional Items & Tax,8213.72,3549.25,3278.01,3438.67,3778.27,,shriramfinance
22,Exceptional Items,--,--,--,--,--,,shriramfinance
23,P/L Before Tax,8213.72,3549.25,3278.01,3438.67,3778.27,,shriramfinance
24,Tax,2202.25,841.32,790.75,936.83,1214.28,,shriramfinance
25,P/L After Tax from Ordinary Activities,6011.47,2707.93,2487.26,2501.84,2563.99,,shriramfinance
26,Prior Year Adjustments,--,--,--,--,--,,shriramfinance
27,Extra Ordinary Items,--,--,--,--,--,,shriramfinance
28,Net Profit/(Loss) For the Period,6011.47,2707.93,2487.26,2501.84,2563.99,,shriramfinance
29,Minority Interest,-8.99,--,--,--,--,,shriramfinance
30,Share Of P/L Of Associates,8.56,13.17,11.57,10.43,11.69,,shriramfinance
31,Net P/L After M.I & Associates,6011.04,2721.10,2498.83,2512.27,2575.68,,shriramfinance
32,Equity Share Capital,374.43,270.52,253.06,226.88,226.91,,shriramfinance
33,Reserves Excluding Revaluation Reserves,42938.59,25823.74,21464.23,17915.43,15735.85,,shriramfinance
34,Equity Dividend Rate (%),--,--,--,--,--,,shriramfinance
35,EPS Before Extra Ordinary,,,,,,,shriramfinance
36,Basic EPS,160.54,102.23,101.44,110.73,113.52,,shriramfinance
37,Diluted EPS,159.83,102.23,101.44,110.73,113.52,,shriramfinance
38,EPS After Extra Ordinary,,,,,,,shriramfinance
39,Basic EPS.,160.54,102.23,101.44,110.73,113.52,,shriramfinance
40,Diluted EPS.,159.83,102.23,101.44,110.73,113.52,,shriramfinance
41,Public Share Holding,,,,,,,shriramfinance
42,No Of Shares (Crores),--,--,--,--,--,,shriramfinance
43,Share Holding (%),--,--,--,--,--,,shriramfinance
44,Promoters and Promoter Group Shareholding,,,,,,,shriramfinance
45,a) Pledged/Encumbered,,,,,,,shriramfinance
46,- Number of shares (Crores),--,--,--,--,--,,shriramfinance
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,shriramfinance
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,shriramfinance
49,b) Non-encumbered,,,,,,,shriramfinance
50,- Number of shares (Crores).,--,--,--,--,--,,shriramfinance
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,shriramfinance
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,shriramfinance
0,Yearly Results of Siemens (in Rs. Cr.),Sep '22,Sep '21,Sep '20,Sep '19,Sep '18,,siemens
1,Net Sales/Income from operations,16137.80,13422.60,9660.60,13408.20,12364.00,,siemens
2,Other Operating Income,--,216.60,285.90,359.00,431.30,,siemens
3,Total Income From Operations,16137.80,13639.20,9946.50,13767.20,12795.30,,siemens
4,EXPENDITURE,,,,,,,siemens
5,Consumption of Raw Materials,3670.70,2887.40,1776.20,2955.40,2923.70,,siemens
6,Purchase of Traded Goods,4449.00,3911.40,2163.70,3196.20,2875.70,,siemens
7,Increase/Decrease in Stocks,-170.60,-302.50,105.40,-4.20,-92.20,,siemens
8,Power & Fuel,--,--,--,--,--,,siemens
9,Employees Cost,1805.70,1691.70,1546.50,1611.10,1457.30,,siemens
10,Depreciation,317.10,300.50,252.10,218.20,197.70,,siemens
11,Excise Duty,--,--,--,--,--,,siemens
12,Admin. And Selling Expenses,--,--,--,--,--,,siemens
13,R & D Expenses,--,--,--,--,--,,siemens
14,Provisions And Contingencies,--,--,--,--,--,,siemens
15,Exp. Capitalised,--,--,--,--,--,,siemens
16,Other Expenses,4625.70,3932.70,3351.10,4518.40,4303.50,,siemens
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1440.20,1218.00,751.50,1272.10,1129.60,,siemens
18,Other Income,307.80,226.50,314.90,399.00,280.10,,siemens
19,"P/L Before Int., Excpt. Items & Tax",1748.00,1444.50,1066.40,1671.10,1409.70,,siemens
20,Interest,36.30,24.60,29.50,11.70,8.20,,siemens
21,P/L Before Exceptional Items & Tax,1711.70,1419.90,1036.90,1659.40,1401.50,,siemens
22,Exceptional Items,--,--,--,--,--,,siemens
23,P/L Before Tax,1711.70,1419.90,1036.90,1659.40,1401.50,,siemens
24,Tax,449.80,369.80,267.40,560.00,500.30,,siemens
25,P/L After Tax from Ordinary Activities,1261.90,1050.10,769.50,1099.40,901.20,,siemens
26,Prior Year Adjustments,--,--,--,--,--,,siemens
27,Extra Ordinary Items,281.10,40.30,-0.90,--,--,,siemens
28,Net Profit/(Loss) For the Period,1543.00,1090.40,768.60,1099.40,901.20,,siemens
29,Minority Interest,-0.10,-0.10,--,--,--,,siemens
30,Share Of P/L Of Associates,--,--,--,--,--,,siemens
31,Net P/L After M.I & Associates,1542.90,1090.30,768.60,1099.40,901.20,,siemens
32,Equity Share Capital,71.20,71.20,71.20,71.20,71.20,,siemens
33,Reserves Excluding Revaluation Reserves,11539.00,10277.80,9420.80,8978.20,8227.70,,siemens
34,Equity Dividend Rate (%),--,--,--,--,--,,siemens
35,EPS Before Extra Ordinary,,,,,,,siemens
36,Basic EPS,43.33,30.62,21.59,30.87,25.31,,siemens
37,Diluted EPS,43.33,30.62,21.59,30.87,25.31,,siemens
38,EPS After Extra Ordinary,,,,,,,siemens
39,Basic EPS.,43.33,30.62,21.59,30.87,25.31,,siemens
40,Diluted EPS.,43.33,30.62,21.59,30.87,25.31,,siemens
41,Public Share Holding,,,,,,,siemens
42,No Of Shares (Crores),--,--,--,--,--,,siemens
43,Share Holding (%),--,--,--,--,--,,siemens
44,Promoters and Promoter Group Shareholding,,,,,,,siemens
45,a) Pledged/Encumbered,,,,,,,siemens
46,- Number of shares (Crores),--,--,--,--,--,,siemens
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,siemens
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,siemens
49,b) Non-encumbered,,,,,,,siemens
50,- Number of shares (Crores).,--,--,--,--,--,,siemens
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,siemens
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,siemens
0,Yearly Results of State Bank of India (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,statebankindia
1,Interest Earned,,,,,,,statebankindia
2,(a) Int. /Disc. on Adv/Bills,228740.75,177474.83,176780.19,185494.20,166124.58,,statebankindia
3,(b) Income on Investment,106824.85,93477.90,87130.62,74812.87,80243.51,,statebankindia
4,(c) Int. on balances With RBI,3916.46,4608.35,4541.43,3066.25,1324.76,,statebankindia
5,(d) Others,11362.52,14411.61,9663.24,6478.34,5629.29,,statebankindia
6,Other Income,122533.56,117000.40,105855.14,92377.43,76898.74,,statebankindia
7,EXPENDITURE,,,,,,,statebankindia
8,Interest Expended,189980.82,156194.34,156010.17,161123.80,155867.46,,statebankindia
9,Employees Cost,61920.91,54026.74,54330.83,48850.95,43795.01,,statebankindia
10,Other Expenses,127893.57,112918.30,96098.77,82930.61,71005.30,,statebankindia
11,Depreciation,--,--,--,--,--,,statebankindia
12,Operating Profit before Provisions and contingencies,93582.84,83833.71,77530.85,69323.73,59553.11,,statebankindia
13,Provisions And Contingencies,18184.28,26676.69,46102.16,44788.70,54799.11,,statebankindia
14,Exceptional Items,--,-7418.39,1367.27,5781.56,466.48,,statebankindia
15,P/L Before Tax,75398.56,49738.63,32795.96,30316.59,5220.48,,statebankindia
16,Tax,18840.13,13382.46,8516.25,12139.76,2151.41,,statebankindia
17,P/L After Tax from Ordinary Activities,56558.43,36356.17,24279.71,18176.83,3069.07,,statebankindia
18,Prior Year Adjustments,--,--,--,--,--,,statebankindia
19,Extra Ordinary Items,--,--,--,--,--,,statebankindia
