,date,heading,text,SourceTag
21,"September 18, 2023 01:28 PM IST",LIVE: Demand for lab grown diamonds up 9.3% in 2023 | Market to grow to $15 bn by 2035 | Commodities Corner,"What's the story behind Lab Grown Diamonds that has suddenly seen a spurt in demand. Not only do retailers earn a margin of close to 60% on lab grown diamonds versus the 34% on natural diamonds they are also 60-85% cheaper than natural diamonds. In fact, India's market share in global market in 2021-22 was 25.8% and the Market for lab grown diamonds is poised to grow by 2860% in the next 5 years. On this Episode of Commodities Corner Manisha Gupta speaks with Shashikant Shah, Chairman - Lab Grown Diamond & Jewellery Promotion Council.",commodity_news2
22,"September 18, 2023 09:27 AM IST","Tata Steel: As visibility of UK profitability improves, is it time to add the stock?","India operations likely to remain the most profitable venture for Tata Steel, given the captive iron ore mines",commodity_news2
23,"September 18, 2023 06:32 AM IST","Oil inches higher on supply concerns, China demand recovery","Brent crude futures rose 5 cents, or 0.1%, to $93.98 a barrel by 0027 GMT while U.S. West Texas Intermediate crude was at $90.92 a barrel, up 15 cents, or 0.2%.",commodity_news2
24,"September 17, 2023 08:59 PM IST",Monetary policy to dominate commodity market sentiments in upcoming central bank-focused week,The Bank of Japan's (BoJ) policy will be closely monitored after Governor Kazuo Ueda hinted at the possibility of ending negative interest rates earlier,commodity_news2
0,"September 16, 2023 07:13 AM IST","Windfall tax on crude oil raised to Rs 10,000 a tonne from Rs 6,700",The government has cut cut the special additional excise duty (SAED) on aviation turbine fuel (ATF) to 3.50 rupees per litre from 4 rupees per litre.,commodity_news3
1,"September 15, 2023 07:53 PM IST",Gold trading hasn’t been this boring since the pandemic began,Six-month historical gold volatility slumped to the lowest since February 2020 on September 15.,commodity_news3
2,"September 15, 2023 09:59 AM IST","Kirloskar Ferrous: Shift to value-added products, cost reduction to support earnings","Cost-saving initiatives, capacity expansion and merger with ISMT will create value for shareholders",commodity_news3
3,"September 15, 2023 09:14 AM IST","Agri Picks Report September 15, 2023: Geojit","According to Geojit, India's vegetable oil imports rose sharply by 33% on year to 1.9 mln tn in August from 1.4 mln tn in the corresponding period last year, the Solvent Extractors' Association of India said.",commodity_news3
4,"September 15, 2023 06:49 AM IST",Oil prices rise to 10 month-high on China reserve ratio cut,"Brent crude rose 46 cents, or 0.5%, to $94.16 as of 0027 GMT, while the U.S. West Texas Intermediate crude (WTI) was up 0.6% at $90.74. Both the benchmarks were trading at their highest levels since November.",commodity_news3
5,"September 14, 2023 05:38 PM IST","Govt cuts wheat stock limit for traders, wholesalers to 2,000 tonnes","The revised stock limit, which also applies to big-chain retailers, comes amid an uptick in wheat prices, Food and Public Distribution Secretary Sanjeev Chopra said.",commodity_news3
6,"September 14, 2023 01:06 PM IST","Live: Silver prices dip, time to buy? Commodities Corner","Silver sinks to a 4-week low. Silver prices went back to January levels. Silver price in April 2011 touched $48/oz. Catch Manisha Gupta in an exclusive conversation with Chirag Thakkar, Amrapali Group only at Moneycontrol as they discuss Silver price trajectory",commodity_news3
7,"September 14, 2023 12:18 PM IST","Agri Picks Report September 14, 2023: Geojit","According to Geojit, India received 4.8 mm rainfall on Wednesday, 16% below the normal of 5.7 mm for the period, the IMD said today.",commodity_news3
8,"September 14, 2023 12:20 PM IST","Chilli prices set to rise again on festive demand and scanty rainfall, despite improved sowing",Traders have not been selling the chilli stock at lower rates and are hoping that domestic demand will shore up the prices a little and that exports to China will improve this year.,commodity_news3
9,"September 14, 2023 06:19 AM IST",Oil prices tick up as markets zoom in on supply tightness,"International benchmark Brent futures climbed 17 cents to $92.05 a barrel at 12:02 GMT, while U.S. West Texas Intermediate crude (WTI) rose 19 cents to $88.71.",commodity_news3
10,"September 13, 2023 03:56 PM IST",Government greenlights grant for women's LPG connections under Ujjwala Yojana,"The government had earlier announced that it will provide an additional 75 lakh Ujjwala connections, which will take the total PMUY beneficiaries to 10.35 crore.",commodity_news3
11,"September 13, 2023 01:53 PM IST",LIVE: Crude Oil Prices Jump 2% | Prices Up 9% In Past Month | Commodities Corner,"Crude oil prices - have risen 2% overnight, nearing a 10 month high. Concerns over supply disruption seem to be overshawdowed. Even thoughSaudi & Russia have declared output cuts of 1.3 mbpd. Kazakhastan cuts oil output due to maintenance while Libya shuts 4 east export terminals due to storm. OPEC in its monthly report said that it sees strong demand growth in 2023 -2024. Its 2024 demand growth estimated at 2.25 mbpd. Manisha Gupta discusses with energy expert narendra Taneja on where crude prices are headed.",commodity_news3
12,"September 13, 2023 09:57 AM IST","UBS maintains buy rating on MCX, raises target price to Rs 2,100 a share","Recently, the company informed that it has resolved trading procedure issues, completed the final code freeze, and resumed daily mock trading on the new platform starting from September 1.",commodity_news3
13,"September 13, 2023 09:23 AM IST","Agri Picks Report September 13, 2023: Geojit","According to Geojit, The area under kharif crops across the country in the 2023-24 (Jul-Jun) season was at 108.9 mln ha as of Friday, compared with 108.8 mln ha a year ago, according to data from the Department of Agriculture and Farmers Welfare.",commodity_news3
14,"September 13, 2023 08:27 AM IST",BSE Metal index soars 10% on hopes of demand revival despite global headwinds,BSE Metal Index advanced 11 percent in the last month amid expectations of rise in demand in domestic markets going forward,commodity_news3
15,"September 13, 2023 10:30 AM IST",Oil prices hover near 10-month high on supply concerns,"The international benchmark Brent futures rose 8 cents, or 0.1 percent, to $92.14 a barrel by 0054 GMT, while U.S. West Texas Intermediate (WTI) crude climbed 14 cents, or 0.2 percent, to $88.98 a barrel.",commodity_news3
16,"September 12, 2023 06:50 PM IST",OPEC oil data show 3 million-barrel shortfall on Saudi supply squeeze,"The latest data published by OPEC show why the kingdom’s supply squeeze, amid a period of record demand, has sent oil prices surging beyond $90 a barrel in London.",commodity_news3
17,"September 12, 2023 01:29 PM IST",Live: Crude Oil Prices Hold Firm | Copper Rebounds From 3 Week Low | Commodities Corner,The dollar index DXY is at 6 month high ahead of US inflation data while Crude oil prices are at near 10 mth high. Investora are now keeping an eye out for OPEC monthly report which is due on Sept 12 and the IEA report on Sept 13 as the supply cuts overshadow the continuing concern over slowing Chinese economic activity. Manisha Gupta discusses what lies ahead for energy & metal prices with Kunal Shah head of Nirmal Bang.,commodity_news3
18,"September 12, 2023 11:37 AM IST","BSE MidCap, SmallCap indices trade 3% down as investors rush to book profits","To some investors, small and microcap shares seem overvalued, compared to their growth potential.",commodity_news3
19,"September 12, 2023 09:44 AM IST",Chart of the Day: India’s peak power demand rises at fastest pace in over a decade,"Peak electricity demand grew at an average annual rate of 6.7 percent between 2019 and 2023, higher than 5.3 percent in the previous four years",commodity_news3
20,"September 12, 2023 09:15 AM IST","Rupee trades higher at 82.95 a dollar in sync with equity rally, rise in Asian currencies",Indian rupee strengthened marginally against US dollar tracking gains in local equity and Asian currencies markets.,commodity_news3
21,"September 12, 2023 09:26 AM IST",Nomura: Subdued Q2 outlook for Hindustan Unilever with rising marketing costs,It also expects a substantial increase in advertising while promotional expenses are expected to weigh on EBITDA growth.,commodity_news3
22,"September 12, 2023 09:03 AM IST","Agri Picks Report September 12, 2023: Geojit","According to Geojit, The area under kharif crops across the country in the 2023-24 (Jul-Jun) season was at 108.9 mln ha as of Friday, compared with 108.8 mln ha a year ago, according to data from the Department of Agriculture and Farmers Welfare.",commodity_news3
23,"September 12, 2023 09:27 AM IST","Centre directs sugar mills, traders to submit May-Aug sales report by Sep 12",The Consumer affairs ministry has also said that it is collecting data of sugar stocks sold to traders and wholesale dealers other than sugar mills.,commodity_news3
24,"September 12, 2023 06:31 AM IST","Oil prices stable as market awaits data on inventories, economy","The international benchmark Brent contract dipped 6 cents to $90.58 a barrel at 0003 GMT, while U.S. West Texas Intermediate crude futures edged 2 cents lower to $87.27.",commodity_news3
0,"July 14, 2022 09:19 PM IST",MC Learn Fundamental Investing | Stock Markets - Summing Up,A look at all the do's and don'ts of investing to help you become a mindful investor.,mclearn_moneycontrol1
1,"July 14, 2022 09:07 PM IST","MC Learn Fundamental Investing | Sectors, cyclical stocks and defensive stocks",Stocks are categorised into sectors in order to make them easy to compare the businesses or companies that have a similar business model.,mclearn_moneycontrol1
