,Value,Num,Stock
5,Book Value Per Share,90.01,syngeneinternational
0,Open,- -,syngeneinternational
1,Previous Close,- -,syngeneinternational
2,Volume,- -,syngeneinternational
3,Value(lacs),- -,syngeneinternational
0,High,- -,syngeneinternational
1,Low,- -,syngeneinternational
2,ATP,- -,syngeneinternational
3,Spot,- -,syngeneinternational
0,Open,1530.0,tvsmotorcompany
1,Previous Close,1530.0,tvsmotorcompany
2,Volume,797755.0,tvsmotorcompany
3,Value (Lacs),11934.81,tvsmotorcompany
4,i  VWAP,1500.46,tvsmotorcompany
5,Beta,,tvsmotorcompany
0,High,1530.0,tvsmotorcompany
1,Low,1492.95,tvsmotorcompany
2,UC Limit,1683.0,tvsmotorcompany
3,LC Limit,1377.0,tvsmotorcompany
4,52 Week High,1546.6,tvsmotorcompany
5,52 Week Low,967.55,tvsmotorcompany
0,TTM EPS See historical trend,30.68  (+35.88% YoY),tvsmotorcompany
1,TTM PE See historical trend,48.76  (Average PE),tvsmotorcompany
2,P/B See historical trend,12.92 (High P/B),tvsmotorcompany
3,Face Value,1.00,tvsmotorcompany
0,Mkt Cap (Rs. Cr.),71075,tvsmotorcompany
1,Dividend Yield,0.33,tvsmotorcompany
2,20D Avg Volume,1089913,tvsmotorcompany
3,20D Avg Delivery(%),--,tvsmotorcompany
4,Sector PE,27.63,tvsmotorcompany
5,Book Value Per Share,115.87,tvsmotorcompany
0,Open,- -,tvsmotorcompany
1,Previous Close,- -,tvsmotorcompany
2,Volume,- -,tvsmotorcompany
3,Value(lacs),- -,tvsmotorcompany
0,High,- -,tvsmotorcompany
1,Low,- -,tvsmotorcompany
2,ATP,- -,tvsmotorcompany
3,Spot,- -,tvsmotorcompany
0,Open,1024.85,tatachemicals
1,Previous Close,1025.1,tatachemicals
2,Volume,457424.0,tatachemicals
3,Value (Lacs),4625.7,tatachemicals
4,i  VWAP,1010.6,tatachemicals
5,Beta,,tatachemicals
0,High,1024.85,tatachemicals
1,Low,1000.0,tatachemicals
2,UC Limit,1127.6,tatachemicals
3,LC Limit,922.6,tatachemicals
4,52 Week High,1214.9,tatachemicals
5,52 Week Low,876.8,tatachemicals
0,TTM EPS See historical trend,88.71  (+45.13% YoY),tatachemicals
1,TTM PE See historical trend,11.40  (Low PE),tatachemicals
2,P/B See historical trend,1.31 (Average P/B),tatachemicals
3,Face Value,10.00,tatachemicals
0,Mkt Cap (Rs. Cr.),25762,tatachemicals
1,Dividend Yield,1.73,tatachemicals
2,20D Avg Volume,617148,tatachemicals
3,20D Avg Delivery(%),--,tatachemicals
4,Sector PE,12.03,tatachemicals
5,Book Value Per Share,774.10,tatachemicals
0,Open,- -,tatachemicals
1,Previous Close,- -,tatachemicals
2,Volume,- -,tatachemicals
3,Value(lacs),- -,tatachemicals
0,High,- -,tatachemicals
1,Low,- -,tatachemicals
2,ATP,- -,tatachemicals
3,Spot,- -,tatachemicals
0,Open,1895.05,tatacommunications
1,Previous Close,1901.75,tatacommunications
2,Volume,1085861.0,tatacommunications
3,Value (Lacs),20239.91,tatacommunications
4,i  VWAP,1869.21,tatacommunications
5,Beta,,tatacommunications
0,High,1897.8,tatacommunications
1,Low,1855.0,tatacommunications
2,UC Limit,2091.9,tatacommunications
3,LC Limit,1711.6,tatacommunications
4,52 Week High,1957.35,tatacommunications
5,52 Week Low,1137.1,tatacommunications
0,TTM EPS See historical trend,57.33  (-5.52% YoY),tatacommunications
1,TTM PE See historical trend,32.51  (High PE),tatacommunications
2,P/B See historical trend,35.00 (Average P/B),tatacommunications
3,Face Value,10.00,tatacommunications
0,Mkt Cap (Rs. Cr.),53123,tatacommunications
1,Dividend Yield,1.13,tatacommunications
2,20D Avg Volume,0,tatacommunications
3,20D Avg Delivery(%),--,tatacommunications
4,Sector PE,81.45,tatacommunications
5,Book Value Per Share,53.27,tatacommunications
0,Open,- -,tatacommunications
1,Previous Close,- -,tatacommunications
2,Volume,- -,tatacommunications
3,Value(lacs),- -,tatacommunications
0,High,- -,tatacommunications
1,Low,- -,tatacommunications
2,ATP,- -,tatacommunications
3,Spot,- -,tatacommunications
0,Open,3486.3,tataconsultancyservices
1,Previous Close,3513.85,tataconsultancyservices
2,Volume,1788138.0,tataconsultancyservices
3,Value (Lacs),63259.85,tataconsultancyservices
4,i  VWAP,3504.95,tataconsultancyservices
5,Beta,,tataconsultancyservices
0,High,3548.0,tataconsultancyservices
1,Low,3477.3,tataconsultancyservices
2,UC Limit,3865.2,tataconsultancyservices
3,LC Limit,3162.5,tataconsultancyservices
4,52 Week High,3633.75,tataconsultancyservices
5,52 Week Low,3005.0,tataconsultancyservices
0,TTM EPS See historical trend,119.55  (+12.78% YoY),tataconsultancyservices
1,TTM PE See historical trend,29.59  (Low PE),tataconsultancyservices
2,P/B See historical trend,14.32 (High P/B),tataconsultancyservices
3,Face Value,1.00,tataconsultancyservices
0,Mkt Cap (Rs. Cr.),1294481,tataconsultancyservices
1,Dividend Yield,3.25,tataconsultancyservices
2,20D Avg Volume,1955657,tataconsultancyservices
3,20D Avg Delivery(%),--,tataconsultancyservices
4,Sector PE,31.14,tataconsultancyservices
5,Book Value Per Share,247.12,tataconsultancyservices
0,Open,- -,tataconsultancyservices
1,Previous Close,- -,tataconsultancyservices
2,Volume,- -,tataconsultancyservices
3,Value(lacs),- -,tataconsultancyservices
0,High,- -,tataconsultancyservices
1,Low,- -,tataconsultancyservices
2,ATP,- -,tataconsultancyservices
3,Spot,- -,tataconsultancyservices
0,Open,867.0,tataconsumerproducts
1,Previous Close,871.9,tataconsumerproducts
2,Volume,623081.0,tataconsumerproducts
3,Value (Lacs),5388.09,tataconsumerproducts
4,i  VWAP,863.56,tataconsumerproducts
5,Beta,,tataconsumerproducts
0,High,869.85,tataconsumerproducts
1,Low,855.0,tataconsumerproducts
2,UC Limit,959.05,tataconsumerproducts
3,LC Limit,784.75,tataconsumerproducts
4,52 Week High,909.9,tataconsumerproducts
5,52 Week Low,686.6,tataconsumerproducts
0,TTM EPS See historical trend,13.62  (+24.76% YoY),tataconsumerproducts
1,TTM PE See historical trend,63.49  (Low PE),tataconsumerproducts
2,P/B See historical trend,4.95 (High P/B),tataconsumerproducts
3,Face Value,1.00,tataconsumerproducts
0,Mkt Cap (Rs. Cr.),80336,tataconsumerproducts
1,Dividend Yield,0.98,tataconsumerproducts
2,20D Avg Volume,1644082,tataconsumerproducts
3,20D Avg Delivery(%),--,tataconsumerproducts
4,Sector PE,73.02,tataconsumerproducts
5,Book Value Per Share,174.97,tataconsumerproducts
0,Open,- -,tataconsumerproducts
1,Previous Close,- -,tataconsumerproducts
2,Volume,- -,tataconsumerproducts
3,Value(lacs),- -,tataconsumerproducts
0,High,- -,tataconsumerproducts
1,Low,- -,tataconsumerproducts
2,ATP,- -,tataconsumerproducts
3,Spot,- -,tataconsumerproducts
0,Open,620.8,tatamotors
1,Previous Close,620.45,tatamotors
2,Volume,7612709.0,tatamotors
3,Value (Lacs),46711.58,tatamotors
4,i  VWAP,613.73,tatamotors
5,Beta,,tatamotors
0,High,620.8,tatamotors
1,Low,608.3,tatamotors
2,UC Limit,682.45,tatamotors
3,LC Limit,558.4,tatamotors
4,52 Week High,665.4,tatamotors
5,52 Week Low,375.2,tatamotors
0,TTM EPS See historical trend,31.98  (+202.08% YoY),tatamotors
1,TTM PE See historical trend,19.19  (High PE),tatamotors
2,P/B See historical trend,4.51 (High P/B),tatamotors
3,Face Value,2.00,tatamotors
0,Mkt Cap (Rs. Cr.),203857,tatamotors
1,Dividend Yield,0.33,tatamotors
2,20D Avg Volume,8954713,tatamotors
3,20D Avg Delivery(%),--,tatamotors
4,Sector PE,52.59,tatamotors
5,Book Value Per Share,136.11,tatamotors
0,Open,- -,tatamotors
1,Previous Close,- -,tatamotors
2,Volume,- -,tatamotors
3,Value(lacs),- -,tatamotors
0,High,- -,tatamotors
1,Low,- -,tatamotors
2,ATP,- -,tatamotors
3,Spot,- -,tatamotors
0,Open,262.95,thetatapowercompany
1,Previous Close,263.95,thetatapowercompany
2,Volume,12531396.0,thetatapowercompany
3,Value (Lacs),32161.83,thetatapowercompany
4,i  VWAP,257.34,thetatapowercompany
5,Beta,,thetatapowercompany
0,High,262.95,thetatapowercompany
1,Low,253.5,thetatapowercompany
2,UC Limit,290.3,thetatapowercompany
3,LC Limit,237.55,thetatapowercompany
4,52 Week High,276.5,thetatapowercompany
5,52 Week Low,182.35,thetatapowercompany
0,TTM EPS See historical trend,11.00  (+63.88% YoY),thetatapowercompany
1,TTM PE See historical trend,23.33  (Low PE),thetatapowercompany
2,P/B See historical trend,2.85 (High P/B),thetatapowercompany
3,Face Value,1.00,thetatapowercompany
0,Mkt Cap (Rs. Cr.),82008,thetatapowercompany
1,Dividend Yield,0.78,thetatapowercompany
2,20D Avg Volume,13115901,thetatapowercompany
3,20D Avg Delivery(%),--,thetatapowercompany
4,Sector PE,16.93,thetatapowercompany
5,Book Value Per Share,90.09,thetatapowercompany
0,Open,- -,thetatapowercompany
1,Previous Close,- -,thetatapowercompany
2,Volume,- -,thetatapowercompany
3,Value(lacs),- -,thetatapowercompany
0,High,- -,thetatapowercompany
1,Low,- -,thetatapowercompany
2,ATP,- -,thetatapowercompany
3,Spot,- -,thetatapowercompany
0,Open,127.0,tatasteel
1,Previous Close,128.0,tatasteel
2,Volume,33272725.0,tatasteel
3,Value (Lacs),41690.72,tatasteel
4,i  VWAP,125.48,tatasteel
5,Beta,,tatasteel
0,High,127.1,tatasteel
1,Low,124.5,tatasteel
2,UC Limit,140.8,tatasteel
3,LC Limit,115.2,tatasteel
4,52 Week High,135.0,tatasteel
5,52 Week Low,98.1,tatasteel
0,TTM EPS See historical trend,1.33  (-95.84% YoY),tatasteel
1,TTM PE See historical trend,94.21  (High PE),tatasteel
2,P/B See historical trend,1.49 (Average P/B),tatasteel
3,Face Value,1.00,tatasteel
0,Mkt Cap (Rs. Cr.),153136,tatasteel
1,Dividend Yield,2.87,tatasteel
2,20D Avg Volume,39846182,tatasteel
3,20D Avg Delivery(%),--,tatasteel
4,Sector PE,17.60,tatasteel
5,Book Value Per Share,84.35,tatasteel
0,Open,- -,tatasteel
1,Previous Close,- -,tatasteel
2,Volume,- -,tatasteel
3,Value(lacs),- -,tatasteel
0,High,- -,tatasteel
1,Low,- -,tatasteel
2,ATP,- -,tatasteel
3,Spot,- -,tatasteel
0,Open,1210.0,techmahindra
1,Previous Close,1216.2,techmahindra
2,Volume,2340603.0,techmahindra
3,Value (Lacs),28204.27,techmahindra
4,i  VWAP,1198.54,techmahindra
5,Beta,,techmahindra
0,High,1215.5,techmahindra
1,Low,1186.05,techmahindra
2,UC Limit,1337.8,techmahindra
3,LC Limit,1094.6,techmahindra
4,52 Week High,1320.0,techmahindra
5,52 Week Low,981.05,techmahindra
0,TTM EPS See historical trend,45.02  (-26.01% YoY),techmahindra
1,TTM PE See historical trend,26.77  (High PE),techmahindra
2,P/B See historical trend,4.21 (Average P/B),techmahindra
3,Face Value,5.00,techmahindra
0,Mkt Cap (Rs. Cr.),117548,techmahindra
1,Dividend Yield,4.15,techmahindra
2,20D Avg Volume,2551656,techmahindra
3,20D Avg Delivery(%),--,techmahindra
4,Sector PE,31.14,techmahindra
5,Book Value Per Share,286.75,techmahindra
0,Open,- -,techmahindra
1,Previous Close,- -,techmahindra
2,Volume,- -,techmahindra
3,Value(lacs),- -,techmahindra
0,High,- -,techmahindra
1,Low,- -,techmahindra
2,ATP,- -,techmahindra
3,Spot,- -,techmahindra
0,Open,916.9,theramcocements
1,Previous Close,916.9,theramcocements
2,Volume,2181162.0,theramcocements
3,Value (Lacs),20755.94,theramcocements
4,i  VWAP,939.6,theramcocements
5,Beta,,theramcocements
0,High,956.5,theramcocements
1,Low,910.4,theramcocements
2,UC Limit,1008.55,theramcocements
3,LC Limit,825.25,theramcocements
4,52 Week High,956.5,theramcocements
5,52 Week Low,634.05,theramcocements
0,TTM EPS See historical trend,11.85  (-65.81% YoY),theramcocements
1,TTM PE See historical trend,80.30  (High PE),theramcocements
2,P/B See historical trend,3.28 (Average P/B),theramcocements
3,Face Value,1.00,theramcocements
0,Mkt Cap (Rs. Cr.),22486,theramcocements
1,Dividend Yield,0.21,theramcocements
2,20D Avg Volume,452638,theramcocements
3,20D Avg Delivery(%),--,theramcocements
4,Sector PE,47.29,theramcocements
5,Book Value Per Share,290.36,theramcocements
0,Open,- -,theramcocements
1,Previous Close,- -,theramcocements
2,Volume,- -,theramcocements
3,Value(lacs),- -,theramcocements
0,High,- -,theramcocements
1,Low,- -,theramcocements
2,ATP,- -,theramcocements
3,Spot,- -,theramcocements
0,Open,3186.0,titancompany
1,Previous Close,3196.25,titancompany
2,Volume,486969.0,titancompany
3,Value (Lacs),15420.6,titancompany
4,i  VWAP,3169.01,titancompany
5,Beta,,titancompany
0,High,3205.0,titancompany
1,Low,3151.0,titancompany
2,UC Limit,3515.85,titancompany
3,LC Limit,2876.65,titancompany
4,52 Week High,3352.0,titancompany
5,52 Week Low,2269.6,titancompany
0,TTM EPS See historical trend,36.25  (+9.81% YoY),titancompany
1,TTM PE See historical trend,87.36  (Average PE),titancompany
2,P/B See historical trend,23.74 (Average P/B),titancompany
3,Face Value,1.00,titancompany
0,Mkt Cap (Rs. Cr.),281131,titancompany
1,Dividend Yield,0.32,titancompany
2,20D Avg Volume,994749,titancompany
3,20D Avg Delivery(%),--,titancompany
4,Sector PE,76.90,titancompany
5,Book Value Per Share,133.41,titancompany
0,Open,- -,titancompany
1,Previous Close,- -,titancompany
2,Volume,- -,titancompany
3,Value(lacs),- -,titancompany
0,High,- -,titancompany
1,Low,- -,titancompany
2,ATP,- -,titancompany
3,Spot,- -,titancompany
0,Open,1880.3,torrentpharmaceuticals
1,Previous Close,1880.25,torrentpharmaceuticals
2,Volume,187618.0,torrentpharmaceuticals
3,Value (Lacs),3497.48,torrentpharmaceuticals
4,i  VWAP,1859.93,torrentpharmaceuticals
5,Beta,,torrentpharmaceuticals
0,High,1881.8,torrentpharmaceuticals
1,Low,1851.2,torrentpharmaceuticals
2,UC Limit,2068.25,torrentpharmaceuticals
3,LC Limit,1692.25,torrentpharmaceuticals
4,52 Week High,2094.55,torrentpharmaceuticals
5,52 Week Low,1445.55,torrentpharmaceuticals
0,TTM EPS See historical trend,37.23  (-21.34% YoY),torrentpharmaceuticals
1,TTM PE See historical trend,50.07  (Average PE),torrentpharmaceuticals
2,P/B See historical trend,10.60 (High P/B),torrentpharmaceuticals
3,Face Value,5.00,torrentpharmaceuticals
0,Mkt Cap (Rs. Cr.),63091,torrentpharmaceuticals
1,Dividend Yield,1.18,torrentpharmaceuticals
2,20D Avg Volume,538677,torrentpharmaceuticals
3,20D Avg Delivery(%),--,torrentpharmaceuticals
4,Sector PE,44.20,torrentpharmaceuticals
5,Book Value Per Share,175.88,torrentpharmaceuticals
0,Open,- -,torrentpharmaceuticals
1,Previous Close,- -,torrentpharmaceuticals
2,Volume,- -,torrentpharmaceuticals
3,Value(lacs),- -,torrentpharmaceuticals
0,High,- -,torrentpharmaceuticals
1,Low,- -,torrentpharmaceuticals
2,ATP,- -,torrentpharmaceuticals
3,Spot,- -,torrentpharmaceuticals
0,Open,2054.0,trent
1,Previous Close,2059.1,trent
2,Volume,551771.0,trent
3,Value (Lacs),11158.46,trent
4,i  VWAP,2022.63,trent
5,Beta,,trent
0,High,2055.95,trent
1,Low,2007.6,trent
2,UC Limit,2265.0,trent
3,LC Limit,1853.2,trent
4,52 Week High,2185.0,trent
5,52 Week Low,1155.0,trent
0,TTM EPS See historical trend,13.72  (+34.39% YoY),trent
1,TTM PE See historical trend,147.40  (Average PE),trent
2,P/B See historical trend,27.70 (High P/B),trent
3,Face Value,1.00,trent
0,Mkt Cap (Rs. Cr.),71890,trent
1,Dividend Yield,0.11,trent
2,20D Avg Volume,749658,trent
3,20D Avg Delivery(%),--,trent
4,Sector PE,103.30,trent
5,Book Value Per Share,73.01,trent
0,Open,- -,trent
1,Previous Close,- -,trent
2,Volume,- -,trent
3,Value(lacs),- -,trent
0,High,- -,trent
1,Low,- -,trent
2,ATP,- -,trent
3,Spot,- -,trent
0,Open,605.0,upl
1,Previous Close,607.0,upl
2,Volume,1922433.0,upl
3,Value (Lacs),11593.23,upl
4,i  VWAP,601.84,upl
5,Beta,,upl
0,High,606.75,upl
1,Low,597.8,upl
2,UC Limit,667.7,upl
3,LC Limit,546.3,upl
4,52 Week High,807.0,upl
5,52 Week Low,576.95,upl
0,TTM EPS See historical trend,38.09  (-25.33% YoY),upl
1,TTM PE See historical trend,15.83  (Average PE),upl
2,P/B See historical trend,1.69 (Low P/B),upl
3,Face Value,2.00,upl
0,Mkt Cap (Rs. Cr.),45265,upl
1,Dividend Yield,1.66,upl
2,20D Avg Volume,3021494,upl
3,20D Avg Delivery(%),--,upl
4,Sector PE,36.39,upl
5,Book Value Per Share,357.82,upl
0,Open,- -,upl
1,Previous Close,- -,upl
2,Volume,- -,upl
3,Value(lacs),- -,upl
0,High,- -,upl
1,Low,- -,upl
2,ATP,- -,upl
3,Spot,- -,upl
0,Open,8292.55,ultratechcement
1,Previous Close,8304.9,ultratechcement
2,Volume,884369.0,ultratechcement
3,Value (Lacs),71818.28,ultratechcement
4,i  VWAP,8113.02,ultratechcement
5,Beta,,ultratechcement
0,High,8292.55,ultratechcement
1,Low,8045.05,ultratechcement
2,UC Limit,9135.35,ultratechcement
3,LC Limit,7474.45,ultratechcement
4,52 Week High,8750.95,ultratechcement
5,52 Week Low,6057.8,ultratechcement
0,TTM EPS See historical trend,179.03  (-28.45% YoY),ultratechcement
1,TTM PE See historical trend,45.36  (High PE),ultratechcement
2,P/B See historical trend,4.65 (High P/B),ultratechcement
3,Face Value,10.00,ultratechcement
0,Mkt Cap (Rs. Cr.),234438,ultratechcement
1,Dividend Yield,0.47,ultratechcement
2,20D Avg Volume,349094,ultratechcement
3,20D Avg Delivery(%),--,ultratechcement
4,Sector PE,47.29,ultratechcement
5,Book Value Per Share,1747.06,ultratechcement
0,Open,- -,ultratechcement
1,Previous Close,- -,ultratechcement
2,Volume,- -,ultratechcement
3,Value(lacs),- -,ultratechcement
0,High,- -,ultratechcement
1,Low,- -,ultratechcement
2,ATP,- -,ultratechcement
3,Spot,- -,ultratechcement
0,Open,1557.05,unitedbreweries
1,Previous Close,1557.95,unitedbreweries
2,Volume,67521.0,unitedbreweries
3,Value (Lacs),1046.17,unitedbreweries
4,i  VWAP,1553.3,unitedbreweries
5,Beta,,unitedbreweries
0,High,1572.05,unitedbreweries
1,Low,1539.8,unitedbreweries
2,UC Limit,1713.7,unitedbreweries
3,LC Limit,1402.15,unitedbreweries
4,52 Week High,1806.45,unitedbreweries
5,52 Week Low,1353.5,unitedbreweries
0,TTM EPS See historical trend,10.52  (-44.00% YoY),unitedbreweries
1,TTM PE See historical trend,147.28  (Average PE),unitedbreweries
2,P/B See historical trend,10.34 (Average P/B),unitedbreweries
3,Face Value,1.00,unitedbreweries
0,Mkt Cap (Rs. Cr.),40967,unitedbreweries
1,Dividend Yield,0.48,unitedbreweries
2,20D Avg Volume,252083,unitedbreweries
3,20D Avg Delivery(%),--,unitedbreweries
4,Sector PE,66.81,unitedbreweries
5,Book Value Per Share,149.96,unitedbreweries
0,Open,- -,unitedbreweries
1,Previous Close,- -,unitedbreweries
2,Volume,- -,unitedbreweries
3,Value(lacs),- -,unitedbreweries
0,High,- -,unitedbreweries
1,Low,- -,unitedbreweries
2,ATP,- -,unitedbreweries
3,Spot,- -,unitedbreweries
0,Open,998.75,unitedspirits
1,Previous Close,998.75,unitedspirits
2,Volume,734244.0,unitedspirits
3,Value (Lacs),7237.81,unitedspirits
4,i  VWAP,990.25,unitedspirits
5,Beta,,unitedspirits
0,High,999.95,unitedspirits
1,Low,981.35,unitedspirits
2,UC Limit,1098.6,unitedspirits
3,LC Limit,898.9,unitedspirits
4,52 Week High,1074.95,unitedspirits
5,52 Week Low,730.55,unitedspirits
0,TTM EPS See historical trend,18.52  (+29.46% YoY),unitedspirits
1,TTM PE See historical trend,53.23  (Low PE),unitedspirits
2,P/B See historical trend,11.96 (Average P/B),unitedspirits
3,Face Value,2.00,unitedspirits
0,Mkt Cap (Rs. Cr.),71699,unitedspirits
1,Dividend Yield,0.00,unitedspirits
2,20D Avg Volume,835781,unitedspirits
3,20D Avg Delivery(%),--,unitedspirits
4,Sector PE,66.81,unitedspirits
5,Book Value Per Share,82.48,unitedspirits
0,Open,- -,unitedspirits
1,Previous Close,- -,unitedspirits
2,Volume,- -,unitedspirits
3,Value(lacs),- -,unitedspirits
0,High,- -,unitedspirits
1,Low,- -,unitedspirits
2,ATP,- -,unitedspirits
3,Spot,- -,unitedspirits
0,Open,230.25,vedanta
1,Previous Close,230.75,vedanta
2,Volume,15548752.0,vedanta
3,Value (Lacs),34735.91,vedanta
4,i  VWAP,225.49,vedanta
5,Beta,,vedanta
0,High,232.25,vedanta
1,Low,220.95,vedanta
2,UC Limit,253.8,vedanta
3,LC Limit,207.7,vedanta
4,52 Week High,340.75,vedanta
5,52 Week Low,208.0,vedanta
0,TTM EPS See historical trend,23.65  (-53.69% YoY),vedanta
1,TTM PE See historical trend,9.45  (High PE),vedanta
2,P/B See historical trend,2.11 (High P/B),vedanta
3,Face Value,1.00,vedanta
0,Mkt Cap (Rs. Cr.),83042,vedanta
1,Dividend Yield,45.43,vedanta
2,20D Avg Volume,13281643,vedanta
3,20D Avg Delivery(%),--,vedanta
4,Sector PE,6.75,vedanta
5,Book Value Per Share,106.05,vedanta
0,Open,- -,vedanta
1,Previous Close,- -,vedanta
2,Volume,- -,vedanta
3,Value(lacs),- -,vedanta
