,0,1,2,3,4,5,6,Year,Stock
9,Employees Cost,1526.50,1333.68,1081.81,1046.83,1036.75,,2023,nmdc
10,Depreciation,335.41,286.85,227.83,294.38,278.89,,2023,nmdc
11,Excise Duty,--,--,--,--,--,,2023,nmdc
12,Admin. And Selling Expenses,263.00,227.74,695.27,702.43,368.18,,2023,nmdc
13,R & D Expenses,--,--,--,--,--,,2023,nmdc
14,Provisions And Contingencies,--,--,--,--,--,,2023,nmdc
15,Exp. Capitalised,--,--,--,--,--,,2023,nmdc
16,Other Expenses,10240.35,12824.87,4916.92,3956.92,3844.99,,2023,nmdc
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",5727.63,12302.14,8568.03,5716.01,6651.08,,2023,nmdc
18,Other Income,747.85,718.33,349.88,513.79,588.30,,2023,nmdc
19,"P/L Before Int., Excpt. Items & Tax",6475.48,13020.47,8917.91,6229.80,7239.38,,2023,nmdc
20,Interest,75.23,39.06,16.81,9.88,40.32,,2023,nmdc
21,P/L Before Exceptional Items & Tax,6400.25,12981.41,8901.10,6219.92,7199.06,,2023,nmdc
22,Exceptional Items,1237.27,--,--,-96.44,--,,2023,nmdc
23,P/L Before Tax,7637.52,12981.41,8901.10,6123.48,7199.06,,2023,nmdc
24,Tax,2108.21,3582.25,2648.45,2512.57,2556.53,,2023,nmdc
25,P/L After Tax from Ordinary Activities,5529.31,9399.16,6252.65,3610.91,4642.53,,2023,nmdc
26,Prior Year Adjustments,--,--,--,--,--,,2023,nmdc
27,Extra Ordinary Items,-0.68,-0.68,0.40,-0.79,-0.42,,2023,nmdc
28,Net Profit/(Loss) For the Period,5528.63,9398.48,6253.05,3610.12,4642.11,,2023,nmdc
29,Equity Share Capital,293.07,293.07,293.07,306.19,306.19,,2023,nmdc
30,Reserves Excluding Revaluation Reserves,22039.24,34550.90,29463.07,27227.76,25645.34,,2023,nmdc
31,Equity Dividend Rate (%),660.00,1474.00,776.00,529.00,552.00,,2023,nmdc
32,EPS Before Extra Ordinary,,,,,,,2023,nmdc
33,Basic EPS,18.86,32.07,20.62,11.79,14.70,,2023,nmdc
34,Diluted EPS,18.86,32.07,20.62,11.79,14.70,,2023,nmdc
35,EPS After Extra Ordinary,,,,,,,2023,nmdc
36,Basic EPS.,18.86,32.07,20.62,11.79,14.70,,2023,nmdc
37,Diluted EPS.,18.86,32.07,20.62,11.79,14.70,,2023,nmdc
38,Public Share Holding,,,,,,,2023,nmdc
39,No Of Shares (Crores),--,--,--,--,--,,2023,nmdc
40,Share Holding (%),--,--,--,--,--,,2023,nmdc
41,Promoters and Promoter Group Shareholding,,,,,,,2023,nmdc
42,a) Pledged/Encumbered,,,,,,,2023,nmdc
43,- Number of shares (Crores),--,--,--,--,--,,2023,nmdc
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2023,nmdc
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2023,nmdc
46,b) Non-encumbered,,,,,,,2023,nmdc
47,- Number of shares (Crores).,--,--,--,--,--,,2023,nmdc
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2023,nmdc
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2023,nmdc
0,Yearly Results of Piramal Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2018,piramalenterprises
1,Net Sales/Income from operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2018,piramalenterprises
2,Other Operating Income,--,--,--,--,--,,2018,piramalenterprises
3,Total Income From Operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2018,piramalenterprises
4,EXPENDITURE,,,,,,,2018,piramalenterprises
5,Consumption of Raw Materials,--,294.23,332.74,878.18,767.27,,2018,piramalenterprises
6,Purchase of Traded Goods,--,774.39,159.52,75.92,97.36,,2018,piramalenterprises
7,Increase/Decrease in Stocks,--,-96.46,-53.32,-10.73,9.74,,2018,piramalenterprises
8,Power & Fuel,--,--,--,--,--,,2018,piramalenterprises
9,Employees Cost,83.86,120.64,81.99,463.15,405.45,,2018,piramalenterprises
10,Depreciation,23.00,22.92,32.82,175.46,131.18,,2018,piramalenterprises
11,Excise Duty,--,--,--,--,--,,2018,piramalenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,2018,piramalenterprises
13,R & D Expenses,--,--,--,--,--,,2018,piramalenterprises
14,Provisions And Contingencies,--,--,--,--,--,,2018,piramalenterprises
15,Exp. Capitalised,--,--,--,--,--,,2018,piramalenterprises
16,Other Expenses,1619.82,164.99,108.79,1086.37,713.73,,2018,piramalenterprises
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",3058.54,944.97,1162.16,1550.84,1546.67,,2018,piramalenterprises
18,Other Income,51.91,467.50,95.76,699.06,446.32,,2018,piramalenterprises
19,"P/L Before Int., Excpt. Items & Tax",3110.45,1412.47,1257.92,2249.90,1992.99,,2018,piramalenterprises
20,Interest,711.77,761.16,1068.77,1710.06,1496.61,,2018,piramalenterprises
21,P/L Before Exceptional Items & Tax,2398.68,651.31,189.15,539.84,496.38,,2018,piramalenterprises
22,Exceptional Items,11912.22,-10.20,-258.35,--,-1287.96,,2018,piramalenterprises
23,P/L Before Tax,14310.90,641.11,-69.20,539.84,-791.58,,2018,piramalenterprises
24,Tax,-22.40,68.83,51.02,394.99,70.40,,2018,piramalenterprises
25,P/L After Tax from Ordinary Activities,14333.30,572.28,-120.22,144.85,-861.98,,2018,piramalenterprises
26,Prior Year Adjustments,--,--,--,--,--,,2018,piramalenterprises
27,Extra Ordinary Items,--,--,160.12,--,--,,2018,piramalenterprises
28,Net Profit/(Loss) For the Period,14333.30,572.28,39.90,144.85,-861.98,,2018,piramalenterprises
29,Equity Share Capital,47.73,47.73,45.11,45.11,36.89,,2018,piramalenterprises
30,Reserves Excluding Revaluation Reserves,23986.71,23073.80,21611.28,21055.52,19488.35,,2018,piramalenterprises
31,Equity Dividend Rate (%),1550.00,1650.00,1650.00,700.00,1400.00,,2018,piramalenterprises
32,EPS Before Extra Ordinary,,,,,,,2018,piramalenterprises
33,Basic EPS,600.56,24.02,1.68,6.87,-43.40,,2018,piramalenterprises
34,Diluted EPS,598.58,23.93,1.68,6.84,-43.40,,2018,piramalenterprises
35,EPS After Extra Ordinary,,,,,,,2018,piramalenterprises
36,Basic EPS.,600.56,24.02,1.68,6.87,-43.40,,2018,piramalenterprises
37,Diluted EPS.,598.58,23.93,1.68,6.84,-43.40,,2018,piramalenterprises
38,Public Share Holding,,,,,,,2018,piramalenterprises
39,No Of Shares (Crores),--,--,--,--,--,,2018,piramalenterprises
40,Share Holding (%),--,--,--,--,--,,2018,piramalenterprises
41,Promoters and Promoter Group Shareholding,,,,,,,2018,piramalenterprises
42,a) Pledged/Encumbered,,,,,,,2018,piramalenterprises
43,- Number of shares (Crores),--,--,--,--,--,,2018,piramalenterprises
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2018,piramalenterprises
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2018,piramalenterprises
46,b) Non-encumbered,,,,,,,2018,piramalenterprises
47,- Number of shares (Crores).,--,--,--,--,--,,2018,piramalenterprises
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2018,piramalenterprises
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2018,piramalenterprises
0,Yearly Results of Piramal Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2019,piramalenterprises
1,Net Sales/Income from operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2019,piramalenterprises
2,Other Operating Income,--,--,--,--,--,,2019,piramalenterprises
3,Total Income From Operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2019,piramalenterprises
4,EXPENDITURE,,,,,,,2019,piramalenterprises
5,Consumption of Raw Materials,--,294.23,332.74,878.18,767.27,,2019,piramalenterprises
6,Purchase of Traded Goods,--,774.39,159.52,75.92,97.36,,2019,piramalenterprises
7,Increase/Decrease in Stocks,--,-96.46,-53.32,-10.73,9.74,,2019,piramalenterprises
8,Power & Fuel,--,--,--,--,--,,2019,piramalenterprises
9,Employees Cost,83.86,120.64,81.99,463.15,405.45,,2019,piramalenterprises
10,Depreciation,23.00,22.92,32.82,175.46,131.18,,2019,piramalenterprises
11,Excise Duty,--,--,--,--,--,,2019,piramalenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,2019,piramalenterprises
13,R & D Expenses,--,--,--,--,--,,2019,piramalenterprises
14,Provisions And Contingencies,--,--,--,--,--,,2019,piramalenterprises
15,Exp. Capitalised,--,--,--,--,--,,2019,piramalenterprises
16,Other Expenses,1619.82,164.99,108.79,1086.37,713.73,,2019,piramalenterprises
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",3058.54,944.97,1162.16,1550.84,1546.67,,2019,piramalenterprises
18,Other Income,51.91,467.50,95.76,699.06,446.32,,2019,piramalenterprises
19,"P/L Before Int., Excpt. Items & Tax",3110.45,1412.47,1257.92,2249.90,1992.99,,2019,piramalenterprises
20,Interest,711.77,761.16,1068.77,1710.06,1496.61,,2019,piramalenterprises
21,P/L Before Exceptional Items & Tax,2398.68,651.31,189.15,539.84,496.38,,2019,piramalenterprises
22,Exceptional Items,11912.22,-10.20,-258.35,--,-1287.96,,2019,piramalenterprises
23,P/L Before Tax,14310.90,641.11,-69.20,539.84,-791.58,,2019,piramalenterprises
24,Tax,-22.40,68.83,51.02,394.99,70.40,,2019,piramalenterprises
25,P/L After Tax from Ordinary Activities,14333.30,572.28,-120.22,144.85,-861.98,,2019,piramalenterprises
26,Prior Year Adjustments,--,--,--,--,--,,2019,piramalenterprises
27,Extra Ordinary Items,--,--,160.12,--,--,,2019,piramalenterprises
28,Net Profit/(Loss) For the Period,14333.30,572.28,39.90,144.85,-861.98,,2019,piramalenterprises
29,Equity Share Capital,47.73,47.73,45.11,45.11,36.89,,2019,piramalenterprises
30,Reserves Excluding Revaluation Reserves,23986.71,23073.80,21611.28,21055.52,19488.35,,2019,piramalenterprises
31,Equity Dividend Rate (%),1550.00,1650.00,1650.00,700.00,1400.00,,2019,piramalenterprises
32,EPS Before Extra Ordinary,,,,,,,2019,piramalenterprises
33,Basic EPS,600.56,24.02,1.68,6.87,-43.40,,2019,piramalenterprises
34,Diluted EPS,598.58,23.93,1.68,6.84,-43.40,,2019,piramalenterprises
35,EPS After Extra Ordinary,,,,,,,2019,piramalenterprises
36,Basic EPS.,600.56,24.02,1.68,6.87,-43.40,,2019,piramalenterprises
37,Diluted EPS.,598.58,23.93,1.68,6.84,-43.40,,2019,piramalenterprises
38,Public Share Holding,,,,,,,2019,piramalenterprises
39,No Of Shares (Crores),--,--,--,--,--,,2019,piramalenterprises
40,Share Holding (%),--,--,--,--,--,,2019,piramalenterprises
41,Promoters and Promoter Group Shareholding,,,,,,,2019,piramalenterprises
42,a) Pledged/Encumbered,,,,,,,2019,piramalenterprises
43,- Number of shares (Crores),--,--,--,--,--,,2019,piramalenterprises
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2019,piramalenterprises
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2019,piramalenterprises
46,b) Non-encumbered,,,,,,,2019,piramalenterprises
47,- Number of shares (Crores).,--,--,--,--,--,,2019,piramalenterprises
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2019,piramalenterprises
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2019,piramalenterprises
0,Yearly Results of Piramal Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2020,piramalenterprises
1,Net Sales/Income from operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2020,piramalenterprises
2,Other Operating Income,--,--,--,--,--,,2020,piramalenterprises
3,Total Income From Operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2020,piramalenterprises
4,EXPENDITURE,,,,,,,2020,piramalenterprises
5,Consumption of Raw Materials,--,294.23,332.74,878.18,767.27,,2020,piramalenterprises
6,Purchase of Traded Goods,--,774.39,159.52,75.92,97.36,,2020,piramalenterprises
7,Increase/Decrease in Stocks,--,-96.46,-53.32,-10.73,9.74,,2020,piramalenterprises
8,Power & Fuel,--,--,--,--,--,,2020,piramalenterprises
9,Employees Cost,83.86,120.64,81.99,463.15,405.45,,2020,piramalenterprises
10,Depreciation,23.00,22.92,32.82,175.46,131.18,,2020,piramalenterprises
11,Excise Duty,--,--,--,--,--,,2020,piramalenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,2020,piramalenterprises
13,R & D Expenses,--,--,--,--,--,,2020,piramalenterprises
14,Provisions And Contingencies,--,--,--,--,--,,2020,piramalenterprises
15,Exp. Capitalised,--,--,--,--,--,,2020,piramalenterprises
16,Other Expenses,1619.82,164.99,108.79,1086.37,713.73,,2020,piramalenterprises
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",3058.54,944.97,1162.16,1550.84,1546.67,,2020,piramalenterprises
18,Other Income,51.91,467.50,95.76,699.06,446.32,,2020,piramalenterprises
19,"P/L Before Int., Excpt. Items & Tax",3110.45,1412.47,1257.92,2249.90,1992.99,,2020,piramalenterprises
20,Interest,711.77,761.16,1068.77,1710.06,1496.61,,2020,piramalenterprises
21,P/L Before Exceptional Items & Tax,2398.68,651.31,189.15,539.84,496.38,,2020,piramalenterprises
22,Exceptional Items,11912.22,-10.20,-258.35,--,-1287.96,,2020,piramalenterprises
23,P/L Before Tax,14310.90,641.11,-69.20,539.84,-791.58,,2020,piramalenterprises
24,Tax,-22.40,68.83,51.02,394.99,70.40,,2020,piramalenterprises
25,P/L After Tax from Ordinary Activities,14333.30,572.28,-120.22,144.85,-861.98,,2020,piramalenterprises
26,Prior Year Adjustments,--,--,--,--,--,,2020,piramalenterprises
27,Extra Ordinary Items,--,--,160.12,--,--,,2020,piramalenterprises
28,Net Profit/(Loss) For the Period,14333.30,572.28,39.90,144.85,-861.98,,2020,piramalenterprises
29,Equity Share Capital,47.73,47.73,45.11,45.11,36.89,,2020,piramalenterprises
30,Reserves Excluding Revaluation Reserves,23986.71,23073.80,21611.28,21055.52,19488.35,,2020,piramalenterprises
31,Equity Dividend Rate (%),1550.00,1650.00,1650.00,700.00,1400.00,,2020,piramalenterprises
32,EPS Before Extra Ordinary,,,,,,,2020,piramalenterprises
33,Basic EPS,600.56,24.02,1.68,6.87,-43.40,,2020,piramalenterprises
34,Diluted EPS,598.58,23.93,1.68,6.84,-43.40,,2020,piramalenterprises
35,EPS After Extra Ordinary,,,,,,,2020,piramalenterprises
36,Basic EPS.,600.56,24.02,1.68,6.87,-43.40,,2020,piramalenterprises
37,Diluted EPS.,598.58,23.93,1.68,6.84,-43.40,,2020,piramalenterprises
38,Public Share Holding,,,,,,,2020,piramalenterprises
39,No Of Shares (Crores),--,--,--,--,--,,2020,piramalenterprises
40,Share Holding (%),--,--,--,--,--,,2020,piramalenterprises
41,Promoters and Promoter Group Shareholding,,,,,,,2020,piramalenterprises
42,a) Pledged/Encumbered,,,,,,,2020,piramalenterprises
43,- Number of shares (Crores),--,--,--,--,--,,2020,piramalenterprises
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2020,piramalenterprises
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2020,piramalenterprises
46,b) Non-encumbered,,,,,,,2020,piramalenterprises
47,- Number of shares (Crores).,--,--,--,--,--,,2020,piramalenterprises
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2020,piramalenterprises
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2020,piramalenterprises
0,Yearly Results of Piramal Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2021,piramalenterprises
1,Net Sales/Income from operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2021,piramalenterprises
2,Other Operating Income,--,--,--,--,--,,2021,piramalenterprises
3,Total Income From Operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2021,piramalenterprises
4,EXPENDITURE,,,,,,,2021,piramalenterprises
5,Consumption of Raw Materials,--,294.23,332.74,878.18,767.27,,2021,piramalenterprises
6,Purchase of Traded Goods,--,774.39,159.52,75.92,97.36,,2021,piramalenterprises
7,Increase/Decrease in Stocks,--,-96.46,-53.32,-10.73,9.74,,2021,piramalenterprises
8,Power & Fuel,--,--,--,--,--,,2021,piramalenterprises
9,Employees Cost,83.86,120.64,81.99,463.15,405.45,,2021,piramalenterprises
10,Depreciation,23.00,22.92,32.82,175.46,131.18,,2021,piramalenterprises
11,Excise Duty,--,--,--,--,--,,2021,piramalenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,2021,piramalenterprises
13,R & D Expenses,--,--,--,--,--,,2021,piramalenterprises
14,Provisions And Contingencies,--,--,--,--,--,,2021,piramalenterprises
15,Exp. Capitalised,--,--,--,--,--,,2021,piramalenterprises
16,Other Expenses,1619.82,164.99,108.79,1086.37,713.73,,2021,piramalenterprises
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",3058.54,944.97,1162.16,1550.84,1546.67,,2021,piramalenterprises
18,Other Income,51.91,467.50,95.76,699.06,446.32,,2021,piramalenterprises
19,"P/L Before Int., Excpt. Items & Tax",3110.45,1412.47,1257.92,2249.90,1992.99,,2021,piramalenterprises
20,Interest,711.77,761.16,1068.77,1710.06,1496.61,,2021,piramalenterprises
21,P/L Before Exceptional Items & Tax,2398.68,651.31,189.15,539.84,496.38,,2021,piramalenterprises
22,Exceptional Items,11912.22,-10.20,-258.35,--,-1287.96,,2021,piramalenterprises
23,P/L Before Tax,14310.90,641.11,-69.20,539.84,-791.58,,2021,piramalenterprises
24,Tax,-22.40,68.83,51.02,394.99,70.40,,2021,piramalenterprises
25,P/L After Tax from Ordinary Activities,14333.30,572.28,-120.22,144.85,-861.98,,2021,piramalenterprises
26,Prior Year Adjustments,--,--,--,--,--,,2021,piramalenterprises
27,Extra Ordinary Items,--,--,160.12,--,--,,2021,piramalenterprises
28,Net Profit/(Loss) For the Period,14333.30,572.28,39.90,144.85,-861.98,,2021,piramalenterprises
29,Equity Share Capital,47.73,47.73,45.11,45.11,36.89,,2021,piramalenterprises
30,Reserves Excluding Revaluation Reserves,23986.71,23073.80,21611.28,21055.52,19488.35,,2021,piramalenterprises
31,Equity Dividend Rate (%),1550.00,1650.00,1650.00,700.00,1400.00,,2021,piramalenterprises
32,EPS Before Extra Ordinary,,,,,,,2021,piramalenterprises
33,Basic EPS,600.56,24.02,1.68,6.87,-43.40,,2021,piramalenterprises
34,Diluted EPS,598.58,23.93,1.68,6.84,-43.40,,2021,piramalenterprises
35,EPS After Extra Ordinary,,,,,,,2021,piramalenterprises
36,Basic EPS.,600.56,24.02,1.68,6.87,-43.40,,2021,piramalenterprises
37,Diluted EPS.,598.58,23.93,1.68,6.84,-43.40,,2021,piramalenterprises
38,Public Share Holding,,,,,,,2021,piramalenterprises
39,No Of Shares (Crores),--,--,--,--,--,,2021,piramalenterprises
40,Share Holding (%),--,--,--,--,--,,2021,piramalenterprises
41,Promoters and Promoter Group Shareholding,,,,,,,2021,piramalenterprises
42,a) Pledged/Encumbered,,,,,,,2021,piramalenterprises
43,- Number of shares (Crores),--,--,--,--,--,,2021,piramalenterprises
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2021,piramalenterprises
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2021,piramalenterprises
46,b) Non-encumbered,,,,,,,2021,piramalenterprises
47,- Number of shares (Crores).,--,--,--,--,--,,2021,piramalenterprises
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2021,piramalenterprises
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2021,piramalenterprises
0,Yearly Results of Piramal Enterprises (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2022,piramalenterprises
1,Net Sales/Income from operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2022,piramalenterprises
2,Other Operating Income,--,--,--,--,--,,2022,piramalenterprises
3,Total Income From Operations,4785.22,2225.68,1824.70,4219.19,3671.40,,2022,piramalenterprises
4,EXPENDITURE,,,,,,,2022,piramalenterprises
5,Consumption of Raw Materials,--,294.23,332.74,878.18,767.27,,2022,piramalenterprises
6,Purchase of Traded Goods,--,774.39,159.52,75.92,97.36,,2022,piramalenterprises
7,Increase/Decrease in Stocks,--,-96.46,-53.32,-10.73,9.74,,2022,piramalenterprises
8,Power & Fuel,--,--,--,--,--,,2022,piramalenterprises
9,Employees Cost,83.86,120.64,81.99,463.15,405.45,,2022,piramalenterprises
10,Depreciation,23.00,22.92,32.82,175.46,131.18,,2022,piramalenterprises
11,Excise Duty,--,--,--,--,--,,2022,piramalenterprises
12,Admin. And Selling Expenses,--,--,--,--,--,,2022,piramalenterprises
13,R & D Expenses,--,--,--,--,--,,2022,piramalenterprises
14,Provisions And Contingencies,--,--,--,--,--,,2022,piramalenterprises
15,Exp. Capitalised,--,--,--,--,--,,2022,piramalenterprises
16,Other Expenses,1619.82,164.99,108.79,1086.37,713.73,,2022,piramalenterprises
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",3058.54,944.97,1162.16,1550.84,1546.67,,2022,piramalenterprises
18,Other Income,51.91,467.50,95.76,699.06,446.32,,2022,piramalenterprises
19,"P/L Before Int., Excpt. Items & Tax",3110.45,1412.47,1257.92,2249.90,1992.99,,2022,piramalenterprises
20,Interest,711.77,761.16,1068.77,1710.06,1496.61,,2022,piramalenterprises
21,P/L Before Exceptional Items & Tax,2398.68,651.31,189.15,539.84,496.38,,2022,piramalenterprises
22,Exceptional Items,11912.22,-10.20,-258.35,--,-1287.96,,2022,piramalenterprises
23,P/L Before Tax,14310.90,641.11,-69.20,539.84,-791.58,,2022,piramalenterprises
24,Tax,-22.40,68.83,51.02,394.99,70.40,,2022,piramalenterprises
25,P/L After Tax from Ordinary Activities,14333.30,572.28,-120.22,144.85,-861.98,,2022,piramalenterprises
26,Prior Year Adjustments,--,--,--,--,--,,2022,piramalenterprises
27,Extra Ordinary Items,--,--,160.12,--,--,,2022,piramalenterprises
28,Net Profit/(Loss) For the Period,14333.30,572.28,39.90,144.85,-861.98,,2022,piramalenterprises
29,Equity Share Capital,47.73,47.73,45.11,45.11,36.89,,2022,piramalenterprises
30,Reserves Excluding Revaluation Reserves,23986.71,23073.80,21611.28,21055.52,19488.35,,2022,piramalenterprises
31,Equity Dividend Rate (%),1550.00,1650.00,1650.00,700.00,1400.00,,2022,piramalenterprises
32,EPS Before Extra Ordinary,,,,,,,2022,piramalenterprises
33,Basic EPS,600.56,24.02,1.68,6.87,-43.40,,2022,piramalenterprises
