,0,1,2,3,4,5,6,Stock
3,SHAREHOLDER'S FUNDS,,,,,,,tataconsumerproducts
4,Equity Share Capital,92.90,92.16,92.16,92.16,63.11,,tataconsumerproducts
5,Total Share Capital,92.90,92.16,92.16,92.16,63.11,,tataconsumerproducts
6,Reserves and Surplus,16161.95,15027.92,14420.49,13700.84,7246.72,,tataconsumerproducts
7,Total Reserves and Surplus,16183.81,15049.78,14442.35,13722.70,7268.58,,tataconsumerproducts
8,Total Shareholders Funds,16276.71,15141.94,14534.51,13814.86,7331.69,,tataconsumerproducts
9,Minority Interest,850.17,1151.62,1092.53,1092.47,1027.68,,tataconsumerproducts
10,NON-CURRENT LIABILITIES,,,,,,,tataconsumerproducts
11,Long Term Borrowings,206.12,241.87,287.54,794.67,787.24,,tataconsumerproducts
12,Deferred Tax Liabilities [Net],863.04,776.41,570.16,316.03,145.45,,tataconsumerproducts
13,Other Long Term Liabilities,522.92,457.54,484.21,322.75,24.51,,tataconsumerproducts
14,Long Term Provisions,167.49,175.59,192.46,183.22,152.21,,tataconsumerproducts
15,Total Non-Current Liabilities,1759.57,1651.41,1534.37,1616.67,1109.41,,tataconsumerproducts
16,CURRENT LIABILITIES,,,,,,,tataconsumerproducts
17,Short Term Borrowings,976.70,768.72,433.06,387.81,329.66,,tataconsumerproducts
18,Trade Payables,2348.18,1915.85,1625.47,943.99,664.90,,tataconsumerproducts
19,Other Current Liabilities,522.40,414.84,934.22,554.39,425.87,,tataconsumerproducts
20,Short Term Provisions,77.40,73.21,101.71,92.41,49.51,,tataconsumerproducts
21,Total Current Liabilities,3924.68,3172.62,3094.46,1978.60,1469.94,,tataconsumerproducts
22,Total Capital And Liabilities,22811.13,21117.59,20255.87,18502.60,10938.72,,tataconsumerproducts
23,ASSETS,,,,,,,tataconsumerproducts
24,NON-CURRENT ASSETS,,,,,,,tataconsumerproducts
25,Tangible Assets,2203.50,2090.84,1642.25,1551.00,860.40,,tataconsumerproducts
26,Intangible Assets,2841.16,2754.40,2784.31,2771.21,267.84,,tataconsumerproducts
27,Capital Work-In-Progress,286.10,209.44,93.17,87.56,413.30,,tataconsumerproducts
28,Fixed Assets,5339.56,5092.21,4539.41,4417.56,1552.65,,tataconsumerproducts
29,Non-Current Investments,678.23,599.25,482.73,489.30,604.50,,tataconsumerproducts
30,Deferred Tax Assets [Net],48.64,42.72,38.05,29.56,58.04,,tataconsumerproducts
31,Long Term Loans And Advances,12.52,14.01,21.87,22.50,17.09,,tataconsumerproducts
32,Other Non-Current Assets,398.22,479.61,528.61,527.79,373.40,,tataconsumerproducts
33,Total Non-Current Assets,14502.55,13981.91,13207.24,12820.54,6390.75,,tataconsumerproducts
34,CURRENT ASSETS,,,,,,,tataconsumerproducts
35,Current Investments,754.74,198.03,323.16,833.55,583.16,,tataconsumerproducts
36,Inventories,2701.67,2266.51,2249.16,1712.03,1609.86,,tataconsumerproducts
37,Trade Receivables,798.33,835.15,761.32,922.41,680.55,,tataconsumerproducts
38,Cash And Cash Equivalents,2796.94,2599.89,3074.88,1621.46,1033.61,,tataconsumerproducts
39,Short Term Loans And Advances,529.72,659.94,185.12,116.54,245.01,,tataconsumerproducts
40,OtherCurrentAssets,727.18,576.16,454.99,476.07,395.78,,tataconsumerproducts
41,Total Current Assets,8308.58,7135.68,7048.63,5682.06,4547.97,,tataconsumerproducts
42,Total Assets,22811.13,21117.59,20255.87,18502.60,10938.72,,tataconsumerproducts
43,OTHER ADDITIONAL INFORMATION,,,,,,,tataconsumerproducts
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,tataconsumerproducts
45,Contingent Liabilities,253.77,456.53,366.46,162.10,85.24,,tataconsumerproducts
46,BONUS DETAILS,,,,,,,tataconsumerproducts
47,Bonus Equity Share Capital,33.18,33.18,33.18,33.18,33.18,,tataconsumerproducts
48,NON-CURRENT INVESTMENTS,,,,,,,tataconsumerproducts
49,Non-Current Investments Quoted Market Value,0.00,19.92,15.22,0.00,0.00,,tataconsumerproducts
50,Non-Current Investments Unquoted Book Value,359.90,345.02,260.24,251.38,253.73,,tataconsumerproducts
51,CURRENT INVESTMENTS,,,,,,,tataconsumerproducts
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,tataconsumerproducts
53,Current Investments Unquoted Book Value,754.74,198.03,323.16,833.55,583.16,,tataconsumerproducts
0,Balance Sheet of Tata Motors (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,tatamotors
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,tatamotors
2,EQUITIES AND LIABILITIES,,,,,,,tatamotors
3,SHAREHOLDER'S FUNDS,,,,,,,tatamotors
4,Equity Share Capital,766.02,765.88,765.81,719.54,679.22,,tatamotors
5,Total Share Capital,766.02,765.88,765.81,719.54,679.22,,tatamotors
6,Reserves and Surplus,44553.31,43788.97,54480.91,61491.49,59500.34,,tatamotors
7,Total Reserves and Surplus,44553.31,43788.97,54480.91,61491.49,59500.34,,tatamotors
8,Total Shareholders Funds,45319.33,44554.85,55246.72,63078.53,60179.56,,tatamotors
9,Minority Interest,7277.72,4271.06,1573.49,813.56,523.06,,tatamotors
10,NON-CURRENT LIABILITIES,,,,,,,tatamotors
11,Long Term Borrowings,88695.81,97759.17,93112.77,83315.62,70817.50,,tatamotors
12,Deferred Tax Liabilities [Net],1406.95,1558.44,1555.89,1941.87,1491.04,,tatamotors
13,Other Long Term Liabilities,25155.25,18831.32,20280.99,17780.94,16871.09,,tatamotors
14,Long Term Provisions,13196.53,12955.89,13606.76,14736.69,11854.85,,tatamotors
15,Total Non-Current Liabilities,128454.54,131104.82,128556.41,117775.12,101034.48,,tatamotors
16,CURRENT LIABILITIES,,,,,,,tatamotors
17,Short Term Borrowings,36964.66,41917.87,21662.79,16362.53,20150.26,,tatamotors
18,Trade Payables,72055.77,59970.38,68179.84,63626.88,68513.53,,tatamotors
19,Other Current Liabilities,34196.24,38028.25,55058.52,50135.60,46596.89,,tatamotors
20,Short Term Provisions,11810.66,10766.31,12848.03,10329.04,10196.75,,tatamotors
21,Total Current Liabilities,155027.33,150682.81,157749.18,140454.05,145457.43,,tatamotors
22,Total Capital And Liabilities,336081.38,330619.93,343125.80,322121.26,307194.53,,tatamotors
23,ASSETS,,,,,,,tatamotors
24,NON-CURRENT ASSETS,,,,,,,tatamotors
25,Tangible Assets,84442.47,87586.15,86130.71,84158.17,72619.86,,tatamotors
26,Intangible Assets,46796.69,50462.13,51773.18,42171.91,37866.74,,tatamotors
27,Capital Work-In-Progress,5219.87,3529.04,8377.14,8599.56,8538.17,,tatamotors
28,Fixed Assets,145513.66,148299.37,158867.82,161952.37,142370.44,,tatamotors
29,Non-Current Investments,7540.85,6670.31,5569.09,5446.94,6240.89,,tatamotors
30,Deferred Tax Assets [Net],5184.67,3870.85,4520.35,5457.90,5151.11,,tatamotors
31,Long Term Loans And Advances,870.65,843.35,1204.59,782.78,407.42,,tatamotors
32,Other Non-Current Assets,24602.48,23151.34,25272.59,28116.96,28845.64,,tatamotors
33,Total Non-Current Assets,184552.91,183642.39,196238.16,202534.01,183763.37,,tatamotors
34,CURRENT ASSETS,,,,,,,tatamotors
35,Current Investments,18838.31,22709.22,19051.19,10861.54,9529.83,,tatamotors
36,Inventories,40755.39,35240.34,36088.59,37456.88,39013.73,,tatamotors
37,Trade Receivables,15737.97,12442.12,12679.08,11172.69,18996.17,,tatamotors
38,Cash And Cash Equivalents,37015.56,40669.19,46792.46,33726.97,32648.82,,tatamotors
39,Short Term Loans And Advances,2302.84,1671.93,1749.40,935.25,1268.70,,tatamotors
40,OtherCurrentAssets,36878.40,34244.74,30526.92,25433.92,21973.91,,tatamotors
41,Total Current Assets,151528.47,146977.54,146887.64,119587.25,123431.16,,tatamotors
42,Total Assets,336081.38,330619.93,343125.80,322121.26,307194.53,,tatamotors
43,OTHER ADDITIONAL INFORMATION,,,,,,,tatamotors
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,tatamotors
45,Contingent Liabilities,39477.30,18470.45,17773.75,15590.75,17148.64,,tatamotors
46,BONUS DETAILS,,,,,,,tatamotors
47,Bonus Equity Share Capital,111.29,111.29,111.29,111.29,111.29,,tatamotors
48,NON-CURRENT INVESTMENTS,,,,,,,tatamotors
49,Non-Current Investments Quoted Market Value,1733.69,1345.52,499.39,316.46,726.53,,tatamotors
50,Non-Current Investments Unquoted Book Value,1131.50,975.40,868.91,711.59,770.98,,tatamotors
51,CURRENT INVESTMENTS,,,,,,,tatamotors
52,Current Investments Quoted Market Value,134.45,685.62,0.00,0.00,0.92,,tatamotors
53,Current Investments Unquoted Book Value,18703.86,22023.60,19051.19,10861.54,8937.41,,tatamotors
0,Balance Sheet of The Tata Power Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,thetatapowercompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,thetatapowercompany
2,EQUITIES AND LIABILITIES,,,,,,,thetatapowercompany
3,SHAREHOLDER'S FUNDS,,,,,,,thetatapowercompany
4,Equity Share Capital,319.56,319.56,319.56,270.50,270.50,,thetatapowercompany
5,Total Share Capital,319.56,319.56,319.56,270.50,270.50,,thetatapowercompany
6,Reserves and Surplus,28467.87,22122.00,20502.70,17795.52,16535.01,,thetatapowercompany
7,Total Reserves and Surplus,28467.87,22122.00,20502.70,17795.52,16535.01,,thetatapowercompany
8,Total Shareholders Funds,28787.43,22441.56,20822.26,18066.02,16805.51,,thetatapowercompany
9,Minority Interest,5416.69,3586.90,2927.30,2332.04,2166.66,,thetatapowercompany
10,NON-CURRENT LIABILITIES,,,,,,,thetatapowercompany
11,Long Term Borrowings,30708.49,32729.70,30045.03,32695.14,31139.23,,thetatapowercompany
12,Deferred Tax Liabilities [Net],1919.37,1033.30,976.15,1174.04,1056.81,,thetatapowercompany
13,Other Long Term Liabilities,14768.92,12506.67,10771.81,5989.55,2587.55,,thetatapowercompany
14,Long Term Provisions,1420.02,1218.18,839.58,407.40,333.60,,thetatapowercompany
15,Total Non-Current Liabilities,48816.80,47487.85,42632.57,40266.13,35117.19,,thetatapowercompany
16,CURRENT LIABILITIES,,,,,,,thetatapowercompany
17,Short Term Borrowings,18265.94,14860.30,8436.21,11844.36,13875.38,,thetatapowercompany
18,Trade Payables,7407.20,10459.60,7120.08,5095.44,5481.49,,thetatapowercompany
19,Other Current Liabilities,19343.91,13703.56,15142.70,10527.74,9123.15,,thetatapowercompany
20,Short Term Provisions,311.07,344.82,270.11,116.42,93.55,,thetatapowercompany
21,Total Current Liabilities,45328.12,39368.28,30969.10,27583.96,28573.57,,thetatapowercompany
22,Total Capital And Liabilities,128349.04,112884.59,98851.23,89748.15,84162.93,,thetatapowercompany
23,ASSETS,,,,,,,thetatapowercompany
24,NON-CURRENT ASSETS,,,,,,,thetatapowercompany
25,Tangible Assets,58507.01,54164.95,48748.86,44662.61,41101.50,,thetatapowercompany
26,Intangible Assets,1381.34,1366.18,1345.85,1362.18,1561.82,,thetatapowercompany
27,Capital Work-In-Progress,5376.36,4635.10,3599.80,1611.52,2575.70,,thetatapowercompany
28,Fixed Assets,65264.71,60166.23,53694.51,47636.31,45239.02,,thetatapowercompany
29,Non-Current Investments,15520.09,13749.81,12649.51,13835.33,13374.89,,thetatapowercompany
30,Deferred Tax Assets [Net],252.90,334.60,184.02,74.24,89.49,,thetatapowercompany
31,Long Term Loans And Advances,2.99,3.45,58.14,80.88,90.56,,thetatapowercompany
32,Other Non-Current Assets,5925.04,5329.36,4573.77,2725.11,2671.44,,thetatapowercompany
33,Total Non-Current Assets,88824.04,81441.76,72954.52,65993.44,63106.97,,thetatapowercompany
34,CURRENT ASSETS,,,,,,,thetatapowercompany
35,Current Investments,1149.60,410.52,499.54,699.51,166.98,,thetatapowercompany
36,Inventories,3942.88,4231.52,1884.80,1752.35,1706.42,,thetatapowercompany
37,Trade Receivables,9463.36,5979.74,5000.97,4425.90,4445.26,,thetatapowercompany
38,Cash And Cash Equivalents,11206.53,6640.70,6112.68,2094.18,787.45,,thetatapowercompany
39,Short Term Loans And Advances,11.55,9.34,30.71,33.00,87.18,,thetatapowercompany
40,OtherCurrentAssets,13751.08,14171.01,12368.01,14749.77,13862.67,,thetatapowercompany
41,Total Current Assets,39525.00,31442.83,25896.71,23754.71,21055.96,,thetatapowercompany
42,Total Assets,128349.04,112884.59,98851.23,89748.15,84162.93,,thetatapowercompany
43,OTHER ADDITIONAL INFORMATION,,,,,,,thetatapowercompany
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,thetatapowercompany
45,Contingent Liabilities,14327.21,9372.21,7161.25,6282.82,5218.16,,thetatapowercompany
46,BONUS DETAILS,,,,,,,thetatapowercompany
47,Bonus Equity Share Capital,1.13,1.13,1.13,1.13,1.13,,thetatapowercompany
48,NON-CURRENT INVESTMENTS,,,,,,,thetatapowercompany
49,Non-Current Investments Quoted Market Value,881.17,606.37,122.01,66.94,89.14,,thetatapowercompany
50,Non-Current Investments Unquoted Book Value,674.53,563.44,606.87,565.74,772.27,,thetatapowercompany
51,CURRENT INVESTMENTS,,,,,,,thetatapowercompany
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,thetatapowercompany
53,Current Investments Unquoted Book Value,1149.60,410.52,499.54,699.51,166.98,,thetatapowercompany
0,Balance Sheet of Tata Steel (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,tatasteel
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,tatasteel
2,EQUITIES AND LIABILITIES,,,,,,,tatasteel
3,SHAREHOLDER'S FUNDS,,,,,,,tatasteel
4,Equity Share Capital,1221.24,1221.21,1197.61,1144.95,1144.94,,tatasteel
5,Total Share Capital,1221.24,1221.21,1197.61,1144.95,1144.94,,tatasteel
6,Reserves and Surplus,101860.86,113221.83,72262.38,70156.35,65505.14,,tatasteel
7,Total Reserves and Surplus,101860.86,113221.83,72262.38,70156.35,65505.14,,tatasteel
8,Total Shareholders Funds,103082.10,114443.04,73459.99,71301.30,66650.08,,tatasteel
9,Minority Interest,2093.11,2655.42,3269.68,2586.60,2364.46,,tatasteel
10,NON-CURRENT LIABILITIES,,,,,,,tatasteel
11,Long Term Borrowings,51446.33,44764.07,65698.01,94104.97,80342.73,,tatasteel
12,Deferred Tax Liabilities [Net],14115.64,12325.78,9241.42,9261.38,12459.89,,tatasteel
13,Other Long Term Liabilities,15213.59,15843.31,17480.28,4994.22,4409.89,,tatasteel
14,Long Term Provisions,4775.84,4825.98,4691.92,4235.07,4046.21,,tatasteel
15,Total Non-Current Liabilities,85551.40,77759.14,97111.63,112595.64,101258.72,,tatasteel
16,CURRENT LIABILITIES,,,,,,,tatasteel
17,Short Term Borrowings,26571.37,24064.61,14968.97,19184.48,10802.08,,tatasteel
18,Trade Payables,37832.54,36764.87,25967.49,21380.85,21716.96,,tatasteel
19,Other Current Liabilities,29008.49,26990.03,25205.35,19431.91,27266.37,,tatasteel
20,Short Term Provisions,3882.73,2768.49,4725.32,1663.67,1248.72,,tatasteel
21,Total Current Liabilities,97295.13,90588.00,70867.13,61660.91,61034.13,,tatasteel
22,Total Capital And Liabilities,288021.74,285445.60,245487.21,250419.45,233582.39,,tatasteel
23,ASSETS,,,,,,,tatasteel
24,NON-CURRENT ASSETS,,,,,,,tatasteel
25,Tangible Assets,127919.26,124504.16,128454.45,128053.76,118450.97,,tatasteel
26,Intangible Assets,13100.55,4472.47,2976.04,2442.37,1994.32,,tatasteel
27,Capital Work-In-Progress,30307.90,21227.62,18128.74,18862.06,17956.51,,tatasteel
28,Fixed Assets,172232.83,151022.18,150437.89,149992.96,139086.50,,tatasteel
29,Non-Current Investments,4780.25,4615.43,3463.04,2853.31,3213.31,,tatasteel
30,Deferred Tax Assets [Net],2625.96,3023.93,1578.02,1270.33,808.95,,tatasteel
31,Long Term Loans And Advances,64.74,1282.44,91.93,488.71,613.34,,tatasteel
32,Other Non-Current Assets,16050.77,28633.81,25359.74,33026.89,26872.69,,tatasteel
33,Total Non-Current Assets,201356.20,192888.99,185275.31,191686.73,174591.41,,tatasteel
34,CURRENT ASSETS,,,,,,,tatasteel
35,Current Investments,3630.06,8524.42,7218.89,3431.87,2524.86,,tatasteel
36,Inventories,54415.33,48824.39,33276.38,31068.72,31656.10,,tatasteel
37,Trade Receivables,8257.24,12246.43,9539.84,7884.91,11811.00,,tatasteel
38,Cash And Cash Equivalents,13357.26,15898.93,5782.18,8054.72,3341.37,,tatasteel
39,Short Term Loans And Advances,1.84,5.84,5.59,215.68,239.70,,tatasteel
40,OtherCurrentAssets,7003.81,7056.60,4389.02,8076.82,9417.95,,tatasteel
41,Total Current Assets,86665.54,92556.61,60211.90,58732.72,58990.98,,tatasteel
42,Total Assets,288021.74,285445.60,245487.21,250419.45,233582.39,,tatasteel
43,OTHER ADDITIONAL INFORMATION,,,,,,,tatasteel
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,tatasteel
45,Contingent Liabilities,34871.14,33004.72,25723.75,26907.88,26941.26,,tatasteel
46,BONUS DETAILS,,,,,,,tatasteel
47,Bonus Equity Share Capital,252.97,252.97,252.97,252.97,252.97,,tatasteel
48,NON-CURRENT INVESTMENTS,,,,,,,tatasteel
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,205.02,454.53,,tatasteel
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,479.75,835.83,,tatasteel
51,CURRENT INVESTMENTS,,,,,,,tatasteel
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,tatasteel
53,Current Investments Unquoted Book Value,0.00,0.00,0.00,3431.87,2524.86,,tatasteel
0,Balance Sheet of Tech Mahindra (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,techmahindra
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,techmahindra
2,EQUITIES AND LIABILITIES,,,,,,,techmahindra
3,SHAREHOLDER'S FUNDS,,,,,,,techmahindra
4,Equity Share Capital,440.00,438.80,437.00,435.80,443.70,,techmahindra
5,Total Share Capital,440.00,438.80,437.00,435.80,443.70,,techmahindra
6,Reserves and Surplus,27483.20,26445.80,24422.80,20950.80,19432.40,,techmahindra
7,Total Reserves and Surplus,27483.20,26445.80,24422.80,20950.80,19432.40,,techmahindra
8,Total Shareholders Funds,27923.20,26884.60,24859.80,21812.30,20282.40,,techmahindra
9,Minority Interest,470.20,495.40,379.50,393.30,477.70,,techmahindra
10,NON-CURRENT LIABILITIES,,,,,,,techmahindra
11,Long Term Borrowings,128.80,142.00,165.80,178.70,208.60,,techmahindra
12,Deferred Tax Liabilities [Net],326.10,455.20,76.10,35.60,1.10,,techmahindra
13,Other Long Term Liabilities,1823.50,2276.10,1902.70,2107.60,333.40,,techmahindra
14,Long Term Provisions,928.80,881.10,781.00,669.10,580.10,,techmahindra
15,Total Non-Current Liabilities,3207.20,3754.40,2925.60,2991.00,1123.20,,techmahindra
16,CURRENT LIABILITIES,,,,,,,techmahindra
17,Short Term Borrowings,1449.40,1439.70,1496.00,2249.50,1196.10,,techmahindra
18,Trade Payables,4384.60,4094.70,2785.00,3256.60,2489.30,,techmahindra
19,Other Current Liabilities,8086.10,6298.80,5465.40,4983.30,6250.60,,techmahindra
20,Short Term Provisions,631.30,671.60,531.10,436.40,395.20,,techmahindra
21,Total Current Liabilities,14551.40,12504.80,10277.50,10925.80,10331.20,,techmahindra
22,Total Capital And Liabilities,46153.30,44870.70,39678.00,37353.50,33446.90,,techmahindra
23,ASSETS,,,,,,,techmahindra
24,NON-CURRENT ASSETS,,,,,,,techmahindra
25,Tangible Assets,4034.20,3699.20,3559.50,3978.30,2793.70,,techmahindra
26,Intangible Assets,3231.60,3658.60,1450.80,1506.00,1451.20,,techmahindra
27,Capital Work-In-Progress,83.60,165.10,118.30,50.10,276.30,,techmahindra
28,Fixed Assets,7385.50,7522.90,5128.60,5534.40,4521.20,,techmahindra
29,Non-Current Investments,604.90,447.90,575.70,236.00,752.00,,techmahindra
30,Deferred Tax Assets [Net],1296.50,819.10,913.30,844.30,609.10,,techmahindra
31,Long Term Loans And Advances,4.90,13.60,4.70,4.50,4.30,,techmahindra
32,Other Non-Current Assets,4763.10,4185.70,3792.20,4174.30,3178.20,,techmahindra
33,Total Non-Current Assets,21720.60,20415.00,14422.70,14181.20,11881.10,,techmahindra
34,CURRENT ASSETS,,,,,,,techmahindra
35,Current Investments,2783.20,4435.90,9661.90,5612.30,6589.90,,techmahindra
36,Inventories,23.60,40.50,24.20,35.80,75.20,,techmahindra
37,Trade Receivables,12881.60,11933.40,6472.80,7577.20,6958.60,,techmahindra
38,Cash And Cash Equivalents,4254.70,3974.50,2835.20,3148.30,2358.70,,techmahindra
39,Short Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,techmahindra
40,OtherCurrentAssets,4489.60,4071.40,6261.20,6798.70,5583.40,,techmahindra
41,Total Current Assets,24432.70,24455.70,25255.30,23172.30,21565.80,,techmahindra
42,Total Assets,46153.30,44870.70,39678.00,37353.50,33446.90,,techmahindra
43,OTHER ADDITIONAL INFORMATION,,,,,,,techmahindra
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,techmahindra
45,Contingent Liabilities,9925.80,10942.60,7013.00,6867.90,6221.80,,techmahindra
46,BONUS DETAILS,,,,,,,techmahindra
47,Bonus Equity Share Capital,345.50,345.50,345.50,345.50,345.51,,techmahindra
48,NON-CURRENT INVESTMENTS,,,,,,,techmahindra
49,Non-Current Investments Quoted Market Value,399.40,2.10,301.10,3.30,698.90,,techmahindra
50,Non-Current Investments Unquoted Book Value,205.50,445.80,274.60,232.60,61.60,,techmahindra
51,CURRENT INVESTMENTS,,,,,,,techmahindra
52,Current Investments Quoted Market Value,122.30,774.60,174.80,1009.70,1430.50,,techmahindra
53,Current Investments Unquoted Book Value,2660.90,3661.30,9487.10,4602.60,5159.40,,techmahindra
